cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
13-0016-10-442404-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para Vivienda De La Brigada Cubano-Venezolana En La Ciudad De Trinidad-Beni,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0016-10-442418-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para El Funcionamiento De La Oficina Departamental Oruro Del Programa Nacional De Post-Alfabetizacion,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0016-10-442426-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para El Funcionamiento De La Oficina Departamental La Paz Del Programa Nacional De Post-Alfabetizacion,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0016-10-442440-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para El Funcionamiento De La Oficina Departamental Chuquisaca Del Programa Nacional De Post-Alfabetizacion.,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0016-10-442444-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para El Funcionamiento De La Oficina Departamental Tarija Del Programa Nacionla De Post-Alfabetizacion,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0016-10-442448-0-E,Programa Nacional De Post Alfabetización - Pnp,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Para El Funcionamiento De Oficinas De La Departamental Beni Del Programa Nacional De Post-Alfabetizacion,Contratado,False,,2013-05-01,Richard Delfin Mamani Huanca (Telf: 2912414),2013-05-01,La Paz,NB-SABS (D.S.0181)
13-0513-00-381578-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Ampliacion Sala De Compresores Planta Engarrafadora San Pedro-Distrito Comercial Oruro,Desierto,False,2013-05-13,2013-05-01,David Benitez Calizaya (Telf: 2358802),2013-05-14,La Paz,Otra Normativa especifica
13-0513-00-381585-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición De Estantes Metálicos Para El Depósito Archivo De Contabilidad,Desierto,False,2013-05-13,2013-05-01,Criss Leroy De Las Heras Zotes (Telf: 2358802),2013-05-16,La Paz,Otra Normativa especifica
13-0513-00-381591-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición  De Tonners Y Cintas Para Impresoras De Las Estaciones De Servicio Administradas Por Ypfb,Contratado,False,2013-05-13,2013-05-01,Eduardo Alfredo Soliz Lopez (Telf: 2358802),2013-05-15,La Paz,Otra Normativa especifica
13-0513-00-381608-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición De Equipos De Computación Para El Distrito Comercial Potosí,Contratado,False,2013-05-10,2013-05-01,Ana Maria Flores Zelaya (Telf: 2358802),2013-05-13,La Paz,Otra Normativa especifica
