cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
13-0025-19-656983-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construccion Coliseo Cooperativa Minera San Jose Ltda. Jallpa Socavon - Oruro,Contratado,False,,2016-06-01,Karina Zulma Paton Gonzales De Sanguesa (Telf: 2146146),2013-11-07,La Paz,Programa Bolivia Cambia (D.S.0913)
14-0025-19-656921-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construccion Mercado Campesino Villa Tunari - El Alto ,Contratado,False,,2016-06-01,Wilber Grover Rodriguez Rojas (Telf: 2146146),2014-12-05,La Paz,Programa Bolivia Cambia (D.S.0913)
15-0025-19-655751-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construccion Sede Social Para La Asociacion De Bagalleros,Contratado,False,,2016-06-01,Wilber Grover Rodriguez Rojas (Telf: 2146146),2015-08-05,La Paz,D.S. 2511 Programa Bolivia Cambia
15-1206-00-657062-0-E,Gobierno Autonomo Municipal De Viacha,Obras,CD,Construccion Muro Perimetral Centro Cultural D-2 (C/ Murillo Z/ Santa Barbara),Contratado,False,,2016-06-01,Edwin Huanca Condori (Telf: 2800006),2015-10-16,La Paz,NB-SABS (D.S.0181)
15-1206-00-657125-0-E,Gobierno Autonomo Municipal De Viacha,Obras,CM,Construccion Pozo Septico Centro De Salud Jalsuri D-3,Contratado,False,,2016-06-01,Edwin Huanca Condori (Telf: 2800006),2015-11-23,La Paz,NB-SABS (D.S.0181)
15-1247-00-657198-0-E,Gobierno Autonomo Municipal De Mocomoco,Obras,CD,Construccion Sistema De Microriego Huaykayapo (4ª F),Contratado,False,,2016-06-01,Alejandro  Queui Pacheco (Telf: 71528175),2015-12-22,La Paz,NB-SABS (D.S.0181)
15-1315-00-657099-0-E,Gobierno Autonomo Municipal De Punata,Obras,CD,Const. Centro De Capacitacion De Genero Cursani D-5,Contratado,False,,2016-06-01,Yvan Reque Tenorio (Telf: 4577021),2015-10-28,Cochabamba,NB-SABS (D.S.0181)
15-1501-00-657160-0-E,Gobierno Autonomo Municipal De Potosi,Obras,CD,Construccion Campos Deportivos Municipales (Modulo Obras Adicionales),Contratado,False,,2016-06-01,Jorge Canqui Gutierrez (Telf: 6223140),2015-10-15,Potosi,NB-SABS (D.S.0181)
15-1501-00-657192-0-E,Gobierno Autonomo Municipal De Potosi,Bienes,CM,Equipamiento De Computacion (Centro De Salud Villa Venezuela) Distrito 12,Contratado,False,,2016-06-01,Jorge Canqui Gutierrez (Telf: 6223140),2015-12-15,Potosi,NB-SABS (D.S.0181)
15-1803-00-657137-0-E,Gobierno Autonomo Municipal De Riberalta,Servicios Generales,EX,Reparacion De Equipos De Dialisis Del Hospital Riberalta,Contratado,False,,2016-06-01,Claudio Nelson Vichevich Castedo (Telf: 8522417),2016-01-14,Beni,NB-SABS (D.S.0181)
