cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
14-0087-00-515789-0-E,Ministerio De Comunicación,Servicios Generales,CM,Servicio De Agencia Nacional De Noticias,Contratado,False,,2014-03-01,Diego Alberto Perez Lopez (Telf: 2200402),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0143-00-389562-3-4,Universidad Autonoma Tomas Frias,Consultoria,ANPE,"Consultor De Línea:Coordinador Del Proyecto De Construcción, Equipamiento Y  Fortalecimiento Institucional De Las Facultades De Ciencias De La Salud, Medicina E Ibba  Programa Potosi  Iv Fase",Contratado,False,2014-03-12,2014-03-01,Leon Sergio Fuertes  Carreño (Telf: 62-27332),2014-03-19,Potosi,NB-SABS (D.S.0181)
14-0418-00-539694-0-E,Caja Petrolera De Salud,Servicios Generales,CM,Servicios Medicos Especialidad Nefrologia Cps. Tarija,Contratado,False,,2014-03-01,Alejandra Elizabeth Armella Armella (Telf: 2372160),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0418-00-539709-0-E,Caja Petrolera De Salud,Servicios Generales,CM,Servicios Medicos Especialidad Fisioterapia Cps. Tarija,Contratado,False,,2014-03-01,Alejandra Elizabeth Armella Armella (Telf: 2372160),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0514-00-503066-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,"Servicios De Cobranza De Facturas Por Consumo De Energia Electrica De Las Localidades De Porvenir, Villa Rojas Y Poblaciones Pequeñas De La Carretera Porvenir Chive",Contratado,False,,2014-03-01,Daniel Henry Ayaviri Villegas (Telf: 4520317-2312865),2014-01-03,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-462117-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Transporte De Personal De Tierra De Cochabamaba Gestion 2014,Contratado,False,,2014-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2014-03-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-463091-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Transporte De Personal De Tripulacion  Cochabamaba Marzo 2014,Contratado,False,,2014-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2014-03-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-465766-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Aterrizaje Nacional E Internacional Correspondiente Al Mes De Marzo De 2014,Contratado,False,,2014-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2014-03-01,Cochabamba,NB-SABS (D.S.0181)
14-0670-00-455591-0-E,Organo Electoral Plurinacional,Bienes inmuebles,CD,Arrendamiento De Ambientes Para Oficinas De Archivo De Libros Registrales Duplicados Sereci Potosi,Contratado,False,,2014-03-01,Eliana Magda Zunagua Aguilar (Telf: 2424221),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0670-00-455658-0-E,Organo Electoral Plurinacional,Bienes inmuebles,CD,Arrendamiento De Ambientes Para Oficinas  De  Oficina Regional De Tupiza,Contratado,False,,2014-03-01,Eliana Magda Zunagua Aguilar (Telf: 2424221),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0670-00-455667-0-E,Organo Electoral Plurinacional,Bienes inmuebles,CD,Arrendamiento De Ambientes Para Oficinas De La Regional De Villazon,Contratado,False,,2014-03-01,Eliana Magda Zunagua Aguilar (Telf: 2424221),2014-03-01,La Paz,NB-SABS (D.S.0181)
14-0904-04-533518-0-E,Hospital General San Juan De Dios,Bienes muebles y de consumo,CM,Compra De Carne De Res Consumo Mes De Marzo 2014,Contratado,False,,2014-03-01,Jose Manuel Vasquez Bautista (Telf: 5275405),2014-03-01,Oruro,NB-SABS (D.S.0181)
14-0908-00-543303-0-E,Gobierno Autónomo Departamental Del Beni,Bienes muebles y de consumo,EM,Adquisicionde Una Motobomba De 4 Pl,Contratado,False,,2014-03-01,Juan Carlos  Rivero Duran  (Telf: 46-24830),2014-03-01,Beni,NB-SABS (D.S.0181)
14-1262-00-433540-2-1,Gobierno Autonomo Municipal De Laja,Obras,ANPE,"Construcción Muro Perimetral U.E. Huacanoco, Comunidad Huacanoco (Const. Muro Perimetral U.E. Huacanoco)",Desierto,False,2014-03-11,2014-03-01,Marisol Ursula Chuquimia Quispe (Telf: 77248887 - 71988884),2014-03-14,La Paz,NB-SABS (D.S.0181)
14-0514-00-492534-0-E,Empresa Nacional De Electricidad - Ende,Consultoria,CD,Servicio De Consultoria Individual De Linea- Operador Electromecanico,Contratado,False,,2014-03-02,Daniel Henry Ayaviri Villegas (Telf: 4520317-2312865),2014-02-03,Cochabamba,NB-SABS (D.S.0181)
14-1205-00-502387-0-E,Gobierno Autonomo Municipal De El Alto,Servicios Generales,CM,"Dif. Orientacion, Educacion Y Participacion Social 2014 L/Distrital (Difusion Por Medio Televisivo) 2a",Contratado,False,,2014-03-02,Eliel Quelca Gutierrez (Telf: 2829272 - 2829414),2014-03-02,La Paz,NB-SABS (D.S.0181)
14-1262-00-450349-1-1,Gobierno Autonomo Municipal De Laja,Obras,ANPE,Mejoramiento Caminos Ripiado  Com. Sullcata Ca Alta (Mej. Caminos Ripiado Com. Sullcataca Alta),Contratado,False,2014-03-11,2014-03-02,Marisol Ursula Chuquimia Quispe (Telf: 77248887 - 71988884),2014-03-14,La Paz,NB-SABS (D.S.0181)
14-1605-00-472517-0-E,Gobierno Autonomo Municipal De Carapari,Servicios Generales,CM,Operacion Mant. Sistema Aguas 2da Seccion (Alquiler De Cisterna Para Distribucion De Agua Para Consumo Humano 2da Seccion),Contratado,False,,2014-03-02,Oscar Guido Quisbert Choque (Telf: 046136032),2014-03-02,Tarija,NB-SABS (D.S.0181)
14-0046-31-457320-0-E,Seguro Social Universitario Santa Cruz,Medicamentos,CM,Adqusiicion De Medicamentos,Contratado,False,,2014-03-03,Gustavo  Toro Baspineiro (Telf: 3392827),2014-03-03,Santa Cruz,NB-SABS (D.S.0181)
14-0046-31-457340-0-E,Seguro Social Universitario Santa Cruz,Medicamentos,CM,Adquisicion De Medicamentos,Contratado,False,,2014-03-03,Gustavo  Toro Baspineiro (Telf: 3392827),2014-03-03,Santa Cruz,NB-SABS (D.S.0181)
14-0046-31-457422-0-E,Seguro Social Universitario Santa Cruz,Medicamentos,CM,Adquisicion De Medicamentos,Contratado,False,,2014-03-03,Gustavo  Toro Baspineiro (Telf: 3392827),2014-03-03,Santa Cruz,NB-SABS (D.S.0181)
14-0046-31-457425-0-E,Seguro Social Universitario Santa Cruz,Medicamentos,CM,Adquisicion Insumos Odontologicos,Contratado,False,,2014-03-03,Gustavo  Toro Baspineiro (Telf: 3392827),2014-03-03,Santa Cruz,NB-SABS (D.S.0181)
14-0141-00-467369-0-E,Universidad Mayor De San Simon Umss,Bienes muebles y de consumo,CM,Com - Adquisición De Productos De Limpieza Para El Comedor Universitario.,Contratado,False,,2014-03-03,Gualberto Villarroel Lizarazu (Telf: 4524773),2014-03-03,Cochabamba,NB-SABS (D.S.0181)
14-0148-00-486787-0-E,Universidad Amazonica De Pando,Consultoria,CM,"Consultoria Individual De Linea Responsable De La Escuela De Padres En El Area Ciencias Juridicas, Politicas Y Sociales",Contratado,False,,2014-03-03,Guido Zampiery Taborga (Telf: 8422411),2014-03-03,Pando,NB-SABS (D.S.0181)
14-0148-00-486793-0-E,Universidad Amazonica De Pando,Consultoria,CM,Consultoria Individual De Linea Responsble  De La Coordinacion De Empleo Del Area Cienciacias Juridicad Politicas Y Sociales ,Contratado,False,,2014-03-03,Guido Zampiery Taborga (Telf: 8422411),2014-03-03,Pando,NB-SABS (D.S.0181)
14-0148-00-487390-0-E,Universidad Amazonica De Pando,Consultoria,CM,Consultoria Por Producto Diseño E Implementacion Del Obsevatorio Turistico En El Municipio De Cobija Fase I Para El Area Ciencias Economicas Y Financieras De La Universidad Amazonica De Pando,Contratado,False,,2014-03-03,Guido Zampiery Taborga (Telf: 8422411),2014-03-03,Pando,NB-SABS (D.S.0181)
14-0340-00-459976-0-E,Servicio General De Identificacion Personal,Bienes muebles y de consumo,CM,Adquisicion De Toner Para Hp 310 Y Cannon Ip 1800,Contratado,False,,2014-03-03,Ramiro Jaime Aviles Novillo (Telf: 2117405),2014-03-03,La Paz,NB-SABS (D.S.0181)
14-0901-00-467380-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes muebles y de consumo,CM,Adquisicion De 300 Buzos De Presentacion Para La Seleccion Chuquisaqueña Que Participara Ennlos Juegos De La Juventud Judejut,Contratado,False,,2014-03-03,Valeria Ibañez Gonzales (Telf: (591-4) 64-39675 ),2014-03-03,Chuquisaca,NB-SABS (D.S.0181)
14-0907-00-450704-1-1,Gobierno Autónomo Departamental De Santa Cruz,Bienes,ANPP,Tela Adhesiva Impermeable De Papel Y Seda Para El Hospital Japones,Contratado,False,2014-03-17,2014-03-03,Yaqueline Merubia Rojas (Telf: 3636300/3-3332760 /3636256),2014-03-20,Santa Cruz,NB-SABS (D.S.0181)
14-1260-00-474925-0-E,Gobierno Autonomo Municipal De La Asunta,Servicios Generales,EM,"Rehabilitacion De Caminos De Las Comunidades De La Central Agua Clara (Churubamba, Villa Asuncion Y Agua Clara)",Contratado,False,,2014-03-03,Eddy Jenrry Muriel Mamani (Telf: 76760241),2014-03-03,La Paz,NB-SABS (D.S.0181)
14-1260-00-474945-0-E,Gobierno Autonomo Municipal De La Asunta,Servicios Generales,EM,"Rehabilitacion De Camino De La Central Totora (Comunidades San Agustin Totora Chico, Totora Grande Y Villa Copalani)",Contratado,False,,2014-03-03,Eddy Jenrry Muriel Mamani (Telf: 76760241),2014-03-03,La Paz,NB-SABS (D.S.0181)
14-1260-00-474949-0-E,Gobierno Autonomo Municipal De La Asunta,Servicios Generales,EM,"Rehabilitacion De Camino Comunidad Aucopan Saypina, 12 De Agosto Aucopan Y 1ro. De Agosto Central Chaquety",Contratado,False,,2014-03-03,Eddy Jenrry Muriel Mamani (Telf: 76760241),2014-03-03,La Paz,NB-SABS (D.S.0181)
14-1260-00-474954-0-E,Gobierno Autonomo Municipal De La Asunta,Servicios Generales,EM,Atencion De Desaastres Naturales - Rehabilitacion De Camino Central Copalani (Camino Troncal),Contratado,False,,2014-03-03,Eddy Jenrry Muriel Mamani (Telf: 76760241),2014-03-03,La Paz,NB-SABS (D.S.0181)
