cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
12-0015-00-314166-1-1,Ministerio De Gobierno,Bienes,ANPE,Provision De Toners Para Stock Del Almacen Del A Dirección De Registro Control Y Administración De Bienes Incautados Dircabi,Contratado,False,2012-06-08,2012-06-01,Edwin Efrain Contreras Mamani (Telf: 2440466),2012-06-18,La Paz,NB-SABS (D.S.0181)
12-0015-00-314170-1-1,Ministerio De Gobierno,Consultoria,ANPE,Supervisor De Obra Proyecto: Obra Fina (Fase2)Bloque Dormitorio Mujeres-Centro Piloto Viacha Para Jovenes Qalauma.,Desierto,False,2012-06-08,2012-06-01,Edwin Efrain Contreras Mamani (Telf: 2440466),2012-06-18,La Paz,NB-SABS (D.S.0181)
12-0015-22-308321-2-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,LP,Adquisicion De Vehiculos  Para La Fuerza De Tarea Conjunta,Contratado,False,2012-06-26,2012-06-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2012-07-02,La Paz,NB-SABS (D.S.0181)
12-0015-22-315369-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes muebles y de consumo,CD,Suministro De Combustible En La Asunta - Comando Regional Ftc Yungas,Contratado,False,,2012-06-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2012-06-01,La Paz,NB-SABS (D.S.0181)
12-0016-00-294702-3-1,Ministerio De Educacion,Servicios Generales,ANPE,Contratación De Servicio De Copiado Y Estampado De Discos Compactos De Planes Y Programas De Educación Inicial Y Educación Primaria,Contratado,False,2012-06-08,2012-06-01,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2012-06-14,La Paz,NB-SABS (D.S.0181)
12-0016-00-313956-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratación De Un Consultor Por Producto Para Administracion Del Sistema De Informacion Y Sitio Web Del Sistema Plurinacional De Certificación De Competencias    (Spcc),Anulado desde la convocatoria,False,2012-06-08,2012-06-01,Elena Condori Chura (Telf: 2441752-2443865),2012-09-03,La Paz,NB-SABS (D.S.0181)
12-0016-00-314298-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor Individual Por Producto Para La Elaboracion De Fichas Ambientales Y Manifiesto Ambiental,Desierto,False,2012-06-08,2012-06-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2012-06-13,La Paz,NB-SABS (D.S.0181)
12-0016-00-314348-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor Por Producto Para Referenciacion Y Sistematizacion De Informacion En Biodiversidad A Nivel Regional,Contratado,False,2012-06-08,2012-06-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2012-06-13,La Paz,NB-SABS (D.S.0181)
12-0020-09-311854-1-1,Escuela Militar De Ingenieria - Emi,Consultoria,ANPE,Consultoría Para Encargado De Laboratorio Para La Carrera De Ingenieria Petrolera Emi Gestion 2012,Desierto,False,2012-06-08,2012-06-01,Ivan Paredes Saavedra (Telf: 2431641),2012-06-11,La Paz,NB-SABS (D.S.0181)
12-0025-19-314246-1-1,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Consultoria,ANPE,Consultoria De Linea - Ingeniero Electrico,Contratado,False,2012-06-08,2012-06-01,Edwin  Vargas  Rodriguez  (Telf: 2146146),2012-06-08,La Paz,NB-SABS (D.S.0181)
12-0035-00-302882-2-2,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,"Consultor De Línea Para El Apoyo En La Administración De Red, Servicios Y Base De Datos Uti  Dgaa",Desierto,False,2012-06-08,2012-06-01,Danitza Lia Mamani Martinez (Telf: 2203434),2012-06-13,La Paz,NB-SABS (D.S.0181)
12-0035-00-314154-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPP,Adquisición De  Veinte (20) Computadoras De Escritorio Dgsgif - Vpcf,Contratado,False,2012-06-14,2012-06-01,Danitza Lia Mamani Martinez (Telf: 2203434),2012-07-09,La Paz,NB-SABS (D.S.0181)
12-0035-00-314171-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPE,Adquisición De  Papel De Escritorio - Dgaa - Urh,Contratado,False,2012-06-08,2012-06-01,Evelyn Lucy Nao Espejo (Telf: 2203434),2012-06-19,La Paz,NB-SABS (D.S.0181)
12-0035-01-305097-2-1,Servicio De Impuestos Nacionales,Consultoria,ANPE,Contratación De Un (1) Consultor En Linea Analista Administrativo Para La Gerencia Distrital Potosi Del Servicio De Impuestos Nacionales,Contratado,False,2012-06-08,2012-06-01,Weimar Zambrana León (Telf: 2203737 - 2202494),2012-06-12,La Paz,NB-SABS (D.S.0181)
12-0035-03-314311-1-1,Servicio Nacional De Patrimonio Del Estado - Senape,Consultoria,ANPE,"Consultoria Por Producto, Contratación De Empresa Consultora Para El Servicio De Inventariación, Codificación, Revaluó Y Avalúo  Técnico De Activos Fijos  Del Servicio Nacional De Patrimonio Del Estado",Desierto,False,2012-06-12,2012-06-01,Margarita  Salas  Lucia  (Telf: 2220048-2220082),2012-06-27,La Paz,NB-SABS (D.S.0181)
12-0035-07-310058-1-2,Registro Unico Para La Administracion Tributaria Municipal - Ruat,Bienes,ANPE,Adquisicion E Instalacion De Banco De Baterias Para Ups Liebert Nxa 30 Kva,Desierto,False,2012-06-11,2012-06-01,Esther Marlene Perez Guisbert (Telf: 2112727 int 123),2012-06-15,La Paz,NB-SABS (D.S.0181)
