cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
18-0086-10-874685-0-E,Ucep Mi Riego,Consultoria,OF,"Estudio De Diseño Técnico De Preinversion Sistema De Riego Por Aspersion Con Perforacion De Pozos Comunidad De Sivingani Grande Y Chico (Punata) Municipio Punata, Departamento De Cochabamba",Contratado,False,,2018-09-01,Edwing Vargas Limachi (Telf: 2145792),2018-07-20,La Paz,Otra Normativa especifica
18-0086-10-874686-0-E,Ucep Mi Riego,Consultoria,OF,Implementación Del Plan De Capacitación A Asistentes Técnicos En Riego E Implementación Del Plan De Capacitación A Técnicos Gam/Gad En Riesgo,Contratado,False,,2018-09-01,Edwing Vargas Limachi (Telf: 2145792),2018-05-18,La Paz,Normativa del Financiador (BID)
18-0086-10-874688-0-E,Ucep Mi Riego,Consultoria,OF,Implementacion Del Plan De Capacitacion  A Tecnicos Acompañantes En La Gestion Riego,Contratado,False,,2018-09-01,Edwing Vargas Limachi (Telf: 2145792),2018-05-18,La Paz,Normativa del Financiador (BID)
18-0287-06-874687-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-2 Rgv Const. Canales Piloto, Pirámides, Ensanchamiento De Canal Sector Vertedero-Limoncito",Contratado,False,2018-09-25,2018-09-01,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-09-26,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874689-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-3 Rgv Const. Envolvente, Espigón Deflector, Canal Piloto, Ensanchamiento De Canal Sector La Patria-Aguahi",Contratado,False,2018-09-25,2018-09-01,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874690-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-4 Rgv Const. Salchichones, Ensanchamiento De Canal Sector Sind. Monte Cristo Chicas - Chane Bedoya",Contratado,False,2018-09-25,2018-09-01,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-09-26,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874692-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-5 Rgv Const. Excavación Canal Piloto Sector Molina - Takey",Contratado,False,2018-09-25,2018-09-01,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874693-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-6 Rgv Const. Ensanchamiento De Canal, Pirámides, Salchichones, Canal Piloto Sector Inundados-Guadalquivir",Desierto,False,2018-09-25,2018-09-01,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0342-00-845878-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Entidad Ejecutora Para El Proyecto De Vivienda Cualitativa En El Municipio De Baures  -Fase(I) 2018- Beni,Contratado,False,,2018-09-01,Olver Chavez Arteaga (Telf: 2141109),2018-04-09,La Paz,Otra Normativa especifica
18-0342-00-846448-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Entidad Ejecutora Para El Proyecto De Vivienda Cualitativa En El Municipio De Santa Rosa -Fase(I) 2018,Contratado,False,,2018-09-01,Olver Chavez Arteaga (Telf: 2141109),2018-04-26,La Paz,Otra Normativa especifica
18-0517-00-869527-0-E,Corporacion Minera De Bolivia - Comibol,Servicios Generales,CD,Contratacion De Servicios Para Trabajos De Limpieza De Todas Las Oficinas De E.M.H. (Emh-Bs-18),Contratado,False,,2018-09-01,Ivar Rene Mamani Medrano (Telf: 2682100 - 2682107-2901106),2018-06-19,La Paz,NB-SABS (D.S.0181)
18-0517-00-874673-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Adquisición De Cedazos Para Vibradoras Y Otros (Emh-Ingse-18),Contratado,False,,2018-09-01,Ivar Rene Mamani Medrano (Telf: 2682100 - 2682107-2901106),2018-07-27,La Paz,NB-SABS (D.S.0181)
18-0517-00-874674-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Provision De Repuestos Para Palas Neumaticas Lm36-Lm56-Rusa-Eimco (Pedido 1) (Emh-Mp-18),Contratado,False,,2018-09-01,Ivar Rene Mamani Medrano (Telf: 2682100 - 2682107-2901106),2018-07-19,La Paz,NB-SABS (D.S.0181)
18-0574-00-874671-0-E,Empresa Boliviana De Alimentos Y Derivados-Eba,Bienes,CD,Adquisicion De Un Equipo De Codificacion Para La Planta De Trinidad Beni Sedem/Lac/Cd/2018-194,Contratado,False,,2018-09-01,Warner Willy Concha Flores (Telf: 2145707),2018-07-25,La Paz,NB-SABS (D.S.0181)
18-0578-00-874684-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Contratación De Trabajos Complementarios Para Readecuación De Bodega De Carga Para La Instalación De Máquina De Rayos X,Contratado,False,,2018-09-01,Yuvinka Castro Velasco (Telf: 4140873),2018-08-03,Cochabamba,NB-SABS (D.S.0181)
18-1201-00-874676-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CD,Servicio De Alquiler De Pantallas Led Para Seis Escenarios Del Megafest 2018 - Festival De Arte Urbano,Contratado,False,,2018-09-01,Patricia Pamela Albis Ortiz (Telf: 2203034),2018-08-28,La Paz,NB-SABS (D.S.0181)
18-1201-00-874683-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CD,"Servicio De Alquiler De Amplificacion, Iluminacion Y Pantallas Led Para El Escenario Electronico Del Megafest 2018 - Festival De Arte Urbano",Contratado,False,,2018-09-01,Patricia Pamela Albis Ortiz (Telf: 2203034),2018-08-28,La Paz,NB-SABS (D.S.0181)
18-0287-06-874694-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-7 Rgcv Canal Piloto, Espigones, Pirámides, Salchichones Sector Villa Sucre - Km 20",Contratado,False,2018-09-25,2018-09-02,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874702-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-8 Rgv Const. Defensivos Con Geotubo San Carlos",Contratado,False,2018-09-25,2018-09-02,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0287-06-874703-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Santa Cruz,Obras,LP,"Const. Medidas Estructurales Ríos Grande, Piraí, Chané, Surutú, Yapacani E Ichilo (San Carlos) T-9 Rgv Const. Canal Piloto, Espigones, Faviones Sector Puente Yapacani - Sind. 2 De Agosto",Contratado,False,2018-09-25,2018-09-02,Ximena Maria Zambrana Sarmiento (Telf: 3355095),2018-10-22,Santa Cruz,NB-SABS (D.S.0181)
18-0342-00-874701-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Entidad Ejecutora Para El Proyecto De Vivienda Cualitativa En El Municipio De Guayaramerin -Fase(Xix) 2018- Beni,Contratado,False,,2018-09-02,Olver Chavez Arteaga (Telf: 2141109),2018-05-30,La Paz,Otra Normativa especifica
18-1401-00-873470-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Mano De Obra Para La Confeccion De 1100 Pzas. De Ropa De Trabajo En El Taller Textil Municipal ( Overoles Termicos, Overoles Clasicos Y Mandiles Producto Terminado - Dotacion Gestion 2018) P- 4326",Contratado,False,,2018-09-02,Andres Angulo Rocha (Telf: 25251624),2018-06-27,Oruro,NB-SABS (D.S.0181)
17-0411-00-874626-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018-Licenciada(O) En Enfermeria (5) - Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-10-16,La Paz,NB-SABS (D.S.0181)
17-0411-00-874632-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018-Auxiliar De Enfermeria (1) - Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-874748-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 - Ecografista A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-09-12,La Paz,NB-SABS (D.S.0181)
17-0411-00-874755-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 - Traumatologo A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875002-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Bioquimica (2) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875011-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Bioquimica (1) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-09-12,La Paz,NB-SABS (D.S.0181)
17-0411-00-875017-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Farmaceutica A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875023-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Nutricionista A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-09-12,La Paz,NB-SABS (D.S.0181)
17-0411-00-875027-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Medico De Emergencias (4) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875029-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Medico De Internista A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875035-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Licenciada/O En Enferneria (4) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875038-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Pediatra (1) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
17-0411-00-875044-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Intensivista A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-09-12,La Paz,NB-SABS (D.S.0181)
17-0411-00-875048-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Pediatra (2) A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-09-12,La Paz,NB-SABS (D.S.0181)
17-0411-00-875051-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Gestion 2018 ? Anestesiologo A Tiempo Completo- Regional Trinidad,Contratado,False,,2018-09-03,Agelica Callisaya Pacari (Telf: 2900071),2017-11-28,La Paz,NB-SABS (D.S.0181)
