cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
11-0016-00-233433-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Dos (2) Consultores Por Producto Para La Revision De Procesos Administrativos Del Sistema Educativo,Desierto,No,2011-03-09,2011-03-01,Alfonso Serafin Fernandez Flores (Telf: 2441752-2443865),2011-03-10,La Paz,NB-SABS (D.S.0181)
11-0016-00-233474-1-1,Ministerio De Educacion,Servicios Generales,ANPE,Contratacion De Una Empresa Para La Produccion Y Edicion De Seis (6) Spots Y Una (1) Cuña Insttucional,Desierto,No,2011-03-09,2011-03-01,Alfonso Serafin Fernandez Flores (Telf: 2441752-2443865),2011-03-16,La Paz,NB-SABS (D.S.0181)
11-0020-00-234607-0-E,Ministerio De Defensa ,Bienes muebles y de consumo,CD,Combustible Marzo 2011 Cd -04,Contratado,No,,2011-03-01,Jenny Luz Huanca Villegas (Telf: 2432525  int 4209),2011-03-01,La Paz,NB-SABS (D.S.0181)
11-0020-10-233473-1-1,Comando General Del Ejercito,Bienes,ANPE,Adquisición De Material De Escritorio Para El Comanejto 1er. Cuatrimestre Gestión 2011,Contratado,No,2011-03-09,2011-03-01,Marco Antonio Romay Taborga (Telf: 2149182 - 2149175),2011-03-09,La Paz,NB-SABS (D.S.0181)
11-0035-00-233233-1-1,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,Consultor Individual De Línea Para La Traducción Escrita Al Idioma Ingles Del Portal Web Y Otros Contenidos- Uti - 1ra Convocatoria,Contratado,No,2011-03-09,2011-03-01,Jaime Ivan Morales Ortiz (Telf: 2203434),2011-03-15,La Paz,NB-SABS (D.S.0181)
11-0046-31-87960-3-1,Seguro Social Universitario Santa Cruz,Servicios Generales,LP,Prestacion De Servicios De Internacion Y Emergencia A Los Asegurados Y Beneficiarios Del Seguro Social Universitario,Contratado,No,2011-03-31,2011-03-01,Leslie Coca Rioja (Telf: 3392827),2011-04-08,Santa Cruz,NB-SABS (D.S.0181)
11-0047-15-233475-1-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Servicios Generales,ANPE,"Adquisicion De Formularios, Certificados Y Actas De Vacunacion Para El Pronefa",Contratado,No,2011-03-09,2011-03-01,Antonio  Lopez  Furoy (Telf: 3-46281085),2011-03-14,Beni,NB-SABS (D.S.0181)
11-0047-15-233484-1-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Servicios Generales,ANPE,Contratacion De Los Servicios De Imprenta Para La Impresion De Guias De Movimiento De Ganado,Contratado,No,2011-03-09,2011-03-01,Antonio  Lopez  Furoy (Telf: 3-46281085),2011-03-11,Beni,NB-SABS (D.S.0181)
11-0086-00-233439-1-1,Ministerio De Medio Ambiente Y Agua ,Bienes,ANPE,Compra De Tonners Hp Original Para El Pncc .,Contratado,No,2011-03-10,2011-03-01,Sergio Javier Rodrigo Paccieri Guachalla (Telf: 2115571),2011-03-17,La Paz,NB-SABS (D.S.0181)
11-0091-02-233417-1-1,Consejo De La Judicatura,Servicios Generales,ANPE,Servicio De Soporte Para Equipos Informaticos,Desierto,No,2011-03-11,2011-03-01,Alberto Ruiz Gomez (Telf: 6441559),2011-03-17,Chuquisaca,NB-SABS (D.S.0181)
