cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
10-0006-00-195410-1-1,Vicepresidencia Del Estado Plurinacional,Consultoria,ANPE,Consultor De Linea Profesional Ii En Capacitacion Y Ciudadania\nProyecto,Contratado,No,2010-06-08,2010-06-01,Judith Marina Cordova Orihuela (Telf: 22142802),2010-06-08,La Paz,NB-SABS (D.S.0181)
10-0015-22-195418-1-1,Unidad Ejecutora De Lucha Integral Contra El NarcotrÃ¡fico,Servicios Generales,LP,Contratacion Seguro De Accidentes Personales Y Seguro De Vida En Grupo,Contratado,No,2010-06-23,2010-06-01,Marco Antonio Zambrana Delgadillo (Telf: 2113837 - 2115294),2010-06-28,La Paz,NB-SABS (D.S.0181)
10-0016-00-186676-3-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor De Linea  Profesional Ii En Generación De Información Estadística,Contratado,No,2010-06-08,2010-06-01,Wendy Fabiola Mendoza Cavero (Telf: 2441752-2443865),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0016-00-189041-3-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor De Linea  Profesional Ii En Análisis Educativo,Contratado,No,2010-06-08,2010-06-01,Wendy Fabiola Mendoza Cavero (Telf: 2441752-2443865),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0016-00-195354-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisicion De Televisores,Contratado,No,2010-06-08,2010-06-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0016-00-195432-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Computadoras Portátiles Y Data Show,Desierto,No,2010-06-10,2010-06-01,Samuel Yave Miranda (Telf: 2441752-2443865),2010-07-01,La Paz,NB-SABS (D.S.0181)
10-0020-09-195424-1-1,Escuela Militar De Ingenieria - Emi,Consultoria,ANPE,Consultor Por Producto Para La Dirección Nacional De Post Grado  Ciudad De La Paz,Contratado,No,2010-06-08,2010-06-01,Marco Antonio Romay Taborga (Telf: 2431641),2010-06-08,La Paz,NB-SABS (D.S.0181)
10-0030-00-195425-1-1,Ministerio De Justicia,Consultoria,ANPE,Consultor Individual De Linea Profesional Abogada/O Para La Elaboración De Propuestas De Modificación De Normativas Con Enfoque De Género,Desierto,No,2010-06-08,2010-06-01,Boris Saul Zamora Rojas (Telf: 2313922),2010-06-11,La Paz,NB-SABS (D.S.0181)
10-0030-00-195427-1-1,Ministerio De Justicia,Consultoria,ANPE,"Consultoria Individual De Línea: Elaboración De Propuesta De Material Didáctico De Apoyo Para La Temática De Salud Sexual Y Salud Reproductiva, Violencia, Género  En El Currículum Del Sistema Educativo Plurinacional",Desierto,No,2010-06-08,2010-06-01,Boris Saul Zamora Rojas (Telf: 2313922),2010-06-10,La Paz,NB-SABS (D.S.0181)
10-0030-00-195429-1-1,Ministerio De Justicia,Consultoria,ANPE,Consultoria Individual De Línea: Consultoría Para La Revisión Y Seguimiento A Los Tratados E Instrumentos Internacionales Y Elaboración De Informe Pais Cedaw,Desierto,No,2010-06-08,2010-06-01,Boris Saul Zamora Rojas (Telf: 2313922),2010-06-10,La Paz,NB-SABS (D.S.0181)
10-0041-00-195423-1-1,Ministerio De Desarrollo Productivo Y EconomÃ­a Plural,Bienes,ANPE,"""Adquisicion De Dos (2) Computadoras De Escritorio""",Desierto,No,2010-06-09,2010-06-01,Galo  Perez Velasco  (Telf: 2124242),2010-07-12,La Paz,NB-SABS (D.S.0181)
10-0041-01-192632-1-2,Servicio Nacional De Propiedad Intelectual,Bienes,ANPP,"Adquisición De Equipos De Computación, Impresoras Y Escaner",Contratado,No,2010-06-14,2010-06-01,Angelica Maria  Albarracin  Pendola  (Telf: 2115700 - 2119276),2010-06-15,La Paz,NB-SABS (D.S.0181)
10-0041-05-195419-1-1,Pro-Bolivia,Consultoria,ANPE,Ítem 1 Consultor Individual De Línea Especialista    En      Gestión De Calidad Pmdc/Fcl\nÍtem 2 Consultor Individual De Línea Especialista En Planes De Negocio Pmdc/Fcl\nÍtem 3 Consultor Individual De Línea Especialista En Procesos De Transformación Pmdc/Fcl\nÍtem 4 Consultor Individual De Línea Especialista En Comunicación Inter Ventanas,Desierto,No,2010-06-08,2010-06-01,Roberto Felix Pinto Rios (Telf: 2319973 - 2319974),2010-06-11,La Paz,NB-SABS (D.S.0181)
10-0046-21-195381-1-1,Seguro Social Universitario - Cochabamba,Bienes,ANPP,"Adquisicion De Productos Farmaceuticos- Medicamentos, Materiales E Insumos",Contratado,No,2010-06-14,2010-06-01,Lenny Karina Rudon Pozo (Telf: 4226772),2010-07-01,Cochabamba,NB-SABS (D.S.0181)
10-0051-00-186232-3-1,Ministerio De AutonomÃ­as ,Consultoria,ANPE,Consultor(A) Individual De Línea: Enlace Juridico I Para Oruro,Contratado,No,2010-06-08,2010-06-01,Lineth Claudia Sossa Aneyva (Telf: 2-110930),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0065-01-195406-1-1,Servicio Nacional De Areas Protegidas Sernap,Consultoria,ANPE,Director Para El Area Protegida Recerva Nacional De Vida Silvestre Amazonica Manuripi,Desierto,No,2010-06-16,2010-06-01,Roger RaÃºl Canedo Mancilla (Telf: 2426272),2010-06-25,La Paz,NB-SABS (D.S.0181)
10-0070-00-191457-2-1,"Ministerio De Trabajo, Empleo Y PrevisiÃ³n Social ",Consultoria,ANPE,Consultor En Linea Enlace Administrativo De Verificacion Y Seguimiento Financiero,Desierto,No,2010-06-08,2010-06-01,Carlos Pastor CarriÃ³n Lovera (Telf: 2408393),2010-06-11,La Paz,NB-SABS (D.S.0181)
10-0076-00-192886-2-1,Ministerio De Mineria Y Metalurgia,Consultoria,ANPE,Segunda Convocatoria Consultoria Por Producto - Nueva Entidad Minera,Contratado,No,2010-06-15,2010-06-01,Jerry Alejandro Eyzaguirre PeÃ±aranda (Telf: 2362810),2010-06-22,La Paz,NB-SABS (D.S.0181)
10-0086-00-184292-2-1,Ministerio De Medio Ambiente Y Agua ,Bienes,ANPE,Segunda Convocatoria Adquisición De 6 Equipos De Computación  Dgmacc- Vmabcc,Desierto,No,2010-06-08,2010-06-01,Gladys Selaes Helguero (Telf: 2115571),2010-06-10,La Paz,NB-SABS (D.S.0181)
10-0086-00-195324-1-1,Ministerio De Medio Ambiente Y Agua ,Consultoria,ANPE,Contratacion De Consultor Por Producto Responsable Del Capitulo De Lepidopteros Para El Libro Rojo De Invertebrados De Bolivia - Vmabcc,Desierto,No,2010-06-08,2010-06-01,Gladys Selaes Helguero (Telf: 2115571),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0086-00-195335-1-1,Ministerio De Medio Ambiente Y Agua ,Consultoria,ANPE,Contratacion De Consultor Por Producto: Coordinador Del Libro Rojo De Invertebrados De Bolivia- Vmabcc,Contratado,No,2010-06-08,2010-06-01,Gladys Selaes Helguero (Telf: 2115571),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0086-00-195339-1-1,Ministerio De Medio Ambiente Y Agua ,Consultoria,ANPE,Contratacion De Consultor Por Producto: Responsable Del Capitulo De Coleopteros Para El Libro Rojo De Invertebrados De Bolivia  - Vmabcc,Desierto,No,2010-06-08,2010-06-01,Gladys Selaes Helguero (Telf: 2115571),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0086-00-195347-1-1,Ministerio De Medio Ambiente Y Agua ,Consultoria,ANPE,Contratacion De Consultor Por Producto : Responsable De Himenopteros Para El Libro Rojo De Invertebrados De Bolivia - Vmabcc,Contratado,No,2010-06-08,2010-06-01,Gladys Selaes Helguero (Telf: 2115571),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0138-00-195246-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,ANPE,Adquisición De Equipos Para Instalación De Red En La Carrera De Mecánica Automotríz,Contratado,No,2010-06-10,2010-06-01,Janeth Iglesias OrdoÃ±ez (Telf: 6451970),2010-06-24,Chuquisaca,NB-SABS (D.S.0181)
10-0139-00-195386-1-1,Universidad Mayor De San Andres - Umsa,Consultoria,ANPE,Supervisor Para La Obra Construccion De 4 Pisos Adicionales En El Edificio Nuevo Obra Gruesa Monoblock Central - Fac. Cs. Sociales,Contratado,No,2010-06-08,2010-06-01,Hugo Cardenas Oblitas (Telf: 2441994),2010-08-03,La Paz,NB-SABS (D.S.0181)
10-0146-00-195356-1-1,Universidad Autonoma Gabriel Rene Moreno,Bienes,ANPE,Provision De Acondicionadores De Aires Con Destino Al Proyecto Equipamiento Tecnologico Y Academico Para La Carrera De Cs. Politicas Y Administrativas  A Ejecutarse Con Fuente Idh,Contratado,No,2010-06-08,2010-06-01,Maria Griselda Anez Rocha (Telf: 3398516),2010-06-17,Santa Cruz,NB-SABS (D.S.0181)
10-0148-00-195355-1-1,Universidad Amazonica De Pando,Consultoria,ANPE,Elaboracion De Instrumentos Administrativos,Contratado,No,2010-06-09,2010-06-01,Carmen Sabene Siviora (Telf:  842-2135),2010-06-10,Pando,NB-SABS (D.S.0181)
10-0152-00-195343-1-1,Servicio Nacional  De Defensa Publica - Senadep,Consultoria,ANPE,Ocho Consultores Indivuduales En Linea Para Abogados Defensores Del Area Rural Y Tres Consultores En Linea Para Abogados Defensores Asistentes Del Area Rural.,Desierto,No,2010-06-09,2010-06-01,Celso Orlando  Vargas  Vallejos  (Telf: 2114757),2010-06-11,La Paz,NB-SABS (D.S.0181)
10-0206-00-195414-1-1,Instituto Nacional De Estadistica - Ine,Consultoria,OF,"Auditoria Externa Proyectos Del Pei 2005-2009 - Encuesta A Instituciones Sin Fines De Lucro, Violencia Domestica E Indice De Precios Al Consumidor 1991 Diciembre 2008 Y Enero 2009",Contratado,No,2010-06-18,2010-06-01,Jose Luis Matias Perez (Telf: 2222333),2010-07-05,La Paz,Otra Normativa especifica
10-0206-00-195416-1-1,Instituto Nacional De Estadistica - Ine,Consultoria,ANPE,"Un Responsable De Capacitación Para La Actualización Cartográfica Multipropósito Para Los Censos Nacionales,\nCiudad De La Paz",Desierto,No,2010-06-09,2010-06-01,Pedro Herland Daza Gutierrez (Telf: 2222333),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0206-00-195417-1-1,Instituto Nacional De Estadistica - Ine,Consultoria,ANPE,Especialista En Administracion - Cnpv,Desierto,No,2010-06-09,2010-06-01,Jose Luis Copa Laura (Telf: 2222333),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0206-00-195422-1-1,Instituto Nacional De Estadistica - Ine,Consultoria,ANPE,Contratacion De Un Responsable En Operaciones De Campo Para La Actualizacion Cartografica Multiproposito - Cnpv,Desierto,No,2010-06-09,2010-06-01,Thelma Soledad Gutierrez Arancibia (Telf: 2222333),2010-06-09,La Paz,NB-SABS (D.S.0181)
10-0212-00-195387-1-1,Instituto Nacional De Reforma Agraria Inra,Servicios Generales,ANPP,Contratacion De Servicio De Internet A Nivel Nacional,Contratado,No,2010-06-14,2010-06-01,Jose Jemio Bacarreza (Telf: 2408757 - 2407694),2010-06-16,La Paz,NB-SABS (D.S.0181)
10-0212-00-195394-1-1,Instituto Nacional De Reforma Agraria Inra,Servicios Generales,ANPE,Contratacion De Agencia De Viajes Para La Provisión De Pasajes Aéreos - Departamental Tarija,Contratado,No,2010-06-08,2010-06-01,Jose Ivar Mollo Vino (Telf: 2408757 - 2407694),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0212-00-195402-1-1,Instituto Nacional De Reforma Agraria Inra,Servicios Generales,ANPE,Contratación Del Servicio De Mantenimiento Para Vehículos Incluye Provisión De Repuestos - Departamental Tarija,Contratado,No,2010-06-08,2010-06-01,Jose Ivar Mollo Vino (Telf: 2408757 - 2407694),2010-06-14,La Paz,NB-SABS (D.S.0181)
10-0253-00-195397-1-1,Entidad Ejecutora De Medio Ambiente Y Agua - Emagua,Consultoria,ANPE,Servicio De Consultoria Individual Por Producto Para El Desarrollo De Un Sistema Informático Para La Administración De Una Entidad Prestadora De Servicios De Agua Potable Y Saneamiento,Desierto,No,2010-06-09,2010-06-01,Ariel  Restovic Rios  (Telf: 2114901 - 2117974),2010-06-10,La Paz,NB-SABS (D.S.0181)
