cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
13-0010-00-419042-1-1,Ministerio De Relaciones Exteriores ,Bienes,ANPP,Adquisición De Equipos Para El Fortalecimiento Y Sistema De Comunicaciones (Central Telefonica),Contratado,False,2013-11-13,2013-11-01,Marcia Paola Guzman Castro (Telf: 2113175 int. 4120),2013-11-18,La Paz,NB-SABS (D.S.0181)
13-0010-00-419096-1-1,Ministerio De Relaciones Exteriores ,Bienes,ANPP,Adquisicion De Equipos De Computacion,Contratado,False,2013-11-13,2013-11-01,Marcia Paola Guzman Castro (Telf: 2113175 int. 4120),2013-11-18,La Paz,NB-SABS (D.S.0181)
13-0010-00-419115-1-1,Ministerio De Relaciones Exteriores ,Bienes,ANPP,Adquisición De Equipos Para El Fortalecimiento De La Plataforma De Sistemas,Contratado,False,2013-11-13,2013-11-01,Luis Fernando Arteaga Ortiz (Telf: 2113175 int. 4120),2013-11-18,La Paz,NB-SABS (D.S.0181)
13-0015-01-421479-0-E,Policia Boliviana,Servicios Generales,CM,Adquisicion Uniformes Para Utop Cmdo. Dptal. Policia Potosi,Contratado,False,,2013-11-01,Leticia Pilar Zapana Huchani (Telf: 2-433211),2013-11-01,La Paz,NB-SABS (D.S.0181)
13-0015-03-419126-1-1,Direccion Nacional De Fiscalizacion Y  Recaudaciones De La Policia Nacional,Bienes,ANPE,Adquisicion De 21 Computadoras Portatiles (Laptops),Contratado,False,2013-11-07,2013-11-01,Lucia Montano Choque  (Telf: 2310287),2013-11-07,La Paz,NB-SABS (D.S.0181)
13-0016-00-413824-2-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Chamarras (Estilo ¾) - Segunda Convocatoria,Contratado,False,2013-11-07,2013-11-01,Hernan Eddy Marconi Marcani (Telf: 2441752-2443865),2013-11-12,La Paz,NB-SABS (D.S.0181)
13-0016-00-418865-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Escritorios,Contratado,False,2013-11-07,2013-11-01,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2013-11-11,La Paz,NB-SABS (D.S.0181)
13-0016-00-418976-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Muebles,Contratado,False,2013-11-07,2013-11-01,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2013-11-15,La Paz,NB-SABS (D.S.0181)
13-0016-00-419028-1-1,Ministerio De Educacion,Servicios Generales,ANPE,"Servicio De Mantenimiento Preventivo Y Correctivo Para Impresoras, Fotocopiadoras, Scanners Y Aparatos De Fax Del Ministerio De Educacion - Gestion 2014",Contratado,False,2013-11-08,2013-11-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2013-11-15,La Paz,NB-SABS (D.S.0181)
13-0016-00-419062-1-1,Ministerio De Educacion,Servicios Generales,LP,Contratación De Una Agencia De Viajes Para La Provisión De Pasajes Aéreos Al Ministerio De Educación  Gestión 2014,Contratado,False,2013-11-22,2013-11-01,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2013-12-06,La Paz,NB-SABS (D.S.0181)
13-0016-00-424261-0-E,Ministerio De Educacion,Servicios Generales,CD,Servicio De Publicacion De Arte De Prensa En Medios De Comunicacion A Nivel Nacional Y Local Para La Campaña Institucional: Iv Juegos Deportivos Estudiantiles Nivel Secundario - Comite Organizador,Contratado,False,,2013-11-01,Cayra Ximena Camacho Jaldin (Telf: 2441752-2443865),2013-11-01,La Paz,NB-SABS (D.S.0181)
13-0016-00-427387-0-E,Ministerio De Educacion,Servicios Generales,CD,Servicio De Publicacion De Arte De Prensa En Medios De Comunicacion A Nivel Nacional Para La Campaña Institucional: Iv Juegos Deportios Estudiantiles Nivel Secundario - Gran Final,Contratado,False,,2013-11-01,Cayra Ximena Camacho Jaldin (Telf: 2441752-2443865),2013-11-01,La Paz,NB-SABS (D.S.0181)
