cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
11-0106-00-242583-1-1,Fondo Nacional De Desarrollo Alternativo Fonadal,Consultoria,ANPE,Consultoria De Linea  \nCordinador Comunal Para El Proyecto: \nApoyo A La Produccion De Cacao Silvestre Tco-Yuracare,Contratado,No,2011-05-06,2011-05-01,Luz Vivian Melgar  Roca  (Telf: 2786405),2011-05-06,La Paz,NB-SABS (D.S.0181)
11-0106-00-242584-1-1,Fondo Nacional De Desarrollo Alternativo Fonadal,Consultoria,ANPE,Consultoria De Linea  \nExtensionista Agroforestal Para El Proyecto: \nApoyo A La Produccion De Cacao Silvestre Tco-Yuracare,Contratado,No,2011-05-06,2011-05-01,Luz Vivian Melgar  Roca  (Telf: 2786405),2011-05-06,La Paz,NB-SABS (D.S.0181)
11-0578-00-249339-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Contratación De Servicios De Seguridad Privada Las 24 Horas Del Día En Oficina Centro De La Regional Sucre Gestión 2011,Contratado,No,,2011-05-01,Marco Antonio Mendoza Salazar (Telf: 4140873),2011-05-01,Cochabamba,NB-SABS (D.S.0181)
11-1233-00-242585-1-1,Gobierno Municipal De San Pedro De Tiquina,Obras,ANPE,Construccion Complementacion Graderias 2da Fase Polifuncional San Pedro De Tiquina,Desierto,No,2011-05-09,2011-05-01,Daniel Walter  Calatayud  Cruz  (Telf: 72006838),2011-05-18,La Paz,NB-SABS (D.S.0181)
11-1511-00-238587-2-1,Gobierno Municipal De Colquechaca,Obras,ANPE,Construccion Muro Perimetral Unidad Educativa Roberto Alvarado (Distrito Colquechaca),Contratado,No,2011-05-09,2011-05-01,David  Villca Aguilar  (Telf: 74220389 - 72367438),2011-05-10,Potosi,NB-SABS (D.S.0181)
11-1511-00-239972-2-1,Gobierno Municipal De Colquechaca,Bienes,ANPE,Gastos Operativos De Salud (Adquisicion Material De Escritorio) Hospital San Juan De Dios Colquechaca,Contratado,No,2011-05-09,2011-05-01,David  Villca Aguilar  (Telf: 74220389 - 72367438),2011-05-11,Potosi,NB-SABS (D.S.0181)
11-1511-00-240480-2-1,Gobierno Municipal De Colquechaca,Obras,ANPE,Construccion Aula Rectangular Pirhuani  (Distrito Macha),Contratado,No,2011-05-09,2011-05-01,David  Villca Aguilar  (Telf: 74220389 - 72367438),2011-05-11,Potosi,NB-SABS (D.S.0181)
12-0578-00-298003-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Prestación De Servicios De Asistencia En Tierra En Fecha 08 Al 29 De Febrero De 2012, En El Aeropuerto Internacional De Cochabamba.",Contratado,No,,2011-05-01,Pascual Quispe Huanca (Telf: 4140873),2011-05-01,Cochabamba,NB-SABS (D.S.0181)
11-0087-00-267378-0-E,Ministerio De ComunicaciÃ³n,Servicios Generales,CD,Tranmisiones De Eventos Gubernamentales,Contratado,No,,2011-05-02,Eddy Omar Ramirez Rodriguez (Telf: 2200402),2011-05-02,La Paz,NB-SABS (D.S.0181)
11-0287-03-242617-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Oruro,Obras,CD,Const. Sist. Microriego Kerimita  (Stgo Andamarca),Contratado,No,2011-05-09,2011-05-02,Modesta Janco  Aguirre (Telf: 5255770-5279980),2011-05-14,Oruro,Otra Normativa especifica
