cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
19-0681-01-1141631-0-E,Fiscalia General Del Estado,Servicios Generales,CM,Contratacion Del Servicio De Soporte Tecnico En Central Telefonica Para La Fiscalia General Del Estado - Gestion 2020,Contratado,False,,2021-06-01,Luis Orlando Lucuy Encinas (Telf: (4)6461606),2019-12-30,Chuquisaca,NB-SABS (D.S.0181)
19-1401-00-1141566-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"600 M Carte De Asfalto Y Picado De Piso Para Cunetas, 26 M3 Cuneta Pluvial De Hº Sº H21, 10 M3 Retiro De Escombros Con Carguio Y Transporte (Direccion Ejecutora De Asfalto- Const. Asfaltado (Calle 3 Entre Av. Al Valle Y Beni) J.V. Kantuta P-8400",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-12-03,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141590-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"26.24 M3 Conformacio De Pedraplen Tramo 04, 327.12 M3 Capa Su Base Estabilizada Granulometricamente Cbr 50% Tramo 01 (Direccion Ejecutora De Asfalto - Asfaltado Acceso A Velodromo P-8041)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-28,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141599-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"872.32 M3 Movimiento De Tierras Con Maquinaria Tramo 02, 130 M3 Confomacion De Pedraplen Tramo 01 (Direccion Ejecutora De Asfalto - Asfaltado Acceso A Velodromo P-8038)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-28,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141614-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"327.12 M3 Capa Sub Bsae Estabilizada Granulometricamente Cbr 50% Tramo 02, 54 M3 Capa Base Estabilizada Granulometricamente Cbr 80% Tramo 01 (Direccion Ejecutora De Asfalto - Asfaltado Acceso A Velodromo P-8042)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-28,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141629-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"49.55 M3 Excavacion 0-2 M S/Semiduro, 19.16 M3 Relleno Comun Compactado, 1 Pza. Sumidero Pluvial Inc. Rejilla Metalica FºFº, 28.60 M Prov/Tendido Tuberia Pvc Sdr-41 D=10"", 165.50 Ml Cordon De HºSº De 15x20x520cm,......................(Direccion Ejecutora De Asfaltos-Asfaltado Acceso Velodromo P-8374)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-12-04,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141640-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,"2907.77 M2 Replanteo Trazado Y Control, 2907.77 M2 Retiro De Losetas Con Carguio Y Transporte (Direccion Ejecutora De Asfalto - Asfaltado Calle Lira Entre Calles 6 De Octubre Y La Paz P-8710)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-12-05,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141648-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"Bacheo Areas 18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34 Calles Intervenidas Rodriguez Entre La Paz Y Tacna, 74.34 M2 Bacheo Areas 35.36.37.38.39.40.42.43.44.45.46.47.48.49 Calle Intervenidas Calle Perez Olguin, Herrera, Montecinos, Tarapaca,............................(Unidad De Mtto. De Vias P-7884)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-21,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141681-0-E,Gobierno Autonomo Municipal De Oruro,Obras,CM,416.22 Ml Const. De Cordones D H.S. Por Seccion 15x20x50 Cm (Direccion De Obras Y Desarrollo Urbano - Const. Adoquinado Bustillos C Y D P-919133,Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-12-12,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141694-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"2.92 M3 Viga De HºAº, 0.15 M3 Losa Llena De Hormigon Armado, 52.80 M2 Losa Alivianada De HºAº C/Plastoformo, 58.95 M2 Cubierta De Calamina Nº 28 Inc/Est. Metalica, 46.61 M2 Revoque Cielo Raso Bajo Losa (D.I.E.S.D.-Centro De Salud Rafael Pabon Ii P-8124)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-28,Oruro,NB-SABS (D.S.0181)
19-1401-00-1141706-0-E,Gobierno Autonomo Municipal De Oruro,Servicios Generales,CM,"58.86 M2 Cubierta De Calamina Nº 28 Inc/Est. Metalica, 7.15 M3 Cimientos De Hormigon Ciclopeo, 1.5 M3 Sobrecimientos De Hormigon Ciclopeo, 39.93 Ml Impermeabilizacion De Sobrecimientos,.........................(D.I.E.S.D. - Centro De Salud Vinto P-8120)",Contratado,False,,2021-06-01,Andres Angulo Rocha (Telf: 25251624),2019-11-28,Oruro,NB-SABS (D.S.0181)
20-0382-00-1141563-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Servicios Generales,OF,Lic. Bioquimico De La Unidad De Laboratorio Del Centrop,Contratado,False,,2021-06-01,Wilfredo Lohot Moreira Gomez (Telf: 2125007),2020-09-01,La Paz,Normativa del Financiador (BM)
20-0382-00-1141666-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Servicios Generales,OF,"Requerimientos De Recursos Humanos En Santa Cruz, Para Hospitalizacion - Hospital Bajio",Contratado,False,,2021-06-01,Wilfredo Lohot Moreira Gomez (Telf: 2125007),2020-09-08,La Paz,Normativa del Financiador (BM)
20-1803-00-1141576-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Contratacion Lic. Enfermeria 16 Hospital Materno Infantil Reidun Roine Gestion 2020,Contratado,False,,2021-06-01,Alberto Mopi Moreno (Telf: 8522417),2020-04-27,Beni,NB-SABS (D.S.0181)
20-1803-00-1141587-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Contratacion Lic. Enfermeria 1 Centros De Salud Area Urbana Gestion 2020,Contratado,False,,2021-06-01,Alberto Mopi Moreno (Telf: 8522417),2020-03-27,Beni,NB-SABS (D.S.0181)
20-1803-00-1141600-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Contratacion Tecnico Imagenologo 1 Centros De Salud Area Urbana Gestion 2020,Contratado,False,,2021-06-01,Alberto Mopi Moreno (Telf: 8522417),2020-03-27,Beni,NB-SABS (D.S.0181)
20-1803-00-1141699-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Contratacion Lic. Enfermeria 4 Hospital Materno Infantil Reidun Roine Gestion 2020,Contratado,False,,2021-06-01,Alberto Mopi Moreno (Telf: 8522417),2020-04-27,Beni,NB-SABS (D.S.0181)
20-1803-00-1141720-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Contratacion Lic. Enfermeria 2 Hospital Riberalta Gestion 2020,Contratado,False,,2021-06-01,Alberto Mopi Moreno (Telf: 8522417),2020-03-27,Beni,NB-SABS (D.S.0181)
21-0015-03-1141646-1-1,Direccion Nacional De Fiscalizacion Y  Recaudaciones De La Policia Nacional,Servicios Generales,ANPP,"Servicio De Impresion De Papeles Valorados: Certificado De Antecedentes Felcv-Trica, Certificado De Antecedentes Felcv, Papeleta Valorada B, Papeleta Valorada C, Papeleta Valorada D, Papeleta Valorada E.",Contratado,False,2021-06-15,2021-06-01,Luis Fernando Anti Pongo (Telf: 2310287),2021-07-12,La Paz,NB-SABS (D.S.0181)
21-0020-00-1140897-1-1,Ministerio De Defensa ,Bienes,ANPE,Adquisicion De Baterias Para El Parque Automotor Del Vlcc Y Ceo Lcc,Anulado desde la convocatoria,True,2021-06-09,2021-06-01,Miriam Narda Tapia Zapata (Telf: 2432525  int 4209),,La Paz,NB-SABS (D.S.0181)
21-0025-00-1141793-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Servicio De Difusion En Medio Televisivo Ii: Fundacion Abya Yala Bolivia,Contratado,False,,2021-06-01,Eleuterio Quispe Mamani (Telf: 2442603),2021-04-15,La Paz,NB-SABS (D.S.0181)
21-0025-26-1141434-1-1,Unidad Ejecutora Del Fondo Nacional De Solidaridad Y Equidad,Bienes,ANPE,"Adquisicion De Maquinaria Y Mobiliario Para El Proyecto ""Implementacion De Una Unidad Productiva Panaderia En El Centro Especial San Antonio"" Bermejo - Tarija",Contratado,False,2021-06-09,2021-06-01,Edgar Varnoux Bustillos (Telf: 2442603 224),2021-06-09,La Paz,NB-SABS (D.S.0181)
21-0035-00-1141791-1-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,G21-Dm-Ucs- Servicio De Elaboración De Material Promocional (Colores) Con El Logo Institucional Del Mefp,Contratado,False,2021-06-07,2021-06-01,Leina Marleni Enriquez Beltran (Telf: 2203434),,La Paz,NB-SABS (D.S.0181)
21-0041-07-1141754-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Consultor De Linea Tecnico Metrologo - Inspecciones,Contratado,False,,2021-06-01,Alvaro Miguel Duran Sanchez (Telf: 2310037),2021-05-17,La Paz,NB-SABS (D.S.0181)
21-0046-00-1141552-1-1,Ministerio De Salud Y Deportes,Bienes,CM,Materiales Para Climatizacion Y Fontaneria - Heas,Contratado,False,2021-06-09,2021-06-01,Luz Narda Maceres Ochoa (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
21-0046-00-1141571-0-E,Ministerio De Salud Y Deportes,Bienes,CD,Adquisicion De Medicamentos Para La Prevencion Y Atencion De Pacientes Para La Prevencion Y Atencion De Pacientes Covid-19,Contratado,False,,2021-06-01,Sandro Renato Guevara Robles (Telf: 2484592),2021-05-19,La Paz,Otra Normativa especifica nacional
21-0046-17-1141478-1-1,Caja De Salud Cordes Tarija,Bienes,ANPP,1°Adquisicion De Productos Farmaceuticos Caja De Salud Cordes Tarija Gestion 2021,Anulado desde la convocatoria,True,2021-06-14,2021-06-01,Roberto Carlos Segovia Garcia (Telf: 6644051),,Tarija,NB-SABS (D.S.0181)
21-0046-21-1138029-1-1,Seguro Social Universitario - Cochabamba,Bienes,CM,Aquisicion De Pinza Armonico,Contratado,False,2021-06-04,2021-06-01,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),,Cochabamba,NB-SABS (D.S.0181)
21-0047-00-1060575-2-1,Ministerio De Desarrollo Rural Y Tierras,Obras,ANPP,Construcción Sistema De Riego Kara Kara Comunidad Umajalsu - Colquiri,Anulado desde la convocatoria,False,2021-06-14,2021-06-01,Virginia Nina Machaca (Telf: 2111103),2021-03-22,La Paz,NB-SABS (D.S.0181)
