cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
20-1530-00-1254994-0-E,Gobierno Autonomo Municipal De Uyuni,Obras,CM,Ampl. Bateria De Baã?Os Unidad Educativa Antofagasta,Contratado,False,,2022-09-01,Ronalt Paredes Romero (Telf: 6932073 - 26933113),,Potosi,NB-SABS (D.S.0181)
22-0006-00-1253778-0-E,Vicepresidencia Del Estado Plurinacional,Servicios Generales,CD,Servicio De Espacio Publicitario En El Medio De Comunicacion Radio Expresion,Contratado,False,,2022-09-01,Carmen Rosa Reynolds Soria (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0006-00-1255124-0-E,Vicepresidencia Del Estado Plurinacional,Servicios Generales,CD,Servicio De Espacio Publicitario En El Medio De Comunicacion Radio Aclo,Contratado,False,,2022-09-01,Carmen Rosa Reynolds Soria (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0015-00-1254980-0-E,Ministerio De Gobierno,Consultoria,CM,Consultoria Individual De Linea - Profesional Abogado Para La Direccion General De Asuntos Juridicos 3,Contratado,False,,2022-09-01,Noemi Ruth Castañon Mendez (Telf: 2440466),,La Paz,NB-SABS (D.S.0181)
22-0015-15-1232746-2-1,"Direccion De Apoyo A La Prevencion Del Consumo De Drogas, Control De Trafico Ilicito De Sustancias Controladas Y Coca Excedentaria - Diprevcon",Bienes,CM,Adquisición De Muebles Metálicos Para La Dirección Departamental De La Felcn Pando,Vigente,False,2022-09-06,2022-09-01,Juan Carlos Canaviri Mamani (Telf: 2211337),,La Paz,NB-SABS (D.S.0181)
22-0015-15-1239914-2-1,"Direccion De Apoyo A La Prevencion Del Consumo De Drogas, Control De Trafico Ilicito De Sustancias Controladas Y Coca Excedentaria - Diprevcon",Bienes,ANPP,Adquisición De Botas De Combate Para El Personal De La Unidad De Policía Ecológica Gestión 2022,Vigente,True,2022-09-14,2022-09-01,Eva Basagoitia Quispe (Telf: 2211337),,La Paz,NB-SABS (D.S.0181)
22-0020-21-1253998-1-1,Armada Boliviana,Bienes,CM,"Adquisición De Material Para El Mantenimiento De Viviendas Funcionales, Para El Batallón De Infantería De Marina Iv Alianza, Primera Fase Gestión 2022",Vigente,False,2022-09-05,2022-09-01,Richard Franco Charca Hinojosa (Telf: 2751712),,La Paz,NB-SABS (D.S.0181)
22-0020-21-1254725-1-1,Armada Boliviana,Servicios Generales,CM,Impresión De Libros Para Los Cursos Pre-Facultativos Gestión 2023 De La Escuela Naval Militar,Vigente,False,2022-09-05,2022-09-01,Richard Franco Charca Hinojosa (Telf: 2751712),,La Paz,NB-SABS (D.S.0181)
22-0025-00-1255160-1-1,Ministerio De La Presidencia,Bienes,ANPE,Adquisicion De Andamio Electrico Para Trabajos De Mantenimiento En Infraestructuras Del Ministerio De La Presidencia,Vigente,True,2022-09-07,2022-09-01,Gabriela Del Carmen Astorga Morales (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
22-0025-00-1255170-1-1,Ministerio De La Presidencia,Bienes,ANPE,Adquisicion De Equipos Y Componentes Del Sistema De Calefaccion De Predios Del Ministerio De La Presidencia,Vigente,True,2022-09-07,2022-09-01,Bismarck Omar Torrico Araujo (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
22-0035-00-1254735-1-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,G22 - Dgaa -  Servicio De Protección  Contra Amenazas Informáticas De Nivel Perimetral,Vigente,False,2022-09-06,2022-09-01,Ibeth Jhoselyn Ramos Mamani (Telf: 2203434),,La Paz,NB-SABS (D.S.0181)
22-0035-01-1254992-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,"Contratacion De Un (1) Consultor Individual De Linea, Consultor G, Para La Oficina Del Sin, Para Participar De La Implementacion De Herramientas Tecnologicas En El Area De It, Gestion 2022",Contratado,False,,2022-09-01,Isabel Vargas Sirpa (Telf: 2606060 ),,La Paz,NB-SABS (D.S.0181)
22-0041-05-1253280-1-2,Pro-Bolivia,Bienes,ANPE,"Adquisicion De Tanque De Frio De 3000 L. Calefon A Gas, Hidro Lavadora, Refractometro Digital De Mano, Acidimetro Tipo Pistola, Termometro Digital Y Tanque De Agua De 1000 L Para La Iniciativa Productiva: Mejoramiento Del Sistema De Frio Y Control De Calidad De Leche Cruda En La Asociacion De Potenciamiento Para La Lecheria Natural - Tipampa ""Aplena-T"" Del Municipio De Achacachi Del Departamento De La Paz",Vigente,True,2022-09-08,2022-09-01,Claudia Castañeta Mamani (Telf: 2146687),,La Paz,NB-SABS (D.S.0181)
22-0041-05-1254970-1-1,Pro-Bolivia,Bienes,ANPE,"Adquisicion De Tanque De Frio De 2000 L, Refractometro, Lactodensimetro Para La Iniciativa Productiva: Implementacion Del Centro De Acopio Y Enfriamiento De Leche Cruda Para La Asociacion De Lecheros Rancho Norte ""Aleran"" En La Provincia Mendez Del Departamento De Tarija.",Vigente,True,2022-09-09,2022-09-01,Claudia Castañeta Mamani (Telf: 2146687),,La Paz,NB-SABS (D.S.0181)
22-0046-21-1255072-1-1,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia 11,Vigente,False,2022-09-06,2022-09-01,Elsa Victoria Silva Bustillo (Telf: 4226772),,Cochabamba,NB-SABS (D.S.0181)
22-0046-21-1255075-1-1,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia 12,Vigente,False,2022-09-06,2022-09-01,Elsa Victoria Silva Bustillo (Telf: 4226772),,Cochabamba,NB-SABS (D.S.0181)
22-0046-31-1255023-1-1,Seguro Social Universitario Santa Cruz,Bienes,CM,Adquisición De Medicamentos Oncológicos De La Liname 2022-2024. Oc.401/2022. Rituximab.,Vigente,False,2022-09-05,2022-09-01,Renato Montaño Ortiz (Telf: 3392827),,Santa Cruz,NB-SABS (D.S.0181)
22-0047-00-1249371-2-1,Ministerio De Desarrollo Rural Y Tierras,Bienes,ANPE,Adquisicion De Postes Y Rollos De Alambre Con Pua Para Cerco Para El Proyecto Recuperacion De Potreros Degradado Para Ganado Bovino Con Equipamiento Federacion Yungas Chapare 1ra Fase,Vigente,True,2022-09-08,2022-09-01,Armando Calderon Martinez (Telf: 2200919-2200885-2111103),,La Paz,NB-SABS (D.S.0181)
22-0047-15-1244673-1-2,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Servicios Generales,ANPP,Contratacion De Servicios De Impresiones De Casetas Y Globos Inflables Con Logo Institucional Para El Proyecto Prevencion Y Control De Enfermedades En El Hato Bovino,Vigente,True,2022-09-08,2022-09-01,Romy Margarita Flores Muñoz (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
