cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-1306-00-549644-1-3,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rigido Calle Felix Del Granado Otb Holanda Dist. B,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-549658-1-3,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rigido Calle Los Pinos Otb La Pradera Dist. B,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-558197-2-1,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rigido Av. Sexta Y Calle Jorge Barrero Otb Elizabeth Seton Dist. B,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-558771-1-2,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPE,Mejoramiento Calle Intirraymi Otb Valle Silvestre Dist. D,Contratado,False,2015-08-10,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-08-18,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-561579-1-2,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rígido Otb Ferroviario Norte Dist. C,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-584473-1-1,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPE,Const. Modulo Policial Otb Esquilan Grande Dist. E,Contratado,False,2015-08-10,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-08-26,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-584475-1-1,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rigido Calle Miguel Lanza Otb Florida Norte Dist. B,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1306-00-584478-1-1,Gobierno Autonomo Municipal De Colcapirhua,Obras,ANPP,Const. Pav. Rigido Av.  General Pando Colcapirhua,Contratado,False,2015-08-14,2015-08-01,Alfredo Oscar Arandia Coca (Telf: 4269985),2015-09-15,Cochabamba,NB-SABS (D.S.0181)
15-1501-00-584472-1-1,Gobierno Autonomo Municipal De Potosi,Obras,ANPP,Construccion Sistema De Agua Potable Cala Cala - Seccion Monterillas - Pata Punta - Chaqui Mayu n(Distrito N° 14),Contratado,False,2015-08-18,2015-08-01,Santiago Choque Flores (Telf: 6223140),2015-09-03,Potosi,NB-SABS (D.S.0181)
15-1701-00-584060-0-E,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,CD,"La Adquisicion De Vallas De Contencion Para La Visita De Su Santidad El Papa Francisco, En La Ciudad De Santa Cruz De La Sierra",Contratado,False,,2015-08-01,Maria Lourdes Romero Molina (Telf: 335-3059),2015-07-03,Santa Cruz,NB-SABS (D.S.0181)
