cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
16-1756-00-882459-0-E,Gobierno Autonomo Municipal De Colpa Belgica,Obras,CD,Construcción Centro  De Salud Comunidad Camalotal,Contratado,False,,2018-10-01,Fabian Mercado Manjon (Telf: 9236020),2016-11-01,Santa Cruz,NB-SABS (D.S.0181)
16-1756-00-882536-0-E,Gobierno Autonomo Municipal De Colpa Belgica,Obras,CD,Construcción De Baños U. E. Comunidad Camalotal,Contratado,False,,2018-10-01,Fabian Mercado Manjon (Telf: 9236020),2016-11-07,Santa Cruz,NB-SABS (D.S.0181)
16-1756-00-882568-0-E,Gobierno Autonomo Municipal De Colpa Belgica,Obras,CD,Construcción Cocina/Comedor P/Preparar Alimentos Comunidad Villa Bonita,Contratado,False,,2018-10-01,Fabian Mercado Manjon (Telf: 9236020),2016-10-12,Santa Cruz,NB-SABS (D.S.0181)
16-1756-00-882582-0-E,Gobierno Autonomo Municipal De Colpa Belgica,Obras,CD,Construccion De Baños Para Mujeres Y Varones En El Barrio El Carmen,Contratado,False,,2018-10-01,Fabian Mercado Manjon (Telf: 9236020),2016-11-15,Santa Cruz,NB-SABS (D.S.0181)
16-1756-00-882683-0-E,Gobierno Autonomo Municipal De Colpa Belgica,Obras,CD,Construcción Vivienda Para Maestros Comunidad Camalotal,Contratado,False,,2018-10-01,Fabian Mercado Manjon (Telf: 9236020),2016-10-31,Santa Cruz,NB-SABS (D.S.0181)
17-1601-00-758920-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Construccion Unidad Educativa Urbanizacion Los Laureles De La Ciudad De Tarija,Contratado,False,,2018-10-01,Shirley Margarzo Romero (Telf: 6643211 - 6643216),2017-05-18,Tarija,D.S. 2511 Programa Bolivia Cambia
17-1601-00-759154-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Construccion Unidad Educativa Barrio San Antonio De La Ciudad De Tarija,Contratado,False,,2018-10-01,Shirley Margarzo Romero (Telf: 6643211 - 6643216),2017-05-18,Tarija,D.S. 2511 Programa Bolivia Cambia
17-1734-00-882517-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultoria En Linea Un Auxiliar De Enfermeria T/C (5) Prog. Mi Salud Para El Centro De Salud Municipal Dr. Hugo Cassal, Of. Nº273/2017",Contratado,False,,2018-10-01,Cinthia Mendez Salas (Telf: 9220022 -),2017-12-22,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-882532-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Un (A) Auxiliar De Enfermeria T/C Para El Centro De Salud Municipal Juana Azurduy De Padilla, Para La Gestion 2018. Segun Solicitud G.A.M.M.-Sms.-Jap Nº219/2017",Contratado,False,,2018-10-01,Cinthia Mendez Salas (Telf: 9220022 -),2017-12-22,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-882557-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Responsable De Sistemas T/C Para El Centro De Salud Villa Cochabamba, Para La Gestion 2018 Of. Nº 2196/2017",Contratado,False,,2018-10-01,Cinthia Mendez Salas (Telf: 9220022 -),2017-12-27,Santa Cruz,NB-SABS (D.S.0181)
