cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
10-0015-00-219698-1-2,Ministerio De Gobierno,Bienes,ANPE,Adquisicion De Estantería Y Mesones,Cancelado,No,2010-12-07,2010-12-01,Edwin Efrain Contreras Mamani (Telf: 2440466),,La Paz,NB-SABS (D.S.0181)
10-0015-00-220743-1-2,Ministerio De Gobierno,Bienes,OF,"Adquisicion De 1 Servidor, 1 Equipo Multifunción De Alto Trafico, 4 Equipos De Computación De Escritorio, 1 Data Show, 1 Impresora Multifuncion De Mediano Tráfico, 3 Computadoras Portátiles, 4 Tarjetas De Tv Y Radio",Desierto,No,2010-12-08,2010-12-01,Edwin Efrain Contreras Mamani (Telf: 2440466),2010-12-09,La Paz,Normativa del Financiador (BID)
10-0015-00-221380-1-1,Ministerio De Gobierno,Servicios Generales,ANPE,Tarjetas Identificacion Del Con Ductor C/Hologramas De Seguridad,Desierto,No,2010-12-08,2010-12-01,Edwin Efrain Contreras Mamani (Telf: 2440466),2010-12-14,La Paz,NB-SABS (D.S.0181)
10-0015-00-221441-1-1,Ministerio De Gobierno,Bienes,ANPE,Adquisicion De Handyes Para El Vrip,Contratado,No,2010-12-09,2010-12-01,Edwin Efrain Contreras Mamani (Telf: 2440466),2010-12-14,La Paz,NB-SABS (D.S.0181)
10-0015-01-221242-1-1,Policia Boliviana,Servicios Generales,LP,Contratacion De Seguro De Accidentes Personales Colectivo Para Efectivos Policiales En Servicio Activo De La Policia Boliviana  Para La Gestion 2011 (Del 01/01/2011 Al 31/12/2011)- Servicios Generales Recurrentes,Desierto,No,2010-12-22,2010-12-01,Roger Blanco Ulo (Telf: 2-430555),2010-12-23,La Paz,NB-SABS (D.S.0181)
10-0016-00-216591-2-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Accesorios (Pedestales Y Atriles),Contratado,No,2010-12-08,2010-12-01,Samuel Yave Miranda (Telf: 2441752-2443865),2010-12-16,La Paz,NB-SABS (D.S.0181)
10-0016-00-221429-1-1,Ministerio De Educacion,Servicios Generales,ANPE,Contratación De Una Empresa Productora Para La Elaboración De Un Documental,Contratado,No,2010-12-09,2010-12-01,Samuel Yave Miranda (Telf: 2441752-2443865),2010-12-16,La Paz,NB-SABS (D.S.0181)
10-0020-00-221340-1-1,Ministerio De Defensa ,Bienes,ANPE,Adquisicion De Cable Ducto 20x10mm. Y 40 X 30 Mm.,Contratado,No,2010-12-09,2010-12-01,Jenny Luz Huanca Villegas (Telf: 2432525  int 4209),2010-12-14,La Paz,NB-SABS (D.S.0181)
10-0035-01-221227-1-1,Servicio De Impuestos Nacionales,Bienes,ANPE,Adquisicion De Equipos De 7 Equipos De Computación Y 5 Impresoras,Contratado,No,2010-12-07,2010-12-01,Fabiola Karina Ovando Carvallo (Telf: 2203737 - 2202494),2010-12-15,La Paz,NB-SABS (D.S.0181)
10-0035-01-221356-1-1,Servicio De Impuestos Nacionales,Bienes,ANPE,Adquisicion De 2 Impresoras Digitales,Desierto,No,2010-12-07,2010-12-01,Fabiola Karina Ovando Carvallo (Telf: 2203737 - 2202494),2010-12-15,La Paz,NB-SABS (D.S.0181)
