cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-0047-09-858715-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Elaboracion De Spot Publicitario Y Gingle/Resultados De Gestion Del Programa Accesos 2015,Contratado,False,,2018-07-01,Melissa Geymi Alvarado Lopez (Telf: 2124856),2015-12-24,La Paz,NB-SABS (D.S.0181)
15-0047-09-858716-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Empresa De Servicio De Alquiler Y Alimentacion Para /1° Concurso Nacional De Emprendimientos Exitosios Delprograma Accesos 2015,Contratado,False,,2018-07-01,Melissa Geymi Alvarado Lopez (Telf: 2124856),2015-12-18,La Paz,NB-SABS (D.S.0181)
16-0047-09-858713-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Elaboracion De Un Microreportaje De Resultados Para El Programa Accesos,Contratado,False,,2018-07-01,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-06-24,La Paz,NB-SABS (D.S.0181)
16-0047-09-858714-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Elaboracion De Hojas Menbretadas Para El Programa Accesos,Contratado,False,,2018-07-01,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-06-06,La Paz,NB-SABS (D.S.0181)
18-0411-00-858701-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,ANPP,Adquisición De Instrumental Médico Mayor Y Menor Para La Diferentes Agencias Regionales Cossmil-Gerencia De Salud,Contratado,False,2018-07-19,2018-07-01,Nancy Tatiana Vargas Lopez (Telf: 2900071),2018-07-30,La Paz,NB-SABS (D.S.0181)
18-0411-00-858709-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,ANPP,"Adquisición  De 5 Campanas De Flujo Laminar: 2 Hospital Militar Central, 1 Santa Cruz, 1 Cochabamba, 1 Tarija - Gerencia De Salud",Desierto,False,2018-07-18,2018-07-01,Nancy Tatiana Vargas Lopez (Telf: 2900071),2018-07-24,La Paz,NB-SABS (D.S.0181)
18-1329-00-858719-1-1,Gobierno Autonomo Municipal De Sicaya,Consultoria,OF,Auditoria Financiera A Los Estados Financieros Y Operativa De Idh Gestion 2017,Anulado desde la convocatoria,False,2018-07-06,2018-07-01,Dario Jora Colque (Telf: 4416268),,Cochabamba,Otra Normativa especifica
15-1739-00-858735-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Mantenimiento Y Refaccion Centro De Salud Cordillera,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-07-15,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858763-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Construccion Tinglado Para Centro De Capacitacion Nucleo 50,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-10-14,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858792-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Refaccion Unidad Educativa Santa Ana,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-03-31,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858807-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Construccion De Muro Para Centro De Capacitacion Nucleo 46,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-11-09,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858834-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Construccion Garaje Centro De Salud 2 De Agosto,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-10-07,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858944-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Refaccion Internado Nueva Vida Nucleo 14,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-12-14,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858957-0-E,Gobierno Autonomo Municipal De San Julian,Servicios Generales,CM,Mejoramiento De Camino Comunidad Villa Soledad Nucleo 63,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-09-22,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-858988-0-E,Gobierno Autonomo Municipal De San Julian,Obras,CD,Conclusion De Tarima U.E. 17 De Agosto,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-08-14,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-859004-0-E,Gobierno Autonomo Municipal De San Julian,Servicios Generales,CM,Mejoramiento De Camino Comunidad Villa Pampa,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-09-22,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-859013-0-E,Gobierno Autonomo Municipal De San Julian,Bienes,CM,Compra De Tubos Comunidad San Pablo,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-09-30,Santa Cruz,NB-SABS (D.S.0181)
15-1739-00-859030-0-E,Gobierno Autonomo Municipal De San Julian,Servicios Generales,CD,Refaccion De Unidad Educativa 9 De Junio Comunidad Nucleo 15,Contratado,False,,2018-07-02,Janeth Liliana Characayo Mamani (Telf: 0965 8002),2015-03-05,Santa Cruz,NB-SABS (D.S.0181)
16-0047-09-762724-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,"Elaboracion De Cuadernillos, Cartillas, Afiches Y Banners Accesos - Asap",Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-06-03,La Paz,NB-SABS (D.S.0181)
16-0047-09-763124-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,"Elaboracion De Banners, Rollers, Afiches Y Credenciales De Feria Para El Programa Accessos-Asap",Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-11-23,La Paz,NB-SABS (D.S.0181)
16-0047-09-763321-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Adquisicion De Equipos De Computacion Para El Programa Accesos - Asap,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-10-12,La Paz,NB-SABS (D.S.0181)
16-0047-09-765198-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Contrtacion De Una Empresa Para La Impresion De Cuadernos Institucionales Para El Programa Accesos - Asap,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-12-21,La Paz,NB-SABS (D.S.0181)
16-0047-09-858733-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Adquisicion De Toners Para Impresoras Y Fotocopiadoras De La Oficna Nacional Y Unidades Operativas Locales Del Programa Accesos,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-06-22,La Paz,NB-SABS (D.S.0181)
16-0047-09-858758-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Adquisicion De Llantas Para Camioneta Del Programa Accesos -Asap,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-10-13,La Paz,NB-SABS (D.S.0181)
16-0047-09-858759-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Adquisicion De Material De Limpieza Para La Oficina Nacional Y Unidades Operativas Locales Del Programa Accesos,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-06-22,La Paz,NB-SABS (D.S.0181)
16-0047-09-858782-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CD,Impresion Y Distribucion De Separatas En El Periodico La Razon,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-09-14,La Paz,NB-SABS (D.S.0181)
16-0047-09-858826-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Servicios Generales,CM,Elaboracion De Material Institucional Agendas Y Palnificadores De Escritorio Para El Programa Accesos - Asap,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-05-13,La Paz,NB-SABS (D.S.0181)
16-0047-09-858867-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Adquisicion De Archivadores De Palanca Para La Oficina Nacional Y Unidades Operativas Locales Del Porgrama Accesos,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-12-21,La Paz,NB-SABS (D.S.0181)
16-0047-09-858869-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,"Contratacion De Un A Empresa Para Elaboracion De Tazas, Tomatodos Y Llaveros Instituciones Del Programa Accesos Expocruz",Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-09-22,La Paz,NB-SABS (D.S.0181)
16-0047-09-858870-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,"Adquisicion De Llantas Para Camioneta De Las Unidades Operativas Locales Sucre, Camargo, Riberalta Y Patacamaya Del Programa Accesos",Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2016-10-12,La Paz,NB-SABS (D.S.0181)
16-0047-09-858914-0-E,Inclusion Economica Para Familias Y Comunidades Rurales En El Territorio Del Estado Plurinacional De Bolivia - Accesos,Bienes,CM,Elaboracion De Agendas Institucionales Para El Programa Accesos Gestion 2016,Contratado,False,,2018-07-02,Melissa Geymi Alvarado Lopez (Telf: 2124856),2015-12-24,La Paz,NB-SABS (D.S.0181)
16-1734-00-859019-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,Contratacion De Servicios De Seguridad Para El Cementerio General En Horario Diurno Dependiente De La Direccion De Recaudaciones,Contratado,False,,2018-07-02,Luciene Pinto Suarez (Telf: 9220022 -),2016-12-16,Santa Cruz,NB-SABS (D.S.0181)
17-1512-00-858734-0-E,Gobierno Autonomo Municipal De Ravelo,Servicios Generales,CM,Contratacion De Servicio De Mano De Obra Calificada Para La Refaccion De Los Ambientes Del Centro De Salud Yucuri,Contratado,False,,2018-07-02,Edwin Saavedra Villavicencio (Telf: 74259950 / 74259951),2017-10-30,Potosi,NB-SABS (D.S.0181)
17-1519-00-858750-0-E,Gobierno Autonomo Municipal De Tupiza,Bienes,CM,"Prestaciones De Servicios De Salud Integral (Medicamentos Clase J03 - Quimioterapicos Sistemicos, Para Establecimientos Del 1er. Nivel De Atencion De La Red Municipal Safci Tupiza 2do. Trimestre 2017)",Contratado,False,,2018-07-02,Maximo Roman Ramos (Telf: 26943926 / 26942304),2017-11-09,Potosi,NB-SABS (D.S.0181)
17-1519-00-858820-0-E,Gobierno Autonomo Municipal De Tupiza,Bienes,CM,"Prestaciones De Servicios De Salud Integral (Medicamentos Clase Ma ? Antirreumaticos, Para Establecimientos Del 1er. Nivel De Atencion De La Red Municipal Safci Tupiza 2do. Trimestre 2017)",Contratado,False,,2018-07-02,Maximo Roman Ramos (Telf: 26943926 / 26942304),2017-11-14,Potosi,NB-SABS (D.S.0181)
17-1519-00-858974-0-E,Gobierno Autonomo Municipal De Tupiza,Bienes,CM,"Prestaciones De Servicios De Salud Integral (Medicamentos Clase A1 - Vitaminas Del Complejo B, Para Establecimientos Del 1er. Nivel De Atencion De La Red Municipal Safci Tupiza 2do. Trimestre 2017)",Contratado,False,,2018-07-02,Maximo Roman Ramos (Telf: 26943926 / 26942304),2017-11-07,Potosi,NB-SABS (D.S.0181)
17-1529-00-853956-0-E,"Gobierno Autonomo Municipal De Caiza ""D""",Consultoria,CM,Elaboracion De Mapas Tematicos Ptdi Y Plan Estrategico Institucional Pei,Contratado,False,,2018-07-02,Miguel Angel Zelaya Soliz (Telf: 26136357),2017-05-29,Potosi,NB-SABS (D.S.0181)
17-1734-00-858796-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CD,Contratacion De Un Medio De Comunicacion Televisivo Para Socializar Las Actividades Del Gobierno Autonomo Municipal De Montero S/G Solicitud Dc-Gamm-Ci Nâº 022/2017,Contratado,False,,2018-07-02,Luciene Pinto Suarez (Telf: 9220022 -),2017-03-03,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-858808-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CD,"Contratacion De Los Servicio De Conbustible (Gasolina, Diesel Gnv) Para Uso En La Gestion 01/2018 De Los Vehiculos Livianos Y Equipos Pesados Del Del Gobierno Autonomo Municipal De Montero",Contratado,False,,2018-07-02,Anita Contreras Ribera (Telf: 9220022 -),2017-12-27,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-858904-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CD,"Contratacion De Un Medio De Comunicacion Radial Local, Para Socializar Las Actividades Del Gobierno Autonomo Mcpal De Montero",Contratado,False,,2018-07-02,Luciene Pinto Suarez (Telf: 9220022 -),2017-03-23,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-858933-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,Contratacion De Servicio De Lavanderia Y Limpieza T/C Para El C.S. Cruz Roja G -2018 Nº 2214/2017,Contratado,False,,2018-07-02,Luis Gustavo Vaca Massiel (Telf: 9220022 -),2018-01-02,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-858968-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De (1) Auxiliar De Enfermeria T/C Para El Programa Mi Salud Del Centro Villa Cochabamba S/G Solic. Gamm - Sms Of Nº 570/2017,Contratado,False,,2018-07-02,Luciene Pinto Suarez (Telf: 9220022 -),2017-04-28,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-858995-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,Contratacion De Una Encargada De Limpieza T/C Para El H.A.G.R. Y Su Servicio Pediatrico Rene Balderas Lopez  Nâº 165/2017,Contratado,False,,2018-07-02,Luis Gustavo Vaca Massiel (Telf: 9220022 -),2017-12-29,Santa Cruz,NB-SABS (D.S.0181)
17-1734-00-859009-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De Un Consultor De Linea Operador I Del Sistema Ruar De Otros Ingresos Dependientes De La Direccion Recaudaciones,Contratado,False,,2018-07-02,Luciene Pinto Suarez (Telf: 9220022 -),2017-01-06,Santa Cruz,NB-SABS (D.S.0181)
18-0015-05-858757-0-E,Direccion Nacional De Instruccion Y Ensenanza -  Policia Nacional,Servicios Generales,CM,"Servicio De Elaboración De Banco De Preguntas , Para Exámenes De Ascenso De La Policía Boliviana , Gestión 2018",Contratado,False,,2018-07-02,Kristopher Enrique Maldonado Osuna (Telf: 2228291),2018-06-28,La Paz,NB-SABS (D.S.0181)
