cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
10-1205-00-206246-2-1,Gobierno Municipal De El Alto,Obras,ANPP,Const. Enlosetado Calle Los Rios Localizacion: San Jose De Yunguyo,Anulado desde la convocatoria,No,2011-06-13,2011-06-01,Ronald Rodrigo Aruquipa Ledezma (Telf: 2829272 - 2829414),2011-06-03,La Paz,NB-SABS (D.S.0181)
11-0010-00-248163-1-1,Ministerio De Relaciones Exteriores ,Obras,ANPE,Construcción De Vivienda Para Administación Y Control (Proyecto Unasur),Desierto,No,2011-06-15,2011-06-01,Reynaldo Serrano Herrera (Telf: 2113175 int. 4120),2011-06-22,La Paz,NB-SABS (D.S.0181)
11-0016-00-248139-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Tres (3) Pizarras Digitales Interactivas\n(Primera Convocatoria),Contratado,No,2011-06-07,2011-06-01,Alfonso Serafin Fernandez Flores (Telf: 2441752-2443865),2011-06-09,La Paz,NB-SABS (D.S.0181)
11-0016-00-248241-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor De Linea- Profesional Iii Responsable De Coordinación En La Elaboración De Normativa Y Reglamentos,Desierto,No,2011-06-07,2011-06-01,Janett Conzuelo PeÃ±arrieta PeÃ±arrieta (Telf: 2441752-2443865),2011-06-10,La Paz,NB-SABS (D.S.0181)
11-0020-09-247242-1-2,Escuela Militar De Ingenieria - Emi,Bienes,ANPE,Adquisición De Seiscientas (600)  Licencias De Antivirus Corporativo Para La Direccion Nacional \nDe Informatica De La Emi. Ciudad De La Paz Gestion 2011,Desierto,No,2011-06-08,2011-06-01,Ivan Paredes Saavedra (Telf: 2431641),2011-06-09,La Paz,NB-SABS (D.S.0181)
11-0020-09-248259-1-1,Escuela Militar De Ingenieria - Emi,Bienes,ANPE,La Adquisición De (300) Sillas Esqueleto Metalico Con Brazo Y Tapiz Poliuretano Para El Salon Auditorio De La Unidad Academica Cochabamba Gestion 2011,Contratado,No,2011-06-08,2011-06-01,Ivan Paredes Saavedra (Telf: 2431641),2011-06-13,La Paz,NB-SABS (D.S.0181)
11-0030-00-248133-1-1,Ministerio De Justicia,Consultoria,ANPE,Consultor De Linea Para La Atencion Especializada Del Centro De Atencion Al Consumidor En Cochabamba,Contratado,No,2011-06-07,2011-06-01,David Angel Quispe Saravia (Telf: 2313838 - 2158900),2011-06-13,La Paz,NB-SABS (D.S.0181)
11-0030-00-248152-1-1,Ministerio De Justicia,Consultoria,ANPE,Consultor De Linea Para La Atencion Especializada Del Centro De Atencion Al Consumidor En Santa Cruz,Contratado,No,2011-06-07,2011-06-01,David Angel Quispe Saravia (Telf: 2313838 - 2158900),2011-06-13,La Paz,NB-SABS (D.S.0181)
11-0035-00-247178-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPP,Adquisición De Switches Uti-Dgaa,Desierto,No,2011-06-13,2011-06-01,Mabel Rosario Lara Luna (Telf: 2203434),2011-07-13,La Paz,NB-SABS (D.S.0181)
11-0035-00-247863-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPE,Adquisición De Material De Escritorio Y Toners (81 Ítems) - Dgaft -Vtcp,Contratado,No,2011-06-07,2011-06-01,Mabel Rosario Lara Luna (Telf: 2203434),2011-07-22,La Paz,NB-SABS (D.S.0181)
