cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
14-0052-00-475454-0-E,Ministerio De Culturas ,Servicios Generales,CD,Servicio De Pisos Protectores Para El Proyecto:Evento Cultural Del Promer Encuentro De Presidentes Y Jefes De Estado De G77 + China Con Organizaciones Sociales,Contratado,False,,2014-01-01,Fabian Cuellar Caballero (Telf: 2200910),2014-06-10,La Paz,NB-SABS (D.S.0181)
14-0171-00-459830-0-E,Centro De Investigacion Agricola Tropical Ciat,Consultoria,CM,Consultoria De Linea - Obrero Calificado 1 - Proyecto: Stevia - Irenda,Contratado,False,,2014-01-01,Juan Rolando Gutierrez Quiroga (Telf: 3372552),2014-01-01,Santa Cruz,NB-SABS (D.S.0181)
14-0433-00-472236-0-E,Seguro Social Universitario - Potosi,Servicios Generales,CM,Servicios De Mantenimiento De Ascensores,Contratado,False,,2014-01-01,Juan Carlos Lopez Flores (Telf: 6223227),2014-01-01,Potosi,NB-SABS (D.S.0181)
14-0578-00-519966-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Arrendamiento de inmuebles,CD,"Alquiler De Oficinas En Aeropuerto Para Trafico, Cargo, Mantenimiento Y Espacio Para Publicidad",Contratado,False,,2014-01-01,Jose Ricardo Rivera Cisneros (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-523607-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Seguridad Para Operación Madrid ,Contratado,False,,2014-01-01,Angela Andrea Mendez Rojas (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-543352-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicios De Aterrizaje, Recargo Nocturno, Recargo Domingo,  Nacional, Durante La Gestión 2014, En El Aeropuerto Internacional De El Ciudad De El Alto  Regional La Paz",Contratado,False,,2014-01-01,Pascual Quispe Huanca (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-543442-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicios De Aterrizajes Nacionales, Recargo Nocturno, Recargo Domingo, Durante La Gestión 2014 (De Enero A Diciembre), En El Aeropuerto Internacional De El Ciudad De El Alto  Regional La Paz",Contratado,False,,2014-01-01,Pascual Quispe Huanca (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-543572-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicios De Royaltie Autoprestaciones/Prestados A Terceros Sat, Durante La Gestión 2014 ( Enero A Diciemnbre), En El Aeropuerto Internacional De El Ciudad De El Alto  Regional La Paz",Contratado,False,,2014-01-01,Pascual Quispe Huanca (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0578-00-573838-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Arrendamiento de inmuebles,CD,Servicio De Alquiler Oficina Cto Regional Tarija ,Contratado,False,,2014-01-01,Angela Andrea Mendez Rojas (Telf: 4140873),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-0904-04-533513-0-E,Hospital General San Juan De Dios,Bienes muebles y de consumo,CM,Compra De Carne De Res Consumo Mes De Enero 2014,Contratado,False,,2014-01-01,Jose Manuel Vasquez Bautista (Telf: 5275405),2014-01-01,Oruro,NB-SABS (D.S.0181)
14-1304-00-483393-0-E,Gobierno Autonomo Municipal De Tiquipaya,Bienes muebles y de consumo,CM,Fomento A La Economia Productiva (Adquisicion De Semilla De Avena,Contratado,False,,2014-01-01,Rosse Mary Leysi Saavedra Mendez (Telf: 44287320),2014-01-01,Cochabamba,NB-SABS (D.S.0181)
14-1311-00-438573-0-E,Gobierno Autonomo Municipal De Morochata,Obras,CM,Construccion Muro Perimetral De Malla Olimpica Represa De Agua Jinchupalla,Contratado,False,,2014-01-01,Alessandro Saravia Hernan (Telf: 4364786 - 44136523),2014-01-13,Cochabamba,NB-SABS (D.S.0181)
