cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
09-1747-00-166922-1-1,Gobierno Municipal De El Puente - Sc,Consultoria,ANPE,Supervision Tecnica De La Obra Construccion Unidad Educativa El Puente (Bloque Aulas Y Baños).,Contratado,No,2009-11-09,2009-11-01,Willan Rodriguez Dorado (Telf: 9669715),2009-11-10,Santa Cruz,NB-SABS (D.S.0181)
09-1805-00-166921-1-1,Gobierno Municipal De Guayaramerin,Obras,ANPP,Mejoramiento De Calles En Diferentes Otbs. Guayaramerin,Contratado,No,2009-11-13,2009-11-01,Juan Mealla Figueroa (Telf: 8553628),2009-11-18,Beni,NB-SABS (D.S.0181)
09-0010-00-166943-1-1,Ministerio De Relaciones Exteriores ,Consultoria,OF,Supervisor Responsable Investigaciones Cuantitativas,Contratado,No,2009-11-06,2009-11-03,Ana Mireya Perez Claros (Telf: 2113175 int. 4120),2009-11-06,La Paz,Otra Normativa especifica
09-0010-00-166955-1-1,Ministerio De Relaciones Exteriores ,Consultoria,OF,Supervisor Responsalbe Investigaciones Cuali-Cuantitativas,Contratado,No,2009-11-06,2009-11-03,Ana Mireya Perez Claros (Telf: 2113175 int. 4120),2009-11-06,La Paz,Otra Normativa especifica
09-0010-00-166960-1-1,Ministerio De Relaciones Exteriores ,Consultoria,OF,Asistencia Tecnica Internacional Experto En Investigacion Social,Contratado,No,2009-11-06,2009-11-03,Ana Mireya Perez Claros (Telf: 2113175 int. 4120),2009-11-06,La Paz,Otra Normativa especifica
09-0016-00-166954-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Papel De Escritorio,Contratado,No,2009-11-09,2009-11-03,Samuel Yave Miranda (Telf: 2441752-2443865),2009-11-19,La Paz,NB-SABS (D.S.0181)
09-0016-00-167083-1-1,Ministerio De Educacion,Bienes,ANPP,Adquisicion De Impresoras Y Fotocopiadoras,Contratado,No,2009-11-13,2009-11-03,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2009-11-23,La Paz,NB-SABS (D.S.0181)
09-0035-01-166967-1-1,Servicio De Impuestos Nacionales,Bienes,ANPP,"Adquisicion De 04 Servidores Blade Hp Clase C, 01 Solucion De Almacenamiento Y 08 Memorias Ram De 16 Gb",Contratado,No,2009-11-13,2009-11-03,Samuel Valdez Candia (Telf: 2203737 - 2202494),2009-12-14,La Paz,NB-SABS (D.S.0181)
09-0041-00-166965-1-1,Ministerio De Desarrollo Productivo Y EconomÃ­a Plural,Consultoria,ANPE,"Consultoria Por Producto ""Elaboracion Del Diseño Final De Un Centro Multifuncional De Apoyo A La Produccion En El Departamento De Tarija",Desierto,No,2009-11-12,2009-11-03,Galo  Perez Velasco  (Telf: 2124242),2009-11-17,La Paz,NB-SABS (D.S.0181)
09-0047-03-166923-1-1,Viceministerio De Tierras,Consultoria,ANPE,Consultor (A) En Ciencias Sociales; Consultor (A) En Recursos Naturales Y Sistemas Productivos,Anulado desde la convocatoria,No,2009-11-09,2009-11-03,Juan Carlos Rundo Davila (Telf: 2415339),,La Paz,NB-SABS (D.S.0181)
09-0047-03-166996-1-1,Viceministerio De Tierras,Bienes,OF,Adquisición De 2 Cuadratrack,Contratado,No,2009-11-17,2009-11-03,Reynaldo Diaz Albarracin (Telf: 2415339),2009-12-04,La Paz,Otra Normativa especifica
09-0076-00-166973-1-1,Ministerio De Mineria Y Metalurgia,Servicios Generales,ANPE,Cableado Y Estructurado Para La Implementación De La Red De Comunicaciones Del Ministerio De Minería Y Metalurgia,Contratado,No,2009-11-09,2009-11-03,Boris Hugo Arancibia Munguia (Telf: 2312912),2009-11-10,La Paz,NB-SABS (D.S.0181)
09-0081-01-167040-1-1,Viceministerio De Vivienda Y Urbanismo,Bienes,ANPE,Adquisicion De Gps,Contratado,No,2009-11-09,2009-11-03,Emilio Franklin Mejia Velez (Telf: 2419090),2009-11-09,La Paz,NB-SABS (D.S.0181)
09-0081-01-167066-1-1,Viceministerio De Vivienda Y Urbanismo,Bienes,ANPE,Compra De Licencias Para Software,Desierto,No,2009-11-10,2009-11-03,Emilio Franklin Mejia Velez (Telf: 2419090),2009-11-11,La Paz,NB-SABS (D.S.0181)
09-0091-24-166930-1-1,Consejo De La Judicatura Santa Cruz,Bienes,ANPE,Adquisicion De Papel De Escritorio Para El Poder Judicial,Contratado,No,2009-11-12,2009-11-03,Harold Romulo Jimenez Khun (Telf: 3365454),2009-11-16,Santa Cruz,NB-SABS (D.S.0181)
