cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
12-0010-00-325515-1-1,Ministerio De Relaciones Exteriores ,Consultoria,ANPE,"""Coordinador Componente: Fortalecimiento Institucional: Experto En Negociaciones Internacionales""",Desierto,False,2012-08-08,2012-08-01,Reynaldo Serrano Herrera (Telf: 2113175 int. 4120),2012-09-19,La Paz,NB-SABS (D.S.0181)
12-0010-00-325534-1-1,Ministerio De Relaciones Exteriores ,Consultoria,ANPE,Coordinaodr Componente Promocion De Las Exportaciones: Experto En Promoción Comercial,Desierto,False,2012-08-08,2012-08-01,Reynaldo Serrano Herrera (Telf: 2113175 int. 4120),2012-09-19,La Paz,NB-SABS (D.S.0181)
12-0010-00-325540-1-1,Ministerio De Relaciones Exteriores ,Consultoria,ANPE,Coordinador Componente Información Y Capacitación De Exportadores: Experto En Gestión De Proyectos,Desierto,False,2012-08-08,2012-08-01,Reynaldo Serrano Herrera (Telf: 2113175 int. 4120),2012-09-19,La Paz,NB-SABS (D.S.0181)
12-0015-00-304358-2-1,Ministerio De Gobierno,Bienes,ANPE,Provisión De Material Y Suministros Para Stock De La Dirección General De Régimen Penitenciario (Catridges Y Toners),Contratado,False,2012-08-08,2012-08-01,Enrique Thompson Camacho (Telf: 2440466),2012-08-16,La Paz,NB-SABS (D.S.0181)
12-0015-00-325555-1-1,Ministerio De Gobierno,Bienes,ANPP,Adquisicion De Notebook,Anulado desde la convocatoria,False,2012-08-14,2012-08-01,Benjamin Polio Colque Conde (Telf: 2440466),2012-08-15,La Paz,NB-SABS (D.S.0181)
12-0015-22-325501-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Consultoria,ANPE,"Contratación De Empresa Consultora Especializada En Organización Y Métodos Para La Elaboración Del Manual De Procesos, Procedimientos Y Manual De Funciones De La Uelicn",Desierto,False,2012-08-08,2012-08-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2012-08-13,La Paz,NB-SABS (D.S.0181)
12-0016-00-325389-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un(A) Consultor(A) Por Producto Coordinador Regional Zona 3: Chuquisaca Y Tarija.n(Primera Convocatoria),Contratado,False,2012-08-08,2012-08-01,Alfonso Serafin Fernandez Flores (Telf: 2441752-2443865),2012-08-14,La Paz,NB-SABS (D.S.0181)
12-0016-00-325518-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor(A) Por Producto Para El Estudio De Carga Laboral Por Proceso,Contratado,False,2012-08-08,2012-08-01,Carla Caballero Herrera (Telf: 2441752-2443865),2012-08-13,La Paz,NB-SABS (D.S.0181)
12-0020-10-325473-1-1,Comando General Del Ejercito,Obras,ANPP,Construcción De Un Bloque De Dormitorios Para La Escuela De Satinadores Andinos Del Ejército,Contratado,False,2012-08-15,2012-08-01,Julio Rene  Calvi  Lozano  (Telf: 2149182 - 2149175),2012-08-17,La Paz,NB-SABS (D.S.0181)
12-0025-19-323939-1-1,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Servicios Generales,ANPE,Contratacion De Seguros De Accidentes Personales - Unidad De Proyectos Especiales,Desierto,False,2012-08-08,2012-08-01,Edwin  Vargas  Rodriguez  (Telf: 2146146),2012-08-08,La Paz,NB-SABS (D.S.0181)
12-0025-19-386447-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construcción Coliseo Cerrado La Asunta,Contratado,False,,2012-08-01,Andres Reynaldo Torrez Galarza (Telf: 2146146),2012-08-01,La Paz,Programa Bolivia Cambia (D.S.0913)
12-0030-00-320094-2-1,Ministerio De Justicia,Consultoria,ANPE,Contratación De Un (1) Consultor Individual De Línea  Programador En Entornos Web Para El Registro nPublico De Abogados,Contratado,False,2012-08-08,2012-08-01,Alvaro David Segales Saravia (Telf: 2313838 - 2158900),2012-08-10,La Paz,NB-SABS (D.S.0181)
12-0035-00-309150-2-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,ANPP,Modernización De Los Ascensores Del Ministerio De Economía Y Finanzas Públicas Ubicados En El Edificio Cge  Dgsgif  Vpcf,Desierto,False,2012-08-14,2012-08-01,Maria Poma Fernandez (Telf: 2203434),2012-08-31,La Paz,NB-SABS (D.S.0181)
12-0035-01-325363-1-1,Servicio De Impuestos Nacionales,Consultoria,ANPE,Contratacion De Tres Consultores De Linea Para El Proyecto Recuperacion De Pagos En Defecto Persuasivo Un Supervisor Y Dos Gestores De Cobro Para La Gerencia Distrital De Tarija,Contratado,False,2012-08-09,2012-08-01,Hugo Tejerina Areco (Telf: 2203737 - 2202494),2012-08-14,La Paz,NB-SABS (D.S.0181)
12-0035-01-325436-1-1,Servicio De Impuestos Nacionales,Bienes,LP,Adquisición De Servidores De Producción,Contratado,False,2012-08-23,2012-08-01,Freddy Alejandro Arteaga Vargas (Telf: 2203737 - 2202494),2012-09-03,La Paz,NB-SABS (D.S.0181)
12-0035-01-325508-1-1,Servicio De Impuestos Nacionales,Bienes,ANPE,Adquisicion De Material Para Cableado Estructurado Para La Gerencia Distrital Santa Cruz,Contratado,False,2012-08-08,2012-08-01,Guery Luis Ignacio Sanjines Luna (Telf: 2203737 - 2202494),2012-08-20,La Paz,NB-SABS (D.S.0181)
12-0046-00-325310-1-1,Ministerio De Salud Y Deportes,Bienes,ANPE,"Adquisicion De Reactivos E Insumos De Laboratorio, Para El Programa Nacional De Colera/Veta",Contratado,False,2012-08-08,2012-08-01,Daysi Ximena Flores Muñoz (Telf: 2486662),2012-08-09,La Paz,NB-SABS (D.S.0181)
12-0046-00-325417-1-1,Ministerio De Salud Y Deportes,Bienes,ANPP,"Adquisicion De Ciclosporina 100 Mg/Ml, Para El Programa Nacional De Salud Renal",Contratado,False,2012-08-14,2012-08-01,Victor Rolando Cansaya Juchani (Telf: 2486662),2012-08-24,La Paz,NB-SABS (D.S.0181)
12-0046-00-325495-1-1,Ministerio De Salud Y Deportes,Consultoria,ANPE,Coordinador(A) Nacional Ct-Conan,Anulado desde la convocatoria,False,2012-08-08,2012-08-01,Edwin Gonzalo Cuba Valdivia (Telf: 2486662),2012-08-09,La Paz,NB-SABS (D.S.0181)
12-0046-20-325434-1-1,Seguro Social Universitario - La Paz,Bienes,ANPE,Adquisicion De Medicamentos Oncologicos,Contratado,False,2012-08-09,2012-08-01,Jaime Gregorio Medrano Velasquez (Telf: 2434262),2012-08-09,La Paz,NB-SABS (D.S.0181)
12-0046-20-325475-1-1,Seguro Social Universitario - La Paz,Bienes,ANPE,Adquisición De Medicamentos Items Declarados Desiertos Lp 03/2012,Contratado,False,2012-08-10,2012-08-01,Jaime Gregorio Medrano Velasquez (Telf: 2434262),2012-08-17,La Paz,NB-SABS (D.S.0181)
12-0046-30-324671-1-1,Caja De Salud Cordes Sucre,Bienes,ANPP,Adquisicion De Medicamentos,Contratado,False,2012-08-14,2012-08-01,Susi Davida Navia Quispe (Telf: 6460539),2012-08-21,Chuquisaca,NB-SABS (D.S.0181)
12-0046-31-325186-1-1,Seguro Social Universitario Santa Cruz,Bienes,ANPE,Provision De Insumos Odontologicos Ssu,Contratado,False,2012-08-10,2012-08-01,Leslie Coca Rioja (Telf: 3392827),2012-08-17,Santa Cruz,NB-SABS (D.S.0181)
12-0047-00-315268-2-1,Ministerio De Desarrollo Rural Y Tierras,Bienes,ANPE,Adquisición De Computadoras Mini Portátiles ,Contratado,False,2012-08-08,2012-08-01,Paola Rodriguez Camara (Telf: 2141750),2012-08-08,La Paz,NB-SABS (D.S.0181)
12-0047-00-325571-1-1,Ministerio De Desarrollo Rural Y Tierras,Bienes,ANPE,Adquisición De 3 Computadoras Portátiles Y 6 Cámaras Fotográficas,Contratado,False,2012-08-08,2012-08-01,Paola Rodriguez Camara (Telf: 2141750),2012-08-10,La Paz,NB-SABS (D.S.0181)
12-0047-15-325335-1-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,Contratación De Consultores De Linea Para Desarrollar Actividades Del Programa Pronefa  Distrital Potosí: Siete (7) Tecnico Iii Puesto De Control,Contratado,False,2012-08-09,2012-08-01,Fanny Parada Arias (Telf: 3-46281085),2012-08-13,Beni,NB-SABS (D.S.0181)
12-0047-15-325426-1-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,Contratación De Un (1) Consultor De Linea Técnico Iii Gestor Administrativo De Areas Del Pronefa Distrital Potosí,Contratado,False,2012-08-09,2012-08-01,Fanny Parada Arias (Telf: 3-46281085),2012-08-13,Beni,NB-SABS (D.S.0181)
12-0051-00-325445-1-1,Ministerio De Autonomías ,Consultoria,ANPE,"Consultor(A) Individual De Linea  Profesional En Prevencion, Resolucion Y Gestion De Conflictos",Contratado,False,2012-08-08,2012-08-01,Angel Domingo Vargas Poma (Telf: 2-110930),2012-08-10,La Paz,NB-SABS (D.S.0181)
12-0052-00-328656-0-E,Ministerio De Culturas ,Servicios Generales,CD,Servicio De Sonido Y Luces Para La Realizacion Del Evento Dia De La Revolucion Agraria Productiva Y Comunitaria,Contratado,False,,2012-08-01,Jorge Eduardo Saenz Loza (Telf: 2200910),2012-08-01,La Paz,NB-SABS (D.S.0181)
12-0052-00-338572-0-E,Ministerio De Culturas ,Servicios Generales,CD,Servicio De Estructuras De Tarimas,Contratado,False,,2012-08-01,Gretchen Mercedes Sanzetenea Hube (Telf: 2200910),2012-08-01,La Paz,NB-SABS (D.S.0181)
12-0052-00-344513-0-E,Ministerio De Culturas ,Servicios Generales,CD,Montaje De Stand  Para La Xvii Feria Internacional Del Libro  La Paz  ,Contratado,False,,2012-08-01,Gretchen Mercedes Sanzetenea Hube (Telf: 2200910),2012-08-01,La Paz,NB-SABS (D.S.0181)
12-0070-00-325529-1-1,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,ANPE,Contratacion De  Seguro De Accidentes  Personales En Grupo,Desierto,False,2012-08-14,2012-08-01,Rafael Enrique Soria Pinaya (Telf: 2408393 INT 217),2012-08-15,La Paz,NB-SABS (D.S.0181)
12-0076-02-299019-2-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Chofer InElaboracion De Mapas Temáticos A Escala 1:250.000 De La Hoja Sd 19-7 Ixiamas,Contratado,False,2012-08-08,2012-08-01,Marisabel Ajhuacho Barrios (Telf: 2330981),2012-08-09,La Paz,NB-SABS (D.S.0181)
12-0081-00-325432-1-1,"Ministerio De Obras Publicas , Servicios Y Vivienda",Consultoria,ANPE,Profesional De Cartera (Ifis),Contratado,False,2012-08-08,2012-08-01,Samuel Valdez Candia (Telf: 2119999),2012-08-21,La Paz,NB-SABS (D.S.0181)
12-0081-00-325446-1-1,"Ministerio De Obras Publicas , Servicios Y Vivienda",Consultoria,ANPE,Abogado De Minutas - Santa Cruz,Desierto,False,2012-08-08,2012-08-01,Samuel Valdez Candia (Telf: 2119999),2012-08-09,La Paz,NB-SABS (D.S.0181)
