cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
09-0016-00-147413-1-1,Ministerio De Educacion,Bienes muebles y de consumo,ANPE,Adquisicion De Impresoras Para Las Universidades Indigenas Bolivianas,Desierto,No,2009-07-08,2009-07-01,Marizel Isnado Chavez (Telf: 2441752-2443865),2009-07-17,La Paz,NB-SABS (29190)
09-0041-00-147434-1-1,Ministerio De Desarrollo Productivo Y EconomÃ­a Plural,Consultoria,OF,"Invitación A Presentar Expresiones De Interes Servicios De Consultoria ""Diseño Final De Proyectos Muelles Y Atracaderos Para Comunidades Alrededor Del Lago""",Contratado,No,2009-07-13,2009-07-01,Patricia  Cinthia Valencia Antezana (Telf: 2124242),2009-11-16,La Paz,Normativa del Financiador (BM)
09-0046-00-147316-1-1,Ministerio De Salud Y Deportes,Consultoria,ANPE,Diseño Del Fondo Solidario,Desierto,No,2009-07-08,2009-07-01,Eduardo Soliz Lopez (Telf: 2486662),2009-07-20,La Paz,NB-SABS (29190)
09-0046-00-147353-1-1,Ministerio De Salud Y Deportes,Servicios Generales,ANPE,Servicio De Impresión Varios Libros,Contratado,No,2009-07-08,2009-07-01,Jaime Martin Gutierrez Luna (Telf: 2486662),2009-07-22,La Paz,NB-SABS (29190)
09-0046-28-147318-1-1,Caja De Salud Cordes Cochabamba,Bienes muebles y de consumo,ANPE,Provision De Equipo Fotocopiadora,Contratado,No,2009-07-09,2009-07-01,Iver Cortez Alanis (Telf: 4532715),2009-07-22,Cochabamba,NB-SABS (29190)
09-0047-00-147437-1-1,Ministerio De Desarrollo Rural Y Tierras,Servicios Generales,ANPE,"Contratacion De Servicios Tecnicos De Mano De Obra Para Cambio, Reposicion Y/O Reacondicionamiento De Tractores John Deere Y Accesorios-Santa Cruz De La Sierra",Contratado,No,2009-07-08,2009-07-01,Federica Martinez  Maldonado  (Telf: 2111103),2009-07-14,La Paz,NB-SABS (29190)
09-0047-03-147307-1-1,Viceministerio De Tierras,Consultoria,OF,Facilitador De Campo Municipio De Pailon,Contratado,No,2009-07-10,2009-07-01,Reynaldo Diaz Albarracin (Telf: 2415339),2009-07-28,La Paz,Normativa del Financiador (BM)
09-0065-00-142294-2-1,Ministerio De Planificacion Del Desarrollo,Servicios Generales,ANPE,Servicio De Refrigerio Y Cafetería Para El Viceministerio De Inversion Publica Y Financiamiento Externo,Contratado,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),2009-07-17,La Paz,NB-SABS (29190)
09-0065-00-147415-1-1,Ministerio De Planificacion Del Desarrollo,Bienes muebles y de consumo,ANPP,Adquisicion De Equipos Tecnológicos Y  De Computación,Desierto,No,2009-07-14,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),2009-08-04,La Paz,NB-SABS (29190)
09-0065-00-147422-1-1,Ministerio De Planificacion Del Desarrollo,Consultoria,ANPE,Consultor Profesional Recursos Humanos Para La Elboración De Programacion Operativa Anual Individual Y Evaluacion Del Desempeño,Desierto,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),2009-07-31,La Paz,NB-SABS (29190)
09-0065-00-147426-1-1,Ministerio De Planificacion Del Desarrollo,Consultoria,ANPE,Técnico En Activos Fijos,Anulado desde la convocatoria,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),,La Paz,NB-SABS (29190)
09-0065-00-147433-1-1,Ministerio De Planificacion Del Desarrollo,Consultoria,ANPE,Consultor Individual De Línea En Contrataciones Y Adquisiciones,Anulado desde la convocatoria,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),,La Paz,NB-SABS (29190)
09-0065-00-147435-1-1,Ministerio De Planificacion Del Desarrollo,Consultoria,ANPE,Consultor En Contrataciones Y Adquisiciones,Contratado,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),2009-07-20,La Paz,NB-SABS (29190)
09-0065-00-147436-1-1,Ministerio De Planificacion Del Desarrollo,Consultoria,ANPE,Cotizador Para El Area De Contrataciones,Anulado desde la convocatoria,No,2009-07-08,2009-07-01,Patricia Valeria Nunez Linott (Telf: 2116000),,La Paz,NB-SABS (29190)
09-0076-02-147304-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Proyecto: Prospeccion Y Exploracion Geologico-Minera\nEn El Distrito De Cotaje Departamento De Potosi\n\nGeólogo Junior 1 (Superficie),Desierto,No,2009-07-07,2009-07-01,Guery Jaime Verastegui Ontiveros (Telf: 2330981),2009-07-15,La Paz,NB-SABS (29190)
09-0076-02-147320-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Servicio Nacional De Geologia Y Tecnico De Minas\nInvestigacion Del Potencial De Aguas Subterraneas Del  Altiplano Central  Para El Desarrollo Agricola\nConsultor Geologo Junior,Desierto,No,2009-07-07,2009-07-01,Guery Jaime Verastegui Ontiveros (Telf: 2330981),2009-07-15,La Paz,NB-SABS (29190)
09-0076-02-147325-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Terminos De Referencia\nProyecto: Prospeccion Y Exploracion Geologico  Minera En El Sector Oeste Del Distrito De Japo  Santa Fe Morococala Departamento De Oruro\nSupervisor Financiero De Proyectos,Desierto,No,2009-07-07,2009-07-01,Guery Jaime Verastegui Ontiveros (Telf: 2330981),2009-07-15,La Paz,NB-SABS (29190)
09-0076-02-147333-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,"Consultor De Linea: Elaboración De Perfiles Hidroquímicos, Hidrológicos Y Diagramas De Diseño De Base De Datos De La \n(Cuenca  Alta Del Río Pilcomayo)\nGeologo Junior De Aguas",Desierto,No,2009-07-07,2009-07-01,Guery Jaime Verastegui Ontiveros (Telf: 2330981),2009-07-15,La Paz,NB-SABS (29190)
09-0081-00-145363-2-1,"Ministerio De Obras Publicas , Servicios Y Vivienda",Consultoria,ANPE,Contratacion De Un(A) Abogado(A) Sumariante,Contratado,No,2009-07-09,2009-07-01,Wilson Eduardo Orellana Rosales (Telf: 2119999),2009-07-13,La Paz,NB-SABS (29190)
09-0081-01-142270-3-1,Viceministerio De Vivienda Y Urbanismo,Bienes muebles y de consumo,ANPE,Adquisición De Plotter,Contratado,No,2009-07-08,2009-07-01,Mariel Claudia  Humerez Sanjinez (Telf: 2419090),2009-07-09,La Paz,NB-SABS (29190)
09-0092-00-140874-2-1,Corte Nacional Electoral,Consultoria,ANPE,Consultor Individual De Línea\nProfesional Iii Consultor Informático Apoyo Registro Civil - 2da Convocatoria,Desierto,No,2009-07-08,2009-07-01,Edgar Torrez Guarachi (Telf: 2424221),2009-07-11,La Paz,NB-SABS (29190)
09-0092-00-141144-2-1,Corte Nacional Electoral,Consultoria,ANPE,"Consultoria Individual De Linea, Operador De Correspondencia - Secretaria",Desierto,No,2009-07-08,2009-07-01,Edgar Torrez Guarachi (Telf: 2424221),2009-09-23,La Paz,NB-SABS (29190)
