cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-0046-28-564747-1-1,Caja De Salud Cordes Cochabamba,Bienes,ANPP,Adquisicion De Reactivos De Laboratorio Declarados Desiertos,Contratado,False,2015-05-14,2015-05-01,Iver Cortez Alanis (Telf: 4532715),2015-05-22,Cochabamba,NB-SABS (D.S.0181)
15-0578-00-567489-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Fumigacion De Aeronaves,Contratado,False,,2015-05-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-05-01,Cochabamba,NB-SABS (D.S.0181)
15-0578-00-567988-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Transporte De Personal Regional Sucre,Contratado,False,,2015-05-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-05-01,Cochabamba,NB-SABS (D.S.0181)
15-0578-00-572982-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Arrendamiento de inmuebles,CD,Arrendamiento De Inmueble Ubicación Calle Claudio Aliaga Nro 1367 Regional La Paz ,Contratado,False,,2015-05-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-05-01,Cochabamba,NB-SABS (D.S.0181)
15-1302-00-564802-1-1,Gobierno Autonomo Municipal De Quillacollo,Consultoria,ANPP,Contratacion De Una Empresa Consultora Para La Elaboracion Del Plan Municipal De Ordenamiento Territorial De Quillacollo,Desierto,False,2015-05-14,2015-05-01,Ricardo Rolando Suarez Cossio (Telf: 4260095),2015-05-18,Cochabamba,NB-SABS (D.S.0181)
15-1324-00-572831-0-E,Gobierno Autonomo Municipal De Cliza,Bienes muebles y de consumo,CM,Adquisicion De Material Para La Fabricacion De Brazos Metalicos Para Alumbrado Publico,Contratado,False,,2015-05-01,Alfredo Baltazar Molina (Telf: 4575029 - 4575448),2015-05-01,Cochabamba,NB-SABS (D.S.0181)
15-1412-00-564789-1-1,Gobierno Autonomo Municipal De Santiago De Huari,Bienes,ANPE,Prevencion De Desastres Naturales (Implementacion De Una Estacion Agrometereologica Automatica Telemetrica),Cancelado,False,2015-05-08,2015-05-01,Jose Luis  Choque  Colque  (Telf: 68350196),,Oruro,NB-SABS (D.S.0181)
15-1523-00-525874-2-1,Gobierno Autonomo Municipal De San Pablo De Lipez,Obras,LP,Constr. Colegio Quetena Chico,Contratado,False,2015-05-22,2015-05-01,Luis Marcelo Barrientos Martinez (Telf: 26945257),2015-05-26,Potosi,NB-SABS (D.S.0181)
15-1604-00-572628-0-E,Gobierno Autonomo Municipal De Yacuiba,Bienes muebles y de consumo,CM,Adquisicion De Grabador De 16 Canales De Video Y Otros (Orden Nº 5394),Contratado,False,,2015-05-01,Marcos Gustavo Alpiri Torrez (Telf: 6822021 / 6822206),2015-05-01,Tarija,NB-SABS (D.S.0181)
15-1905-00-564795-1-1,Gobierno Autonomo Municipal De Puerto Rico,Obras,ANPP,Refaccion Polifuncional Deportivo Unidad Educativa Silverio Rojas - Comunidad Sacrificio,Contratado,False,2015-05-13,2015-05-01,Juan  Sanchez  Lopez  (Telf: 74772822),2015-05-18,Pando,NB-SABS (D.S.0181)
