cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
14-0046-00-575241-0-E,Ministerio De Salud,Consultoria,OF,Profesional Apoyo Administrativo,Contratado,False,,2015-06-01,Filiberto Sanchez Rojas (Telf: 2484592),2015-06-01,La Paz,Normativa del Financiador (BID)
14-1803-00-572917-0-E,Gobierno Autonomo Municipal De Riberalta,Medicamentos,CM,"Adquisicion De Medicamentos E Insumos Médicos Para Los Centros De Salud: Conavi, Pueblo Nuevo Y Rene Salazar",Contratado,False,,2015-06-01,Claudio Nelson Vichevich Castedo (Telf: 8522417),2014-11-04,Beni,NB-SABS (D.S.0181)
15-0010-00-578017-0-E,Ministerio De Relaciones Exteriores ,Bienes muebles y de consumo,CM,Adquisicion De Muebles Para La Unidad De Cultos Y Ongs,Contratado,False,,2015-06-01,Yamil Ivan Riveros Arellano (Telf: 2113175 int. 4120),2015-06-01,La Paz,NB-SABS (D.S.0181)
15-0015-00-577558-0-E,Ministerio De Gobierno,Consultoria,CM,Consultoría Individual De Línea: Técnico En Estadística,Contratado,False,,2015-06-01,Benjamin Polio Colque Conde (Telf: 2440466),2015-06-01,La Paz,NB-SABS (D.S.0181)
15-0015-05-572853-1-1,Direccion Nacional De Instruccion Y Ensenanza -  Policia Nacional,Bienes,ANPP,Reactivos Y Material Fungible De Laboratorio Genético,Contratado,False,2015-06-12,2015-06-01,Freddy Martin Iporre Ferrufino (Telf: 2228291),2015-07-30,La Paz,NB-SABS (D.S.0181)
15-0015-22-553259-2-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPP,Servicio De Alimentación Para El Xii Curso Nacional De Guías De Canes Detectores De Droga Varones (Segunda Convocatoria),Desierto,False,2015-06-12,2015-06-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2015-07-09,La Paz,NB-SABS (D.S.0181)
15-0015-22-562515-2-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPE,Adquisición  De Uniforme Camuflado Para El Personal De La Fta  Diablos Rojos (Segunda Convocatoria),Contratado,False,2015-06-08,2015-06-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2015-06-15,La Paz,NB-SABS (D.S.0181)
15-0015-22-563319-2-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPE,"Adquisición De Llantas Para Los Vehículos Del Ceo. ""Tte. Gironda"" (Segunda Convocatoria)",Contratado,False,2015-06-08,2015-06-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2015-06-15,La Paz,NB-SABS (D.S.0181)
15-0016-00-572915-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratación De Dos (2) Consultores Por Producto Para Elaborar El Analisis Economico Social Y Datos Estadisticos De Censo Educativo,Contratado,False,2015-06-08,2015-06-01,Elena Condori Chura (Telf: 2441752-2443865),2015-06-11,La Paz,NB-SABS (D.S.0181)
15-0016-00-572949-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisición De Pupitres Y Muebles De Computadora Para La Escuela Superior De Formación De Maestros Simón Rodríguez,Contratado,False,2015-06-08,2015-06-01,Elena Condori Chura (Telf: 2441752-2443865),2015-06-12,La Paz,NB-SABS (D.S.0181)
15-0035-01-573059-1-1,Servicio De Impuestos Nacionales,Consultoria,ANPE,Contratacion De Dos (2) Consultores De Linea Para Proyecto Apoyo Kiosko Tributario Gerencia Distrital Santa Cruz Ii,Contratado,False,2015-06-08,2015-06-01,Jorge Alvaro Poveda Goyzueta (Telf: 2203737 - 2202494),2015-06-10,La Paz,NB-SABS (D.S.0181)
15-0035-01-573730-0-E,Servicio De Impuestos Nacionales,Bienes inmuebles,CD,"Alquiler De Un Ambiente Para Resguardo De Bienes Embargados, En Desuso Y Resguardo De La Documentacion Pasiva De La Gerencia Graco La Paz ",Contratado,False,,2015-06-01,Antonieta Quisbert Blanco (Telf: 2203737 - 2202494),2015-06-01,La Paz,NB-SABS (D.S.0181)
15-0035-01-574528-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Contratacion De Un Consultor De Linea (Tecnico I) Para El Proyecto Procesos De Determinacion Gerencia Distrital El Alto - Servicio De Impuestos Nacionales,Contratado,False,,2015-06-01,Omar Eduardo Jara Rodriguez (Telf: 2203737 - 2202494),2015-06-01,La Paz,NB-SABS (D.S.0181)
15-0035-01-575563-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Consultor De Linea Uno (1) Para El Proyecto Apoyo A Las Areas Juridicas En El Procesamiento De Actos Administrtivos - Unidad Tecnica Juridica De La Gerencia Distrital La Paz I,Contratado,False,,2015-06-01,Stphannee Toshira Maldonado Quiroz (Telf: 2203737 - 2202494),2015-06-01,La Paz,NB-SABS (D.S.0181)
15-0035-01-577661-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Contratacion De Un (1) Consultor (A) De Linea Profesional Abogado Administrativo Para Asesoria Legal De La Gerencia De Administracion Y Finanzas,Contratado,False,,2015-06-01,Erlan Rodrigo Mantilla Rodriguez (Telf: 2203737 - 2202494),2015-06-01,La Paz,NB-SABS (D.S.0181)
