cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-0025-00-548182-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Individual De Linea Tecnico En Almacenes (Una Plaza)  Con Sede En Cochabamba,Contratado,False,2015-03-06,2015-03-01,Naddir Alex Lopez Betancourt (Telf: 2442603),2015-03-13,La Paz,NB-SABS (D.S.0181)
15-0025-00-548213-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Individual De Linea Tecnico En Almacenes (Dos Plazas)  Con Sede En Oruro,Contratado,False,2015-03-06,2015-03-01,Naddir Alex Lopez Betancourt (Telf: 2442603),2015-03-13,La Paz,NB-SABS (D.S.0181)
15-0025-00-548214-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Individual De Linea Tecnico En Almacenes (Una Plaza)  Con Sede En Santa Cruz De La Sierra,Desierto,False,2015-03-06,2015-03-01,Naddir Alex Lopez Betancourt (Telf: 2442603),2015-03-13,La Paz,NB-SABS (D.S.0181)
15-0025-00-548215-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Individual De Linea Tecnico En Almacenes (Una Plaza)  Con Sede En Tarija,Desierto,False,2015-03-06,2015-03-01,Naddir Alex Lopez Betancourt (Telf: 2442603),2015-03-13,La Paz,NB-SABS (D.S.0181)
15-0025-00-548216-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Individual De Linea Tecnico En Almacenes (Una Plaza)  Con Sede En Trinidad-Beni,Desierto,False,2015-03-06,2015-03-01,Naddir Alex Lopez Betancourt (Telf: 2442603),2015-03-13,La Paz,NB-SABS (D.S.0181)
15-0514-00-559435-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,Servicios De Consultoria Por Producto Proyecto Miguillas Biólogo,Contratado,False,,2015-03-01,Mariana Andrea Maceres Del Carpio (Telf: 4520317-2312865),2015-01-03,Cochabamba,NB-SABS (D.S.0181)
15-0514-00-569778-0-E,Empresa Nacional De Electricidad - Ende,Consultoria,CD,Servicios De Consultoria Individual De Linea - Ingeniero Junior,Contratado,False,,2015-03-01,Mariana Andrea Maceres Del Carpio (Telf: 4520317-2312865),2015-01-03,Cochabamba,NB-SABS (D.S.0181)
15-0517-00-557654-0-E,Corporacion Minera De Bolivia - Comibol,Bienes muebles y de consumo,OF,Adquisición De Aditivos Para Perforación A Diamantina,Contratado,False,,2015-03-01,Nestor Martinez Vasquez (Telf: 2682100 - 2682107-2901106),2015-03-01,La Paz,Otra Normativa especifica
15-0578-00-548482-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Recojo De Residuos Aeronáuticos,Contratado,False,,2015-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-03-01,Cochabamba,NB-SABS (D.S.0181)
15-0578-00-549293-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Refrigerio En Salas De Preembarque Aeropuerto ,Contratado,False,,2015-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-03-01,Cochabamba,NB-SABS (D.S.0181)
15-0578-00-549562-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Hospedaje Gestion 2015 Hotel Cesar Plaza,Contratado,False,,2015-03-01,Angela Andrea Mendez Rojas (Telf: 4140873),2015-03-01,Cochabamba,NB-SABS (D.S.0181)
15-0903-02-569406-0-E,Servicio Departamental De Gestion Social Cbba,Consultoria,CM,"Contratacion De Analista Nº 3 / Programa De Proteccion Social Niñas Y Niños, Adolescentes Adultas May. Y P.D. Acred. Inst. Adultas",Contratado,False,,2015-03-01,Wilder Mercado Cruz (Telf: 4227785),2015-03-01,Cochabamba,NB-SABS (D.S.0181)
15-1109-00-547306-1-2,Gobierno Autonomo Municipal De Icla,Consultoria,ANPE,Construccion Sistema De Microriego Comunidad Soroma Sector Rio Abajo (Estudio Tesa),Contratado,False,2015-03-05,2015-03-01,Juvenal  Perez  Aliaga  (Telf: 46938120),2016-03-21,Chuquisaca,NB-SABS (D.S.0181)
15-1310-00-542987-2-1,Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia),Servicios Generales,ANPE,Servicio De Transporte Por Traslado De Combustible Cochabamba  Independencia; Independencia - Cochabamba,Desierto,False,2015-03-06,2015-03-01,Jaqueline Estela Paco Vargas (Telf: 4-4136192  4500615),2015-03-09,Cochabamba,NB-SABS (D.S.0181)
15-1310-00-548165-1-1,Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia),Servicios Generales,LP,Seguro Maquinaria Pesada Y Automotores Municipio De Independencia 2015,Contratado,False,2015-03-23,2015-03-01,Jaqueline Estela Paco Vargas (Telf: 4-4136192  4500615),2015-03-24,Cochabamba,NB-SABS (D.S.0181)
15-1521-00-548208-1-1,"Gobierno Autonomo Municipal De Colcha""K"" (Villa Martin)",Bienes,ANPE,Gastos De Funcionamiento (Adquisición De Cortinas Para Los Diferentes Establecimientos De Salud Del Municipio De Colcha K),Contratado,False,2015-03-10,2015-03-01,Hernán Eulogio Achacollo Sequeiros (Telf: No existe),2015-03-23,Potosi,NB-SABS (D.S.0181)
