cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
18-0081-58-1067722-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual : Especialista En Catastro,Contratado,False,,2020-10-01,Luis Rodrigo Tapia Torrez (Telf: 2124638),2018-11-27,La Paz,Normativa del Financiador (BID)
19-0417-05-1067639-0-E,Caja Nacional De Salud (Regional Oruro),Servicios Generales,CM,"Mantenimiento Preventivo, Predictivo Y Correctivo Sistema De Compresores Central De Vacio Hsmh",Contratado,False,,2020-10-01,Juan Calizaya Lazo (Telf: 5251480),2019-06-24,Oruro,NB-SABS (D.S.0181)
19-0417-05-1067681-0-E,Caja Nacional De Salud (Regional Oruro),Servicios Generales,CM,"Mantenimiento Preventivo, Predictivo Y Correctivo Central De Equipamiento De Lavanderia Hsmh (Trimestral)",Contratado,False,,2020-10-01,Juan Calizaya Lazo (Telf: 5251480),2019-06-24,Oruro,NB-SABS (D.S.0181)
19-1205-00-1067172-0-E,Gobierno Autonomo Municipal De El Alto,Obras,CD,"Const. Cordon De Acera Calle Angel Sandoval Bautista Saavedra U.V. B-2 Distrito - 14, Localizacion: Bautista Saavedra U.V. B-2, Distrito: D-14",Contratado,False,,2020-10-01,Omar Ramiro Ajnota Mamani (Telf: 2829272 - 2829414),2019-11-29,La Paz,NB-SABS (D.S.0181)
19-1205-00-1067438-0-E,Gobierno Autonomo Municipal De El Alto,Obras,CD,"Const. Cordones De Acera C/20 De Octubre Y C/Eduardo Avaroa Milluni Bajo U.V. A Distrito - 14, Localizacion: Milluni Bajo U.V. A, Distrito: D-14",Contratado,False,,2020-10-01,Omar Ramiro Ajnota Mamani (Telf: 2829272 - 2829414),2019-12-18,La Paz,NB-SABS (D.S.0181)
19-1426-00-1067699-0-E,Gobierno Autonomo Municipal De Salinas De G. Mendoza,Obras,EX,Construccion De Pozos Fotovoltaicos Para Ganado Camelido En El Distrito 6 Municipio De Salinas De Garci Mendoza,Contratado,False,,2020-10-01,Bladimir Paca Choque (Telf: 73840040-71843367),2019-07-11,Oruro,NB-SABS (D.S.0181)
20-0006-00-1067354-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Individual De Linea: Tecnico Juridico -Administrativo I,Contratado,False,,2020-10-01,Fabiola Ramos Choque (Telf: 22142802),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0006-00-1067436-0-E,Vicepresidencia Del Estado Plurinacional,Servicios Generales,CM,"Servicio De Impresion De La Cartilla ""Fortaleciendo La Participacion Ciudadana""",Contratado,False,,2020-10-01,Jose David Illanes Velasquez (Telf: 22142802),2020-09-21,La Paz,NB-SABS (D.S.0181)
20-0015-00-1067429-0-E,Ministerio De Gobierno,Servicios Generales,CD,Servicio De Arrendamiento De Inmueble Para El Obsco,Contratado,False,,2020-10-01,Jenny Luz Huanca Villegas (Telf: 2440466),2020-07-24,La Paz,NB-SABS (D.S.0181)
20-0015-22-1002704-3-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPP,"Adquisición De Uniforme Táctico Verde Olivo, Chamarra Impermeable Táctico Verde Olivo Y Botas De Combate Color Negro Para El Personal Del Componente Policial F.T.C. Dependientes Del Ceo. ""Tte. Gironda"" Correspondiente Al Primer Semestre",Contratado,False,2020-10-13,2020-10-01,Candy Giovana Alanoca Vicente (Telf: 2113837 - 2115294),2020-11-06,La Paz,NB-SABS (D.S.0181)
20-0015-22-1067249-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPE,Servicio Fabricación Tanques De Combustible Para Lanchas Patrulleras ? F. T. E. ?Diablos Azules?,Contratado,False,2020-10-09,2020-10-01,Evelin Chavez De Jove (Telf: 2113837 - 2115294),2020-10-19,La Paz,NB-SABS (D.S.0181)
20-0020-00-1067410-0-E,Ministerio De Defensa ,Bienes,CM,Adquisición De Fumigadores Y Termómetros Para Uso De Las Ftc Y Ceo Del Vlcc,Contratado,False,,2020-10-01,Edwin Escobar Renjipo (Telf: 2432525  int 4209),2020-08-31,La Paz,NB-SABS (D.S.0181)
20-0020-00-1067619-0-E,Ministerio De Defensa ,Bienes,CM,Adquisicion De Baterias Para Vehiculos Operativos Del Ceo Lcc,Contratado,False,,2020-10-01,Severo Quispe Flores (Telf: 2432525  int 4209),2020-09-25,La Paz,NB-SABS (D.S.0181)
20-0020-21-1067432-1-1,Armada Boliviana,Servicios Generales,LP,"Adquisición De Seguros De Transporte De Combustible Y Glp Para Las Unidades De Superficie De La Unidad Operativa De Servicios ""Transnaval""",Anulado desde la convocatoria,False,2020-10-22,2020-10-01,Jorge Miranda Guzman (Telf: 2751712),,La Paz,NB-SABS (D.S.0181)
20-0025-00-1064899-0-E,Ministerio De La Presidencia,Servicios Generales,CM,Servicio De Limpieza Para Las Oficinas Del Viceministerio De Autonomias Ubicadas En La Av. Ecuador Nº 2186 La Paz Y Calle Libertad Nº 112 Esquina Calle Andrés Ibañez Santa Cruz,Contratado,False,,2020-10-01,Maria Elena Kuno Limachi (Telf: 2442603),2020-08-05,La Paz,NB-SABS (D.S.0181)
20-0025-00-1067733-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Servicio De Difusión De Spots Publicitarios En Pantalla Led Gigante (L-Mental Super Imagen),Contratado,False,,2020-10-01,Willy Mayta Choque (Telf: 2442603),2020-08-13,La Paz,NB-SABS (D.S.0181)
20-0035-01-1067616-0-E,Servicio De Impuestos Nacionales,Bienes,CM,Adquisicion De Repuestos Y Accesorios Para Las Impresoras De La Gerencia Distrital Santa Cruz Ii Y La Agencia Tributaria La Guardia,Contratado,False,,2020-10-01,Susana Mostajo Añez (Telf: 2606060 - 2606700),2020-09-11,La Paz,NB-SABS (D.S.0181)
20-0041-02-1067738-0-E,Servicio Nacional De Verificación De Exportaciones,Bienes,CM,Adquisicion De Prendas De Vestir,Contratado,False,,2020-10-01,Silvia Soledad Machaca Vargas (Telf: 2113621),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0046-00-1067427-0-E,Ministerio De Salud,Bienes,CM,Adquisicion De Laptops Y Camaras Web Para El Ministerio De Salud,Contratado,False,,2020-10-01,Danny David Ontiveros Soliz (Telf: 2484592),2020-09-29,La Paz,NB-SABS (D.S.0181)
20-0046-20-1067692-0-E,Seguro Social Universitario - La Paz,Bienes,CM,Adquisicion De Medicamentos E Insumos Medicos,Contratado,False,,2020-10-01,Moises Alipio Ordonez Davila (Telf: 2434262),2020-09-10,La Paz,NB-SABS (D.S.0181)
20-0046-21-1067557-1-1,Seguro Social Universitario - Cochabamba,Bienes,ANPE,Adquisicion De 2 Lupas Quirurgicas Con Luz Frontal,Contratado,False,2020-10-08,2020-10-01,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),2020-10-13,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1067595-1-1,Seguro Social Universitario - Cochabamba,Bienes,ANPE,Adquisicion De Un Equipo Electrobisturi,Contratado,False,2020-10-08,2020-10-01,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),2020-10-13,Cochabamba,NB-SABS (D.S.0181)
20-0046-31-1066371-0-E,Seguro Social Universitario Santa Cruz,Bienes,CD,Adquisicion De Insumos Medicos,Contratado,False,,2020-10-01,Carlos Gutierrez Zenteno (Telf: 3392827),2020-04-30,Santa Cruz,D.S. 4174 (COVID-19)
20-0046-31-1066684-0-E,Seguro Social Universitario Santa Cruz,Bienes,CD,Adquisicion De Medicamentos,Contratado,False,,2020-10-01,Carlos Gutierrez Zenteno (Telf: 3392827),2020-06-08,Santa Cruz,D.S. 4174 (COVID-19)
20-0047-34-1067495-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,Compra De Tres Acondicionadores De Aire Para Planta San Pedro Proceso: Emapa/Gat/Cd/Com/Nº 099 /2020,Contratado,False,,2020-10-01,Humberto Blanco Loza (Telf: 2115500),2020-09-02,La Paz,NB-SABS (D.S.0181)
20-0047-34-1067581-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,EX,Servicio De Molienda De Trigo Para La Ciudad De La Paz En Compañía Molinera Boliviana S.A.,Contratado,False,,2020-10-01,Edwin Rojas Mamani (Telf: 2115500),2020-09-18,La Paz,NB-SABS (D.S.0181)
20-0047-42-1067672-0-E,Fondo Nacional De Desarrollo Integral - Fonadin,Servicios Generales,CM,Mantenimiento Y Reparacion De Vehiculos Para La Oficina Central  Del Fonadin Gestion 2020,Contratado,False,,2020-10-01,Luz Vivian Melgar Roca (Telf: 2786405 - 2784786),2020-09-17,La Paz,NB-SABS (D.S.0181)
20-0070-00-1067684-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,CM,"Servicio De Hospedaje, Alquiler De Salon Y Refrigerios Para El Taller ?Jornadas De Orientacion Y Emision De Lineamientos Para Optimizar El Desempeño Institucional De La Gestion 2020?",Contratado,False,,2020-10-01,Edem Remberto Quispe Coca (Telf: 2408393 INT 217),2020-09-10,La Paz,NB-SABS (D.S.0181)
20-0081-16-1067004-0-E,Administradora De Terminal Terrestre Santa Cruz,Servicios Generales,CM,"Mantenimiento Iluminacion, ÃRea Descarga De Encomiendas Y Llegada Departamental E Internacional (Flotas) De La Attsc",Contratado,False,,2020-10-01,Luis Fernando  Velez (Telf: 3488448),2020-09-21,Santa Cruz,NB-SABS (D.S.0181)
20-0086-00-1067675-0-E,Ministerio De Medio Ambiente Y Agua ,Consultoria,CM,Profesional Viii - Seguimiento Prouyecto Mic Ravelo,Contratado,False,,2020-10-01,Juan Hebert Flores Jaimes (Telf: 2115571),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0086-00-1067745-0-E,Ministerio De Medio Ambiente Y Agua ,Consultoria,CM,Tecnico Vi En Desarrollo De Aplicaciones Web-Siarh,Contratado,False,,2020-10-01,Alvaro Barreda Rios (Telf: 2115571),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0086-00-1067751-0-E,Ministerio De Medio Ambiente Y Agua ,Consultoria,CM,Profesional V En Seguimiento Indicadores De Programas Y Proyectos Del Vapsb,Contratado,False,,2020-10-01,Alvaro Barreda Rios (Telf: 2115571),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0119-00-1067640-0-E,Agencia Para El Desarrollo De La Sociedad De La Informacion En Bolivia ,Consultoria,CM,Consultor De Linea - Técnico En Desarrollo De Aplicaciones I,Contratado,False,,2020-10-01,Edgar Varnoux Bustillos (Telf: 2200720),2020-09-16,La Paz,NB-SABS (D.S.0181)
20-0132-00-1067662-0-E,Servicio De Desarrollo De Las Empresas Públicas Productivas,Servicios Generales,CD,Servicio De Arrendamiento De Inmueble En La Ciudad De Santa Cruz Para La Distribucion De Subsidios Sedem/Sub/Cd/2020-017,Contratado,False,,2020-10-01,Jhandira Tarqui Ticona (Telf: 2147001 - 214597),2020-01-29,La Paz,NB-SABS (D.S.0181)
20-0139-00-1067289-0-E,Universidad Mayor De San Andres - Umsa,Servicios Generales,CM,"Servicio De Pintado Interior En Aulas 2,3,4 Y 5 - Ceti (Centro De Enseñanza Y TrAduccion E Idiomas) Edif. Grover, Calle J.J.Perez",Contratado,False,,2020-10-01,Gustavo Adolfo Paucara Morales (Telf: 2441994),2020-09-09,La Paz,NB-SABS (D.S.0181)
20-0141-00-1066679-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPE,Adquisicion De Termociclador Pcr De Punto Final  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  - Ares  R3 (Investigacion Interdisciplinaria),Contratado,False,2020-10-14,2020-10-01,Juana Nancy Eulate Soliz (Telf: 4524773),2020-10-15,Cochabamba,NB-SABS (D.S.0181)
20-0141-00-1067583-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,Adquisicion De Termociclador Pcr En Tiempo Real  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  Ares  R3 (Investigacion Interdisciplinaria),Contratado,False,2020-10-14,2020-10-01,Juana Nancy Eulate Soliz (Telf: 4524773),2020-10-15,Cochabamba,NB-SABS (D.S.0181)
20-0142-00-1067532-1-1,Universidad Tecnica De Oruro Uto,Bienes,ANPP,Implementacion De Planta Generadora De Oxigeno Medicinal-Universidad Tecnica De Oruro,Desierto,False,2020-10-13,2020-10-01,Marina Asunción Lizarazu Blondel (Telf: 5286039),2020-10-19,Oruro,NB-SABS (D.S.0181)
20-0145-00-1054554-2-1,Universidad Autonoma Juan Misael Saracho,Bienes,ANPP,Compra De Libros Tecnicos Impresos Por Especialidad Para La Facultad De Ciencias Integradas Del Gran Chaco Para El Proy Mej. Bibliografico Especializado En La Facultad De La Uajms,Contratado,False,2020-10-13,2020-10-01,Norma Flores Sanchez (Telf: 466-43232- INTERNO 404),2021-01-07,Tarija,NB-SABS (D.S.0181)
20-0145-00-1067165-1-1,Universidad Autonoma Juan Misael Saracho,Bienes,ANPE,Compra De Libros Técnicos Impresos Para La Facultad De Ciencias Economicas Y Financieras (Para El Proyecto: Mejoramiento Bibliográfico Especializado En Facultades De La Uajms,Contratado,False,2020-10-07,2020-10-01,Norma Flores Sanchez (Telf: 466-43232- INTERNO 404),2020-10-14,Tarija,NB-SABS (D.S.0181)
20-0146-00-1064897-0-E,Universidad Autonoma Gabriel Rene Moreno,Bienes,CM,"Compra De Material De Escritorio, Material De Carton Y Papeleria Para El Departamento De Rectorado",Contratado,False,,2020-10-01,Mauricio Antonio Martorell Soruco (Telf: 3398516),2020-09-21,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1067442-0-E,Universidad Autonoma Gabriel Rene Moreno,Bienes,CM,"Fcsh Adquisicion De Material De Escritorio Para Las Oficinas Administrativas Del Decanato,Vicedecanato Y Jaff De La Facultad De Ciencias De La Salud Humana",Contratado,False,,2020-10-01,Yerco Ulises Rios Molina (Telf: 3398516),2020-07-29,Santa Cruz,NB-SABS (D.S.0181)
