cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
21-0342-00-1414614-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Supervision Tecnica Para El Proyecto De Vivienda Nueva En El Municipio De Independencia - Fase (Iii) 2021 - Cochabamba,No,,,,Noelia Gutierrez Marcos (Telf: 2141109),,La Paz,Otra Normativa especifica nacional
21-1808-00-1415303-0-E,Gobierno Autonomo Municipal De San Borja,Bienes,CD,"Compra De Medicamentos Consolidado Para El Hospital J.E.O.M. Y Centros De Salud Yucumo, Las Abras Para La Atencion Del Sus.",No,,,,Jorge Jhasmany Villamor Rivero (Telf: (3) 38953328 - 38953324),,Beni,NB-SABS (D.S.0181)
22-0020-21-1275036-0-E,Armada Boliviana,Obras,CD,Continuidad Para La Construccion Escuela De Sargentos De La Armada Boliviana-Puerto Quijarro,No,,,,Cesar Romer Quispe Mamani (Telf: 2751712),,La Paz,Otra Normativa especifica nacional
22-1808-00-1414941-0-E,Gobierno Autonomo Municipal De San Borja,Bienes,EX,"Compra Trimestral De Medicamentos, Insumos Y Reactivos Para Atencion Del Sus, Dentro Del Hospital Y Los Centros De Salud Del Municipio De San Borja. (Items Desiertos)",No,,,,Jorge Jhasmany Villamor Rivero (Telf: (3) 38953328 - 38953324),,Beni,NB-SABS (D.S.0181)
22-1808-00-1419360-0-E,Gobierno Autonomo Municipal De San Borja,Obras,CD,"Proyecto: ""(Refaccion De Una Aula) Para La Unidad Educativa Ingavi Industrial - Yucumo"" Municipio De San Borja",No,,,,Jorge Jhasmany Villamor Rivero (Telf: (3) 38953328 - 38953324),,Beni,NB-SABS (D.S.0181)
23-0015-00-1414553-0-E,Ministerio De Gobierno,Servicios Generales,CM,"Servicio De Arrendamiento De Inmueble Para Oficina De La Direccion De Registro, Control Y Administracion De Bienes Incautados Distrital Sucre - Potosi, Para La Gestion 2024",No,,,,Guido Boris  Ajuacho (Telf: 2440466),,La Paz,NB-SABS (D.S.0181)
23-0015-00-1415795-0-E,Ministerio De Gobierno,Servicios Generales,CD,Arrendamiento De Bien Inmueble De La Regional  Villa Tunari De La D.G.S.C. Para La Gestión 2024,No,,,,Claudia Angela Chorolque Calle (Telf: 2440466),,La Paz,NB-SABS (D.S.0181)
23-0015-15-1418084-0-E,"Direccion De Apoyo A La Prevencion Del Consumo De Drogas, Control De Trafico Ilicito De Sustancias Controladas Y Coca Excedentaria - Diprevcon",Servicios Generales,CD,Contratación Del Servicio De Alquiler De Inmueble Para El Funcionamiento De Las Oficinas Del Puesto De Control Umopar El Castillo Gestion 2024,No,,,,Wilson Nelson Lopez Vargas (Telf: 2113837 - 2115294 – 2141364),,La Paz,NB-SABS (D.S.0181)
23-0020-00-1420353-0-E,Ministerio De Defensa ,Bienes,OF,Armamento De Dotacion Individual Para El Personal De Cuadros Egresados De Los Ii.Mm. De Las Ff.Aa. Gestion 2023,No,,,,Litzie Lizeth Choque Soto (Telf: 2432525  int 4209),,La Paz,Otra Normativa especifica nacional
23-0025-00-1416343-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Servicio Recurrente: Seguro Combinado De Aeronavegación Para Casco Y Responsabilidad Civil Del Ministerio De La Presidencia - Gestión 2024,No,,,,Eleuterio Quispe Mamani (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
23-0025-00-1416414-0-E,Ministerio De La Presidencia,Servicios Generales,CD,"Servicio Recurrente: Seguro Multirriesgo, Automotor, Responsabilidad Civil Y Comprensiva 3d Para El Ministerio De La Presidencia - Gestión 2024",No,,,,Bismarck Omar Torrico Araujo (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
23-0025-00-1418198-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Provisión De Pasajes Aéreos Nacionales E Internacionales Para El Ministerio De La Presidencia - Gestión 2024,No,,,,Eleuterio Quispe Mamani (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
23-0025-00-1418966-0-E,Ministerio De La Presidencia,Servicios Generales,OF,Servicio Recurrente: (Simplified Ground Handling Agreement Sgha) – Combustible – Servicios De Abordo Hotac – International Trip Support - Gestion 2024,No,,,,Eleuterio Quispe Mamani (Telf: 2184183),,La Paz,Otra Normativa especifica nacional
