cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
08-0015-00-101563-2-1,Ministerio De Gobierno,Obras,ANPP,Construccion Fase 4 Centro Penitenciario De Uncia Potosi - Segunda Convocatoria,Contratado,No,2008-08-18,2008-08-01,Herlan David Rios Zambrana (Telf: 2440466),2008-08-25,La Paz,NB-SABS (29190)
08-0015-00-106961-1-1,Ministerio De Gobierno,Bienes muebles y de consumo,ANPE,Adquisicion De Cinco Equipos De Computacion Y Cinco Impresoras,Contratado,No,2008-08-11,2008-08-01,Herlan David Rios Zambrana (Telf: 2440466),2008-08-13,La Paz,NB-SABS (29190)
08-0016-00-107016-1-1,Ministerio De Educacion,Bienes muebles y de consumo,LP,"Adquisicion De Data Show`S, Ecran`S, Camaras Fotograficas Digitales Y Video Camaras Digitales",Contratado,No,2008-08-25,2008-08-01,Boris Mendoza Salas (Telf: 2441752-2443865),2008-09-02,La Paz,NB-SABS (29190)
08-0016-00-107024-1-1,Ministerio De Educacion,Bienes muebles y de consumo,ANPP,"Adquisicion De 23 Cocinas, 24 Hornos Y 24 Refrigeradores Para Equipamiento De Los Ins",Desierto,No,2008-08-18,2008-08-01,Alfonso Serafin Fernandez Flores (Telf: 2441752-2443865),2008-08-21,La Paz,NB-SABS (29190)
08-0016-00-107040-1-1,Ministerio De Educacion,Bienes muebles y de consumo,ANPE,Adquisicion De Cuatro (4) Camaras Fotograficas Digitales Y Kit De Mantenimiento De Camaras,Desierto,No,2008-08-11,2008-08-01,Bernardo Santos Carrillo (Telf: 2441752-2443865),2008-12-16,La Paz,NB-SABS (29190)
08-0016-00-107071-1-1,Ministerio De Educacion,Bienes muebles y de consumo,ANPP,"Adquisicion De Ciento Cuarenta (140) Gps,S  Para El Levantamiento De Coordenadas",Cancelado,No,2008-08-19,2008-08-01,Bernardo Santos Carrillo (Telf: 2441752-2443865),,La Paz,NB-SABS (29190)
08-0020-11-106979-1-1,Instituto Geografico Militar - Igm,Bienes muebles y de consumo,LP,Adquisición De Equipos Gps. Doble Fecuencia Y Estaciones Totales.,Anulado desde la convocatoria,No,2008-08-22,2008-08-01,David Salazar Taboada (Telf: 2226912),,La Paz,NB-SABS (29190)
08-0020-11-106983-1-1,Instituto Geografico Militar - Igm,Bienes muebles y de consumo,LP,Adquisición De Computadoras De Escritorio Laptops.,Anulado desde la convocatoria,No,2008-08-22,2008-08-01,David Salazar Taboada (Telf: 2226912),,La Paz,NB-SABS (29190)
08-0025-00-115920-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Emision De Spot Publicitario Historia De Dignidad En La Empresa Illimani De Comunicaciones- Red Atb. Campaña Renta Dignidad,Contratado,No,,2008-08-01,Porfirio Luque Tancara (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-00-116787-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Emision De Spot Publicitario Historia De Dignidad En La Empresa Radiodifusoras Populares - La Paz. Campaña Renta Dignidad,Contratado,No,,2008-08-01,Porfirio Luque Tancara (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-00-116903-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Emision De Spot Publicitario Historia De Dignidad En La Empresa Nacional De Television Boliviana Entvb. Campaña Renta Dignidad,Contratado,No,,2008-08-01,Porfirio Luque Tancara (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-00-116908-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Emision De Spot Publicitario ¿Que Hace Usted Con Su Renta Dignidad? En La Empresa Illimani De Comunicaciones- Red Atb. Campaña Renta Dignidad,Contratado,No,,2008-08-01,Porfirio Luque Tancara (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-00-118287-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Emision De Spot Publicitario Historia De Dignidad En La Empresa Red Uno De Bolivia Sa. Campaña Renta Dignidad,Contratado,No,,2008-08-01,Porfirio Luque Tancara (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-00-126328-0-E,Ministerio De La Presidencia,Servicios Generales,CD,Publicacion De La Separata Precio Justo Edicion # 17 En El Deber De Santa Cruz. Campaña Dirigida A Contrarrestar Expectativas Inflacionarias.,Contratado,No,,2008-08-01,Alejandro Gomez Balboa (Telf: 2153645),2008-08-01,La Paz,NB-SABS (29190)
08-0025-16-107049-1-1,Ut - Pri Ministerio De La Presidencia,Consultoria,ANPE,Coordinador Tecnico Del Observatorio De La Gestion Publica,Contratado,No,2008-08-11,2008-08-01,Heidi Susana Leon Barriga (Telf: 2441061),2008-08-13,La Paz,NB-SABS (29190)
08-0025-18-106989-1-1,Componente Transversalizacion,Bienes muebles y de consumo,ANPE,Compra De Un Servidor,Contratado,No,2008-08-13,2008-08-01,Gabriela Grace Hidalgo Lara (Telf: 2117995),2008-08-20,La Paz,NB-SABS (29190)
