cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
09-1201-00-125527-1-1,Gobierno Municipal De La Paz,Servicios Generales,ANPE,Servicio De Administracion Subalcaldia  Vi Mallasa  Transporte De Personal,Contratado,No,2009-01-08,2009-01-01,Nestor Favian Castro Lopez (Telf: 2203033 - 2203034),2009-01-13,La Paz,NB-SABS (29190)
08-0046-31-125308-1-1,Seguro Social Universitario Santa Cruz,Servicios Generales,LP,Contratar Servicios Médicos De Internación Y Emergencias Para Los Asegurados Y Beneficiarios  Del Ssu De Santa Cruz Y Del Sistema Universitario Boliviano,Contratado,No,2009-02-02,2009-01-02,Leslie Coca Rioja (Telf: ),2009-02-17,Santa Cruz,NB-SABS (29190)
08-1205-00-117548-4-1,Gobierno Municipal De El Alto,Obras,ANPE,Construccion Cubierta Para Punto De Regulacion De Gas\nL/German Busch Oeste,Contratado,No,2009-01-09,2009-01-02,Bruce Josue Cuba Sausiri (Telf: 2833170-2834664),2009-01-14,La Paz,NB-SABS (29190)
08-1205-00-120821-3-1,Gobierno Municipal De El Alto,Obras,ANPE,Construccion Centro De Salud\nL/El Ingenio D-1 U.V.4,Contratado,No,2009-01-09,2009-01-02,Bruce Josue Cuba Sausiri (Telf: 2833170-2834664),2009-01-14,La Paz,NB-SABS (29190)
08-1205-00-121729-3-1,Gobierno Municipal De El Alto,Obras,ANPE,Construccion Graderias Cancha De Futbol\nL/ Villa Esperanza,Contratado,No,2009-01-09,2009-01-02,Bruce Josue Cuba Sausiri (Telf: 2833170-2834664),2009-01-14,La Paz,NB-SABS (29190)
08-1205-00-121885-2-1,Gobierno Municipal De El Alto,Obras,ANPP,Enlosetado Calle 11 (Complementacion)\nL/Villa Tunari 1ra. Seccion,Cancelado,No,2009-01-16,2009-01-02,Magdalena Cari Butron (Telf: 2833170-2834664),2009-01-26,La Paz,NB-SABS (29190)
08-1205-00-121890-2-1,Gobierno Municipal De El Alto,Obras,ANPP,Enlosetado Calle Sacaba\nL/Tunari 1ra. Seccion,Contratado,No,2009-01-16,2009-01-02,Magdalena Cari Butron (Telf: 2833170-2834664),2009-01-28,La Paz,NB-SABS (29190)
08-1205-00-91887-7-1,Gobierno Municipal De El Alto,Obras,ANPE,Construccion Y Equipamiento De Parque Infantil (Fase Ii)	\nL/ Huayna Potosi 3ra Seccion   D-5,Contratado,No,2009-01-09,2009-01-02,Bruce Josue Cuba Sausiri (Telf: 2833170-2834664),2009-01-14,La Paz,NB-SABS (29190)
08-1206-00-125485-1-1,Gobierno Municipal De Viacha,Servicios Generales,ANPP,"Servicio De Mano De Obra, Proyecto: Complementacion Sistema Agua Potable Fase Ii  Distrito 7",Desierto,No,2009-01-16,2009-01-02,Karina Zulma Paton Gonzales (Telf: 2800006),2009-01-19,La Paz,NB-SABS (29190)
09-0016-00-125535-1-1,Ministerio De Educacion,Consultoria,ANPE,Cosultoria Individual De Linea - Profesional Iii Responsable De La Gestion De Planificacion Y Seguimiento,Contratado,No,2009-01-08,2009-01-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2009-01-09,La Paz,NB-SABS (29190)
09-0016-00-125547-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual De Linea - Profesional Iii Responsable De Titulos En Provision Nacional,Contratado,No,2009-01-08,2009-01-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2009-01-09,La Paz,NB-SABS (29190)
09-0016-00-125561-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual De Linea - Profesional Iii Coordinador Del Prgrama Ntics,Contratado,No,2009-01-08,2009-01-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2009-01-09,La Paz,NB-SABS (29190)
09-0025-56-134124-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista En Inversiones Y Promocion Productivauot Potosi,Contratado,No,,2009-01-02,Gladys Sandoval Escalier (Telf: 2210930),2009-01-02,La Paz,Normativa del Financiador (BM)
09-0025-56-134128-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista En Administracion Y Adquisiciones Uot Potosi,Contratado,No,,2009-01-02,Gladys Sandoval Escalier (Telf: 2210930),2009-01-02,La Paz,Normativa del Financiador (BM)
09-0047-00-125556-1-1,Ministerio De Desarrollo Rural Y Tierras,Servicios Generales,ANPE,Servicio De Acceso A Internet Por Banda Ancha Adsl,Contratado,No,2009-01-08,2009-01-02,Marco Antonio Pardo Flores (Telf: 2111103),2009-01-27,La Paz,NB-SABS (29190)
09-0047-03-125528-1-1,Viceministerio De Tierras,Servicios Generales,ANPE,Servicio De Limpieza,Contratado,No,2009-01-09,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-14,La Paz,NB-SABS (29190)
09-0047-03-125530-1-1,Viceministerio De Tierras,Servicios Generales,ANPE,Servicio De Cafetería,Contratado,No,2009-01-19,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-26,La Paz,NB-SABS (29190)
09-0047-03-125531-1-1,Viceministerio De Tierras,Servicios Generales,ANPP,Servicio De Agencia De Viajes,Contratado,No,2009-01-16,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-20,La Paz,NB-SABS (29190)
09-0047-03-125532-1-1,Viceministerio De Tierras,Servicios Generales,ANPE,Servicio De Fotocopias,Contratado,No,2009-01-09,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-13,La Paz,NB-SABS (29190)
09-0047-03-125533-1-1,Viceministerio De Tierras,Consultoria,ANPE,Consultor(A) Geografo,Contratado,No,2009-01-09,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-14,La Paz,NB-SABS (29190)
09-0047-03-125534-1-1,Viceministerio De Tierras,Consultoria,ANPE,Consultor(A) Cientista Social - Manejo De Conflictos Tierras Bajas,Contratado,No,2009-01-09,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-14,La Paz,NB-SABS (29190)
09-0047-03-125536-1-1,Viceministerio De Tierras,Consultoria,ANPE,Consultor(A) Cientista Social - Manejo De Conflictos Tierras Altas,Contratado,No,2009-01-09,2009-01-02,July Micaela Orellana Castillo (Telf: 2415339),2009-01-14,La Paz,NB-SABS (29190)
