cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
08-0016-00-109966-1-1,Ministerio De Educacion,Bienes muebles y de consumo,ANPE,Adquisicion De Maquinaria Y Equipo De Produccion,Contratado,No,2008-09-09,2008-09-01,Emilio Paco Felipez (Telf: 2441752-2443865),2008-09-18,La Paz,NB-SABS (29190)
08-0016-00-109968-1-1,Ministerio De Educacion,Bienes muebles y de consumo,LP,Adquisicion De 41 Fotocopiadoras,Contratado,No,2008-09-22,2008-09-01,Boris Mendoza Salas (Telf: 2441752-2443865),2008-09-29,La Paz,NB-SABS (29190)
08-0016-00-109985-1-1,Ministerio De Educacion,Servicios Generales,ANPE,Contratacion De Salones Y Atencion De Refrigerio Para El Primer Encuentro Pedagogico Del Sistema Educativo Plurinacional,Desierto,No,2008-09-08,2008-09-01,Rurik Sergio Blanco Iriarte (Telf: 2441752-2443865),2008-09-16,La Paz,NB-SABS (29190)
08-0016-05-109920-1-1,Viceministerio De Desarrollo De Culturas,Bienes muebles y de consumo,ANPE,Adquisicion Escenario Inflable,Contratado,No,2008-09-08,2008-09-01,Fernando Simon Garcia Martinez (Telf: 2200946),2008-09-08,La Paz,NB-SABS (29190)
08-0020-09-106543-1-2,Escuela Militar De Ingenieria - Emi,Supervision Tecnica,ANPP,Supervision De La Construccion De La 1ra Fase Del Campus Universitario De La Emi En El Playon De Irpavi,Contratado,No,2008-09-15,2008-09-01,Angel Carlos Arze Rojas (Telf: 2431641),2008-09-17,La Paz,NB-SABS (29190)
08-0025-16-109969-1-1,Ut - Pri Ministerio De La Presidencia,Consultoria,ANPE,Consultoria Por Poducto Para  El Diseño Y Desarrollo Del Sistema De  Monitoreo Del Programa De Revolucion Institucional,Contratado,No,2008-09-08,2008-09-01,Heidi Susana Leon Barriga (Telf: 2441061),2008-09-09,La Paz,NB-SABS (29190)
08-0025-18-109878-1-1,Componente Transversalizacion,Servicios Generales,ANPP,Producción Documental - Pelicula Sobre Pueblos En Extrema Vulnerabilidad,Cancelado,No,2008-09-11,2008-09-01,Gabriela Grace Hidalgo Lara (Telf: 2117995),,La Paz,NB-SABS (29190)
08-0025-56-128555-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista En Fortalecimiento Institucional Para La Uot Oruro,Contratado,No,,2008-09-01,Gladys Sandoval Escalier (Telf: 2210930),2008-09-01,La Paz,Normativa del Financiador (BM)
08-0025-56-128556-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista Territorial En En Inversiones Y Ambientes De Negocios Y Pp Para La Uot Oruro,Contratado,No,,2008-09-01,Gladys Sandoval Escalier (Telf: 2210930),2008-09-01,La Paz,Normativa del Financiador (BM)
08-0025-56-128557-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialistas En Administracion Y Adquisiciones Para La Uot Oruro,Contratado,No,,2008-09-01,Gladys Sandoval Escalier (Telf: 2210930),2008-09-01,La Paz,Normativa del Financiador (BM)
