cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
17-1281-00-768737-0-E,Gobierno Autonomo Municipal De Huarina,Obras,CD,Construccion Aulas Unidad Educativa Coromata Baja,Contratado,False,,2019-08-01,Limberg Ira Ramos (Telf: 71295896),2017-08-09,La Paz,NB-SABS (D.S.0181)
18-1210-00-971187-0-E,Gobierno Autonomo Municipal De Caranavi,Obras,CM,Construccion U.E. San Pedro - Canton Choro,Contratado,False,,2019-08-01,Rodrigo Alberto Ayala Cortes (Telf: 28232226),2018-10-23,La Paz,NB-SABS (D.S.0181)
18-1734-00-969824-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,Contratacion De 1 Encargada De Limpieza T/C Para El Hospital Municipal Alfonso Gumucio Reyes Y Su Servicio Pediatrico Rene Baldera Lopez (1) (Contratacion Recurrente Gestion 2019) Nâº.187.,Contratado,False,,2019-08-01,Cinthia Mendez Salas (Telf: 9220022 -),2018-12-28,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-969840-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,"Contratacion De Servicio Privado T/C Para El Centro De Salud Municipal Juana Azurduy, (Contratacion Recurrente Para La Gestion 2019) (01)",Contratado,False,,2019-08-01,Cinthia Mendez Salas (Telf: 9220022 -),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970083-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxilar De Enfermeria T/C Para El Centro De Salud Muncipal Ernesto Che Guevara, (Contratacion Recurrente Para La Gestion 2019) (8) Of. 369",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970091-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Para El Programa Mi Salud Del Centro De Salud Municipal Divino Ninho (Contratacion Recurrente Para La Gestion 2019) (3),Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970098-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Para El Programa Mi Salud Del Centro De Salud Municipal Divino Ninho, (Contratacion Recurrente Para La Gestion 2019) (4) Nâº 275",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970103-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Paara El Centro Municipal Ernesto Che Guevara, (Contratacion Recurrente Para La Gestion 2019) (1) Of. 374",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970115-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacionde Consultor Individual De Linea: Una Licenciada En Enfermeria T/C Para El Centro De Salud Municipal Che Guevara, (Contratacion Recurrente Para La Gestion 2019) (1) Of. 354",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970124-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Consultor De Linea: Una Auxiliar De Enfermeria T/C Para El Centro De Salud Villa Copacabana, (Contratacion Recurrente Para La Gestion 2019)",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2019-01-02,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970154-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De 1 Licenciada De Enfermeria T/C Para El Hospital Municipal Alfonso Gumucio Reyes Y Se Servicio Pediatrico Rene Balderas Lopez (30) Contratacion Recurrente Gestion 2019,Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-28,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970156-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De 1 Licenciada De Enfermeria T/C Para El Hospital Alfonso Gumucio Reyes Y Su Servicio Pediatrico Rene Balderas Lopez  (41) (Contratacion Recurrente Para La Gestion 2019),Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-27,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970164-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Consultor Individual De Linea: Un/A Tecnico De Laboratorio T/C Para El Programa Mi Salud Del Centro De Salud Cruz Roja, (Contratacion Recurrente Para La Gestion 2019) Of. 1884",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970166-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Indiviadual De Linea: Un Tecnico De Laboratorio T/C, Para El Programa Mi Salud Del Centro De Salud Municipal La Sagrada Familia (Contrtacion Recurrente Par La Gestion 2019)",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970292-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Para El Programa Mi Salud Del Centro De Salud Municipal Dr. Hugo Cassal, (Contratacion Recurrente Para La Gestion 2019) (03)",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-27,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970296-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C, Para El Programa Mi Salud Del Centro De Salud Municipal Sagrada Familia (Contratacion Recurrente Para La Gestion 2019) Nâº 294",Contratado,False,,2019-08-01,Serafina Oporto Romero (Telf: 9220022 -),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970392-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C, Para El Programa Mi Salud Del Centro De Salud Municipal La Sagrada Familia, (Contratacion Recurente Para La Gestion 2019)  Nro 286",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970393-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,"Contratacion 09, Para La Prestacion De Servicio De Recoleccion De Residuos Solidos Domiciliarios Y Mercados - Gestion 2019",Contratado,False,,2019-08-01,Cinthia Mendez Salas (Telf: 9220022 -),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970406-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Consultor Individual De Linea: Una Auxiliar De Enfermeria  T/C Para El Centro De Salud Municipal Juana Azurduy De Padilla , (Contratacion Recurrente Para La Gestion 2019) (01)",Contratado,False,,2019-08-01,Serafina Oporto Romero (Telf: 9220022 -),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970423-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Para El Centro De Salud Municipal Juana Azurduy De Padilla, (Contratacion Recurrente Para La Gestion 2019) (02)",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970432-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,"Contratacion De Servicio De Lavanderia Y Limpieza T/C Para El Centro De Salud Villa Cochabamba, (Contratacion Recurrente Para La Gestion 2019) Nâº1894",Contratado,False,,2019-08-01,Cinthia Mendez Salas (Telf: 9220022 -),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970445-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De 1 Encargado De Mantenimiento (Alba_Eleria, Plomeria Y Electricidad) T/C Para El Hospital Municipal Alfonso Gumucio Reyes Y Su Servicio Pediatrico Rene Balderas Lopez (2)(Contratacion Recurrenta Gestion 2019)",Contratado,False,,2019-08-01,Cinthia Mendez Salas (Telf: 9220022 -),2018-12-27,Santa Cruz,NB-SABS (D.S.0181)
18-1734-00-970503-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor Individual De Linea: Una Auxiliar De Enfermeria T/C Para El Centro De Salud Villa Cochabamba, (Contratacion Recurrente Para La Gestion 2019) (02) Nâº 1888",Contratado,False,,2019-08-01,Maria Gabriela Medrano  (Telf: 9220022 -),2018-12-31,Santa Cruz,NB-SABS (D.S.0181)
