cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-1414-00-1108618-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,"Compra De 900 Bolsas De Alimento Complementario ""Carmelo"" Con Recursos Del Sistema Integral De Salud 475 Gestion 2015",Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2015-10-16,Oruro,NB-SABS (D.S.0181)
17-1410-00-1108550-0-E,Gobierno Autonomo Municipal De Antequera,Servicios Generales,CM,Mantenimiento Caminos Vecinales (Tramo Vial TiCaja - Antequera),Contratado,False,,2021-02-01,Roxana Barco Condori (Telf: 25139825),2017-06-26,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108431-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Complemento Nutricional (Carmelo 900g ),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-12-04,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108486-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Prestaciones De Servicios De Salud Integral (Complemento Nutricional Carmelo 900g),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-04-19,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108501-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Adquisicion De Medicamentos Y Insumos,Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-06-27,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108510-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Complemento Nutricional (Nutribebe) 7500 G Bolsa,Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-10-02,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108523-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Complemento Nutricional (Carmelo) 900g Bolsa - Micronutrientes (Chispitas),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-10-02,Oruro,NB-SABS (D.S.0181)
17-1414-00-1108539-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Complemento Nutricional (Carmelo De 900 Gramos Bolsa - Nutrientes Chispitas Sobre/16),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2017-08-18,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108321-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Programa Desnutricion Cero ( Adquisicion De Complemento Nutricional Nutribebe 750 G),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-04-11,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108339-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Prestacion De Servicio De Salud (Adquisiscion De Productos Químicos Y Farmaceuticos),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-05-28,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108345-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,Programa Desnutricion Cero ( Adquisicion De Complemento Nutricional - Nutribebe 750 G),Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-11-16,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108354-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,"PrEstacion De Servicio De Salud Integral ( Adquisicion De Complemento Nutricional Para El Adulto Mayor ""Carmelo 900 G"" - Micronutrientes ""Chispitas Sobre X 60"")",Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-12-03,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108357-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,PrEstacion De Servicio De Salud Integral ( Adquisicion De Complemento Nutricional (Carmelo 900g) - Tercera Compra,Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-12-20,Oruro,NB-SABS (D.S.0181)
18-1414-00-1108362-0-E,Gobierno Autonomo Municipal De Corque,Bienes,CM,PrEstacion De Servicio De Salud Integral ( Adquisicion De Complemento Nutricional (Carmelo 900g) - Cuarta Compra,Contratado,False,,2021-02-01,Elias Yavi Cahuana (Telf: 72467459),2018-12-20,Oruro,NB-SABS (D.S.0181)
18-1808-00-1108353-0-E,Gobierno Autonomo Municipal De San Borja,Obras,CD,Construccion De Tanque Elevado,Contratado,False,,2021-02-01,Chhasman Aguirre Balderrama (Telf: (3) 38953328 - 38953324),2018-12-19,Beni,NB-SABS (D.S.0181)
19-1228-00-1108436-0-E,Gobierno Autonomo Municipal De Tacacoma,Bienes,CM,Implementacion Enmallado Y Graderias Cancha De Futsal Llachani (Adquisicion Material De Construccion),Contratado,False,,2021-02-01,Marycruz Mamani Mamani (Telf: 79534662),2019-10-18,La Paz,NB-SABS (D.S.0181)
20-0006-00-1108343-0-E,Vicepresidencia Del Estado Plurinacional,Bienes,OF,"Abastecimiento De Combustible Y Servicio De Apoyo De Viaje Y Manipulación, Para Viajes Del Señor Vicepresidente Que Realiza En El Exterior",Contratado,False,,2021-02-01,Fabiola Ramos Choque (Telf: 22142802),2020-12-07,La Paz,D.S. 26688
20-0015-00-1108424-0-E,Ministerio De Gobierno,Servicios Generales,CD,Arrendamiento De Inmueble Para La Direccion General De Planificacion Del Ministerio De Gobierno Para La Gestion 2021,Contratado,False,,2021-02-01,Jorge Luis Gonzales Sakamoto (Telf: 2440466),2020-12-18,La Paz,NB-SABS (D.S.0181)
20-0046-00-1108466-0-E,Ministerio De Salud,Consultoria,CM,Servicio De Consultoria Individual De Linea: 2 Licenciados En  Medicina  Para  Conformar Equipos  De Calificacion Para El Departamento De  Cochabamba ? Udrhb,Contratado,False,,2021-02-01,Maria Susana Salazar Martinez (Telf: 2484592),2020-10-13,La Paz,NB-SABS (D.S.0181)
20-0047-34-1108305-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Alquiler De Oficina Central Emapa Gestion 2021,Contratado,False,,2021-02-01,Edwin Rojas Mamani (Telf: 2115500),2020-12-28,La Paz,NB-SABS (D.S.0181)
20-0047-34-1108687-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,Servicio Recurrente De Provision De Combustible Regional Tarija Gestion 2021,Contratado,False,,2021-02-01,Humberto Blanco Loza (Telf: 2115500),2020-12-23,La Paz,NB-SABS (D.S.0181)
20-0070-00-1108589-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,CD,Alquiler De Oficinas Para La Jefatura Departamental De Trabajo Tarija Gestion 2021,Contratado,False,,2021-02-01,Rogelio Rodriguez Carhuani (Telf: 2408393 INT 217),2020-12-24,La Paz,NB-SABS (D.S.0181)
20-0070-00-1108612-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,CD,Alquiler De Oficinas Para La Jefatura Regional De Trabajo Warnes Gestion 2021,Contratado,False,,2021-02-01,Rogelio Rodriguez Carhuani (Telf: 2408393 INT 217),2020-12-24,La Paz,NB-SABS (D.S.0181)
20-0070-00-1108629-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,CD,Alquiler De Oficinas Para La Jefatura Regional De Trabajo Tupiza Gestion 2021,Contratado,False,,2021-02-01,Rogelio Rodriguez Carhuani (Telf: 2408393 INT 217),2020-12-24,La Paz,NB-SABS (D.S.0181)
