cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
09-0020-00-135801-0-E,Ministerio De Defensa ,Bienes muebles y de consumo,CD,Combustible,Contratado,No,,2009-02-01,Jenny Luz Huanca Villegas (Telf: 2432525  int 4209),2009-02-01,La Paz,NB-SABS (29190)
09-1337-00-127981-1-1,Gobierno Municipal De Vacas,Consultoria,ANPE,Estudio A Diseño Final Puente Vehicular Huaynillo,Contratado,No,2009-02-12,2009-02-01,Fernando  Avila  Rodriguez  (Telf: 44138488),2009-02-17,Cochabamba,NB-SABS (29190)
09-1337-00-127982-1-1,Gobierno Municipal De Vacas,Consultoria,ANPE,Estudio A Diseño Final Puente Vehicular Waycha Loma,Contratado,No,2009-02-12,2009-02-01,Fernando  Avila  Rodriguez  (Telf: 44138488),2009-02-18,Cochabamba,NB-SABS (29190)
09-1345-00-127979-1-1,Gobierno Municipal De Entre Rios Cbba,Bienes muebles y de consumo,ANPE,Equipamiento Educacion Sexta Seccion\n(Adquisición De Mobiliario),Contratado,No,2009-02-09,2009-02-01,Richard Renan Montes Flores (Telf: 44136175),2009-02-12,Cochabamba,NB-SABS (29190)
09-1345-00-127980-1-1,Gobierno Municipal De Entre Rios Cbba,Bienes muebles y de consumo,ANPE,Equipamiento Mobiliario Escolar U.E Franz Tamayo Y Nacional Ayacucho,Contratado,No,2009-02-09,2009-02-01,Richard Renan Montes Flores (Telf: 44136175),2009-02-12,Cochabamba,NB-SABS (29190)
09-1345-00-127983-1-1,Gobierno Municipal De Entre Rios Cbba,Servicios Generales,ANPE,Provision De Repuestos Y  Mantenimiento Motoniveladora Fiatallis \nFg 140,Contratado,No,2009-02-10,2009-02-01,Richard Renan Montes Flores (Telf: 44136175),2009-02-12,Cochabamba,NB-SABS (29190)
08-0352-00-119298-2-1,Prefectura Del Departamento De La Paz,Consultoria,LP,Servicio De Consultoria Mej Carretera Ambana -Chuma- Ayata- Huaracha- Cruce- Ruta F 16,Contratado,No,2009-02-26,2009-02-02,Jiovana Del Pilar Zeballos  Sologure (Telf: 2202083),2009-03-09,La Paz,NB-SABS (29190)
09-0010-00-128084-1-1,Ministerio De Relaciones Exteriores ,Servicios Generales,ANPE,Servicio De Fotocopiado Y Anillado,Contratado,No,2009-02-09,2009-02-02,Jhannina Mendieta Enriquez (Telf: 2113175 int. 4120),2009-02-13,La Paz,NB-SABS (29190)
09-0015-11-128015-1-1,Direccion General De Sustancias Controladas - Ministerio De Gobierno,Bienes muebles y de consumo,ANPE,"Adquisicion De Cintas, Tonners, Cartridge Para Impresoras",Contratado,No,2009-02-10,2009-02-02,Adelaida Mallea Calle (Telf: 2442595),2009-02-12,La Paz,NB-SABS (29190)
09-0016-05-128040-1-1,Viceministerio De Desarrollo De Culturas,Consultoria,ANPE,Egresado O Arqueologo Junior I,Desierto,No,2009-02-09,2009-02-02,Fernando Simon Garcia Martinez (Telf: 2200946),2009-02-18,La Paz,NB-SABS (29190)
09-0016-05-128068-1-1,Viceministerio De Desarrollo De Culturas,Consultoria,ANPE,Egresado O Arqueólogo Junior Ii,Desierto,No,2009-02-09,2009-02-02,Fernando Simon Garcia Martinez (Telf: 2200946),2009-02-18,La Paz,NB-SABS (29190)
09-0020-00-128790-0-E,Ministerio De Defensa ,Bienes muebles y de consumo,CD,Combustible,Contratado,No,,2009-02-02,Jenny Luz Huanca Villegas (Telf: 2432525  int 4209),2009-02-02,La Paz,NB-SABS (29190)
09-0025-00-128081-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Comunicador Social R.P. Potosi,Cancelado,No,2009-02-09,2009-02-02,Marcelo Alejandro Meneses Camacho (Telf: 2153645),,La Paz,NB-SABS (29190)
09-0025-56-134133-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista  En Administracion Y Adquisiciones Uot Pando,Contratado,No,,2009-02-02,Gladys Sandoval Escalier (Telf: 2210930),2009-02-02,La Paz,Normativa del Financiador (BM)
09-0025-56-134138-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista En Inversiones Productivas Y Promocion Productiva Uot Pando,Contratado,No,,2009-02-02,Gladys Sandoval Escalier (Telf: 2210930),2009-02-02,La Paz,Normativa del Financiador (BM)
09-0025-56-134142-0-E,Programa De Desarrollo Concurrente Regional -Pdcr - Vdd,Consultoria,OF,Especialista En Fortalecimiento Institucional Uot Pando,Contratado,No,,2009-02-02,Gladys Sandoval Escalier (Telf: 2210930),2009-02-02,La Paz,Normativa del Financiador (BM)
09-0035-01-127965-1-1,Servicio De Impuestos Nacionales,Arrendamiento de inmuebles,ANPP,Servicio De Arrendamiento De Inmueble Para Oficinas De La Gerencia Graco Cochabamba,Desierto,No,2009-02-16,2009-02-02,Carolina Miriam Castro Pariente (Telf: 2203737 - 2202494),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128094-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Senior 1 (Superficie)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128097-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Senior 3 (Interior Mina)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128098-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Un Coordinador\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128101-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Minero Senior 5\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128102-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Senior 2 (Superficie)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128103-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Operador Sig 1\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128104-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Senior 4 (Interior Mina)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128105-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Metalurgista Senior 6\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128106-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Junior 1 (Superficie)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128107-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Operador Sig 2\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128108-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Junior 3 (Interior Mina)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128110-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Junior 2 (Superficie)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128111-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Minero Junior 1\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-28,La Paz,NB-SABS (29190)
09-0076-02-128112-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Junior 4 (Interior Mina)\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128115-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Auxiliar  Secretaria 1\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
09-0076-02-128117-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Minero Junior 2\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128119-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geólogo Junior 1\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Contratado,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-18,La Paz,NB-SABS (29190)
09-0076-02-128120-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Auxiliar  Secretaria 2\nProyecto: Prospeccion Y Exploracion Geologico-Minera En El Sector Oeste Del Distrito Japo-Santa Fe-Morococala Departamento De Oruro,Desierto,No,2009-02-09,2009-02-02,Edwin Tapia Justo (Telf: 2330981),2009-02-26,La Paz,NB-SABS (29190)
