cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
11-1205-00-296553-0-E,Gobierno Municipal De El Alto,Obras,EX,"Const. Centro De Formación Capacitación (Fase I) , Localización: Santiago Ii ",Contratado,False,,2012-12-01,Edgar Cesar Mendoza Baldivieso (Telf: 2829272 - 2829414),2011-12-01,La Paz,NB-SABS (D.S.0181)
12-0035-09-356853-0-E,Unidad De Coordinacion De Programas Y Proyectos Ucpp - Ministerio De Economia Y Finanzas Publicas,Servicios Generales,CD,Difusion Spot Upea Irracional Proyecto Informacion Sobre La Implementacion Del Nuevo Modelo Economico,Contratado,False,,2012-12-01,Julio Cesar Arana Aracena (Telf: 2311198),2011-12-01,La Paz,NB-SABS (D.S.0181)
12-0047-00-339048-3-1,Ministerio De Desarrollo Rural Y Tierras,Bienes,ANPP, Adquisición De Equipos De Ordeño Electricos Para Los Departamentos De Oruro Y La Paz,Contratado,False,2012-12-13,2012-12-01,Martha Maruja Flores  Huchani (Telf: 2141750),2012-12-21,La Paz,NB-SABS (D.S.0181)
12-0287-05-328628-3-1,Fondo Nacional De Inversion Productiva Y Social - Potosi,Obras,CD,Conclusion Const. Sist. Microriego Ayllu Chayantaka (Chayanta),Desierto,False,2012-12-10,2012-12-01,Fernando Ayllon Echalar (Telf: 6262455),2012-12-11,Potosi,Otra Normativa especifica
12-0287-05-340130-2-1,Fondo Nacional De Inversion Productiva Y Social - Potosi,Consultoria,ANPE,Supervisión Técnica Ampliacion Unidad Educativa Vaqueria; Ampliacion Unidad Educativa Tambo Kasa; Ampliacion Unidad Educativa Rodeo Escalon (Toro Toro),Desierto,False,2012-12-10,2012-12-01,Fernando Ayllon Echalar (Telf: 6262455),2012-12-13,Potosi,NB-SABS (D.S.0181)
12-0513-00-353322-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisicion De Alcolimetros Y Sonometros Para El Distrito Comercial Centro,Contratado,False,2012-12-07,2012-12-01,Roxana Cullavi Cayo (Telf: 2358802),2012-12-12,La Paz,Otra Normativa especifica
12-0517-00-366955-0-E,Corporacion Minera De Bolivia - Comibol,Servicios Generales,OF,Servicio De Volquetas Y Minibus Para Servicio De Transporte,Contratado,False,,2012-12-01,Freddy Wilson Soliz Pereira (Telf: 2682100 - 2682107-2901106),2012-12-01,La Paz,Otra Normativa especifica
12-0660-07-416939-0-E,Organo Judicial Departamental Santa Cruz,Arrendamiento de inmuebles,CD,Contratacion De Servicio De Arrendamiento De Inmueble De Lacasa Judicial De La Localidad De La Villa Primero De Mayo,Contratado,False,,2012-12-01,Julio Casto Arroyo Duran (Telf: 3365454),2012-12-01,Santa Cruz,NB-SABS (D.S.0181)
12-0781-00-346368-2-1,Servicio Municipal De Agua Potable Y Alcantarillado - Semapa,Servicios Generales,ANPP,Contratación Del Servicio De Lecturas De Medidores Y Entrega De Avisos De Cobranza Para La Gestión 2013  Primera Convocatoria,Desierto,False,2012-12-13,2012-12-01,Maribel Rios Mendoza (Telf: 4292857 int.420),2012-12-19,Cochabamba,NB-SABS (D.S.0181)
12-0901-00-343756-2-1,Gobierno Autonomo Departamental De Chuquisaca,Consultoria,ANPE,Zonificacion Y Lineamientos Estrategicos Para La La Elaboracion Del Plan De Manejo Del Area Protegida Departamental Serrania De Iguembe,Contratado,False,2012-12-07,2012-12-01,Aurelia  Ojeda Vela  (Telf: (591-4) 64-39675 ),2012-12-12,Chuquisaca,NB-SABS (D.S.0181)
12-1118-00-348044-2-1,Gobierno Autonomo Municipal De Yamparaez,Bienes,ANPE,Equipamiento Medico Para Hospital Cardenal Maurer Y Puestos De Salud,Contratado,False,2012-12-07,2012-12-01,Nelson  Castro  Perka  (Telf: 6938217),2012-12-10,Chuquisaca,NB-SABS (D.S.0181)
12-1201-00-353422-1-1,Gobierno Autonomo Municipal De La Paz,Bienes,ANPE,Equipo Educacional Y Recreativo 1,Desierto,False,2012-12-07,2012-12-01,Silvia Lima Calderon (Telf: 2203034),2012-12-07,La Paz,NB-SABS (D.S.0181)
12-1220-00-353372-1-1,Gobierno Autonomo Municipal De Cajuata,Bienes,ANPE,"Adquisición: Implementación De Un Laboratorio De Física, Química, Biología Y Matemáticas En La Unidad Educativa Miguillas Ii.",Contratado,False,2012-12-12,2012-12-01,Felix Ovidio Ontoja Rodriguez (Telf: 76991110 - 76791120 - 76791118),2012-12-14,La Paz,NB-SABS (D.S.0181)
12-1224-00-353432-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,ANPE,Apoyo A La Seguridad  Ciudadana  (Adquisicion De Computadoras  E Impresoras Y Material  De Oficina Secc. Mpal),Contratado,False,2012-12-07,2012-12-01,Wily Carlos  Ticona  Huallpa  (Telf: 2136503),2012-12-10,La Paz,NB-SABS (D.S.0181)
12-1224-00-353436-1-1,Gobierno Autonomo Municipal De Achacachi,Obras,ANPE,Construc. Plaza (Comunidad Tajara Chico),Cancelado,False,2012-12-07,2012-12-01,Wily Carlos  Ticona  Huallpa  (Telf: 2136503),,La Paz,NB-SABS (D.S.0181)
12-1255-00-353428-1-1,Gobierno Autonomo Municipal De Cairoma,Bienes,ANPE,Electrificacion Sico (Adquisicion Postes),Contratado,False,2012-12-07,2012-12-01,Pedro Pillco Conde (Telf: 22137478),2012-12-10,La Paz,NB-SABS (D.S.0181)
12-1255-00-353429-1-1,Gobierno Autonomo Municipal De Cairoma,Obras,ANPE,Concl. Refaccion Centro De Salud Cairoma,Anulado desde la convocatoria,False,2012-12-07,2012-12-01,Pedro Pillco Conde (Telf: 22137478),2012-12-05,La Paz,NB-SABS (D.S.0181)
12-1310-00-335659-2-4,Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia),Obras,LP,Const. Sist. Riego Molino Mayu-Tiquir Pampa Tunasani (Ayopaya),Desierto,False,2012-12-24,2012-12-01,Jaqueline Estela Paco Vargas (Telf: 4-4136192  4500615),2012-12-26,Cochabamba,NB-SABS (D.S.0181)
12-1310-00-353438-1-1,Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia),Bienes,ANPE,"Construcción Sistema De Agua Potable Cota Cotani  D-9 Y Loquena ""A"" (Adquisición De Tubería Polietileno Bicapa)",Contratado,False,2012-12-07,2012-12-01,Jaqueline Estela Paco Vargas (Telf: 4-4136192  4500615),2012-12-10,Cochabamba,NB-SABS (D.S.0181)
12-1334-00-353449-1-1,Gobierno Autonomo Municipal De Chimore,Bienes,LP,Adquisicion De Dos Volquetas Municipio De Chimore (12 M3),Desierto,False,2012-12-21,2012-12-01,Victor Blanco Duran (Telf: 44136218),2012-12-28,Cochabamba,NB-SABS (D.S.0181)
12-1501-00-353437-1-1,Gobierno Autonomo Municipal De Potosi,Bienes,ANPP,"Mantenimiento Y Equipamiento De Equipos Informaticos Mdn (Adquisición De Router Firewall, Camaras De Seguridad Y Equipos De Computacion)",Desierto,False,2012-12-13,2012-12-01,Santiago Choque Flores (Telf: 6223140),2012-12-19,Potosi,NB-SABS (D.S.0181)
12-1501-00-353440-1-1,Gobierno Autonomo Municipal De Potosi,Obras,ANPP,Construcción Hospital De Segundo Nivel Madre Teresa De Calcuta (Modulo Instalacion Electrica) Distrito 10,Contratado,False,2012-12-13,2012-12-01,Santiago Choque Flores (Telf: 6223140),2012-12-31,Potosi,NB-SABS (D.S.0181)
12-1501-00-353445-1-1,Gobierno Autonomo Municipal De Potosi,Obras,ANPP,Construcción Campos Deportivos Municipales (Modulo Piscina  Interiores Y Cerramientos) Distrito Nº 2,Desierto,False,2012-12-13,2012-12-01,Santiago Choque Flores (Telf: 6223140),2012-12-26,Potosi,NB-SABS (D.S.0181)
12-1503-00-352962-1-1,Gobierno Autonomo Municipal De Yocalla,Obras,ANPE,Construcción Sistema De Riego Paco Chico,Desierto,False,2012-12-07,2012-12-01,Walter Romero Cordova (Telf: 01026136459),2012-12-14,Potosi,NB-SABS (D.S.0181)
12-1605-00-353439-1-1,Gobierno Autonomo Municipal De Carapari,Consultoria,ANPP,Capacitacion E Implementacion Aves De Corral  El Comun,Desierto,False,2012-12-13,2012-12-01,Oscar Guido Quisbert Choque (Telf: 046136032),2012-12-21,Tarija,NB-SABS (D.S.0181)
