cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
08-0065-05-99304-1-1,Proyecto De Manejo De Recursos Naturales En El Chaco Y Valles Altos Promarena - Fida,Consultoria,ANPE,Asistentes Administrativos Utls Promarena,Contratado,No,2008-06-10,2008-06-01,Silverio Eloy Zenteno Poma (Telf: 2116000),2008-06-10,La Paz,NB-SABS (29190)
08-0212-00-99305-1-1,Instituto Nacional De Reforma Agraria Inra,Consultoria,OF,Contratación De Un Consultor Encargado De Enlace Con La Presidencia De La República,Desierto,No,2008-06-13,2008-06-01,Antonio Melgar Eulate (Telf: 2408757 - 2407694),2008-06-15,La Paz,Normativa del Financiador (BID)
08-0351-00-85135-3-1,Prefectura Del Departamento De Chuquisaca,Consultoria,ANPE,Consultoria De Linea Para Elaboracion Del Plan Estrategico De Desarrollo Turistico Para Los Cintis,No Informado,No,2008-06-09,2008-06-01,Boris Toro Huanca (Telf: 6462409),,Chuquisaca,NB-SABS (29190)
08-0351-00-85844-3-1,Prefectura Del Departamento De Chuquisaca,Consultoria,ANPE,Desarrollo Zona Franca Turistica Artesanal,Desierto,No,2008-06-09,2008-06-01,Boris Toro Huanca (Telf: 6462409),2008-06-20,Chuquisaca,NB-SABS (29190)
08-1105-00-99303-1-1,Gobierno Municipal De Tarvita (Villa Orias),Consultoria,ANPE,Estudio Sistema De Micro Riego Mara Pampa,Contratado,No,2008-06-09,2008-06-01,Eddy Orlando Rojas Cerezo (Telf: 71176074),2008-07-05,Chuquisaca,NB-SABS (29190)
07-0352-00-83085-3-1,Prefectura Del Departamento De La Paz,Supervision Tecnica,ANPE,Supervisor Proyecto Amp. Electrificacion Gran Poder Apolo,Desierto,No,2008-06-10,2008-06-02,Jacqueline Lizette Lima Villa (Telf: 2202083),2008-06-13,La Paz,NB-SABS (29190)
07-0354-00-75590-4-2,Prefectura Del Departamento De Oruro,Consultoria,ANPE,"Estudio De Factibilidad A Dise?O Final Del Proyecto Para La Construccion Del Puente Vehicular ?San Julian?, El Puente Se Encuentra En La Provincia Ladislao Cabrera, En El Tramo Belen De Andamarca ? Salinas De Garci Mendoza, Longitud Aproximada 20 Mts",Contratado,No,2008-06-11,2008-06-02,Victoria Calle Nina (Telf: 5250250),2008-06-30,Oruro,NB-SABS (29190)
07-0354-00-77998-2-2,Prefectura Del Departamento De Oruro,Obras,LP,Construccion Puente Distribuidor Vehicular 3 De Julio Ciudad De Oruro,Desierto,No,2008-06-24,2008-06-02,Saul Lopez Saravia (Telf: 5250250),2008-06-27,Oruro,NB-SABS (29190)
08-0015-03-99381-1-1,Direccion Nacional De Fiscalizacion Y  Recaudaciones De La Policia Nacional,Bienes muebles y de consumo,ANPP,Adquisicion De Certificados De Antecedentes De La Felcc.- 300.000 Unidades,Contratado,No,2008-06-16,2008-06-02,Alejandro Nieves Farfan (Telf: 2310287),2008-06-19,La Paz,NB-SABS (29190)
08-0016-00-99332-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual De Linea - Profesional Ii En Desarrollo De Lenguas,Desierto,No,2008-06-09,2008-06-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2008-10-30,La Paz,NB-SABS (29190)
08-0016-00-99400-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual De Linea - Profesional Ii En Formacion Docente,Desierto,No,2008-06-09,2008-06-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2008-09-02,La Paz,NB-SABS (29190)
08-0016-00-99408-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual De Linea - Profesional Ii En Participacion Comunitaria,Contratado,No,2008-06-09,2008-06-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2008-06-12,La Paz,NB-SABS (29190)
08-0016-00-99411-1-1,Ministerio De Educacion,Consultoria,ANPE,Consultoria Individual Del Linea - Profesional Ii En Eib En Aula,Contratado,No,2008-06-09,2008-06-02,Carla Velasquez Miranda (Telf: 2441752-2443865),2008-06-17,La Paz,NB-SABS (29190)
