cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-1257-00-679837-0-E,Gobierno Autonomo Municipal De Irupana (Villa De Lanza),Consultoria,EX,Consultor Por Producto Tecnico Apicola ,Contratado,False,,2016-09-01,Angela Gabriela Solíz Celiz (Telf: 010-22136128),2015-12-24,La Paz,NB-SABS (D.S.0181)
15-1501-00-680188-0-E,Gobierno Autonomo Municipal De Potosi,Obras,CD,Construccion Pavimento Rigido Av. Union Entre Trujillo Y Luis Espinal,Contratado,False,,2016-09-01,Lesly Barrientos Serrano (Telf: 6223140),2015-11-18,Potosi,NB-SABS (D.S.0181)
15-1501-00-680207-0-E,Gobierno Autonomo Municipal De Potosi,Obras,CD,Construccion Predios Planta Procesadora De Hormigon Y Agregados Plan 2000 Modulo Plataforma,Contratado,False,,2016-09-01,Lesly Barrientos Serrano (Telf: 6223140),2015-09-03,Potosi,NB-SABS (D.S.0181)
16-0010-00-680182-0-E,Ministerio De Relaciones Exteriores ,Servicios Generales,CM,Servicio General Apoyo Para Las Areas De Activos Fijos Y Transportes De La Unidad Administrativa,Contratado,False,,2016-09-01,Maria Paola Torrico Durán (Telf: 2113175 int. 4120),2016-08-09,La Paz,NB-SABS (D.S.0181)
16-0010-00-680304-0-E,Ministerio De Relaciones Exteriores ,Servicios Generales,CM,Apoyo Administrativo Para El Manejo De La Correspondencia De La Unidad De Recursos Humanos Y Escalafon,Contratado,False,,2016-09-01,Marcia Paola Guzman Castro (Telf: 2113175 int. 4120),2016-08-09,La Paz,NB-SABS (D.S.0181)
16-0015-22-680236-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,Adquisición De Equipo Para El Mantenimiento Y Reparación De Vehículos   Felcn  Cmv La Paz,Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-08-18,La Paz,NB-SABS (D.S.0181)
16-0015-22-680245-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,"Adquisicion De Alimento Balanceado Para Los Canes Del Cacdd, Amazonia 4to Bimestre ",Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-08-23,La Paz,NB-SABS (D.S.0181)
16-0015-22-680278-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,Adquisición De Material Y Equipo De Adiestramiento Para El Xiii Curso Internacional  De Guías De Canes Detectores De Drogas,Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-08-30,La Paz,NB-SABS (D.S.0181)
16-0015-22-680301-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,"Adquisición De Colchones, Almohadas, Sábanas Y Edredones Para La Fta Diablos Rojos",Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-08-17,La Paz,NB-SABS (D.S.0181)
16-0015-22-680439-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,Adquisicion De Material De Limpieza 1er Semestre  Fte  Diablos Azules ,Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-04-27,La Paz,NB-SABS (D.S.0181)
16-0015-22-680448-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,Adquisicion De Aceite Tcw-3 Para Motores Fuera De Borda 4to Bimestre De La Fte Diablos Azules,Contratado,False,,2016-09-01,Jorge Horacio Gutierrez Tapia (Telf: 2113837 - 2115294),2016-07-11,La Paz,NB-SABS (D.S.0181)
