cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
14-1606-00-616012-0-E,Gobierno Autonomo Municipal De Villamontes,Obras,CM,Mejoramiento Posta De Salus Ibopeity,Contratado,False,,2015-12-01,Heinor Chuquimia Costano (Telf: 6722379 / 6722993),2014-09-15,Tarija,NB-SABS (D.S.0181)
15-0015-00-616046-1-1,Ministerio De Gobierno,Servicios Generales,ANPE,"Servicio De Fotocopias Y Anillados Para Las Direcciones Distritales De Migración, Recaudaciones, Régimen Penitenciario Y Administración, Santa Cruz  Gestión 2016",Contratado,False,2015-12-09,2015-12-01,Lineth Claudia Sossa Aneyva (Telf: 2440466),2015-12-15,La Paz,NB-SABS (D.S.0181)
15-0015-22-615968-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPE,Adquisición De Servicio Mecánico Para El Parque Automotor De La Unidad Ejecutora De Lucha Integral Contra El Narcotráfico Para La Ciudad De Cobija Gestión 2016,Desierto,False,2015-12-07,2015-12-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2015-12-16,La Paz,NB-SABS (D.S.0181)
15-0015-22-615989-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPE,Adquisición De Servicio Mecánico Para El Parque Automotor De La Unidad Ejecutora De Lucha Integral Contra El Narcotráfico De La Ciudad De Cochabamba Gestión 2016,Desierto,False,2015-12-07,2015-12-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2015-12-16,La Paz,NB-SABS (D.S.0181)
15-0016-00-615994-0-E,Ministerio De Educacion,Bienes,CM,Adquisición De Equipos De Línea Blanca ,Contratado,False,,2015-12-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2015-11-26,La Paz,NB-SABS (D.S.0181)
15-0016-12-616005-0-E,"Escuela Superior De Formación De Maestros ""Enrique Finot""",Bienes,CM,Mesas De Dibujo Y Atril Para Dibujo,Contratado,False,,2015-12-01,Rosario  Mariscal  Cruz  (Telf: 3441149),2015-11-20,Santa Cruz,NB-SABS (D.S.0181)
15-0025-00-616122-0-E,Ministerio De La Presidencia,Obras,CD,Supervicion De La Contruccion De La Casa Grande Del Pueblo,Contratado,False,,2015-12-01,Jose Ricardo Davila Vargas (Telf: 2442603),2015-11-12,La Paz,NB-SABS (D.S.0181)
15-0035-00-615768-0-E,Ministerio De Economia Y Finanzas Publicas ,Bienes,CM,Dgaa-Uti- Adquisición De Dos Routers Con Funcionalidades De Firewall Para El Ministerio De Economia Y Finanzas Públicas,Contratado,False,,2015-12-01,Ana Erika Suxo Mendez (Telf: 2203434),2015-11-16,La Paz,NB-SABS (D.S.0181)
15-0035-00-616037-0-E,Ministerio De Economia Y Finanzas Publicas ,Bienes,CM,Dgaa- Uiti- Adquisicion De (4) Equipos Portatiles (Laptop) Para La Unidad De Tecnologias De Informacion ,Contratado,False,,2015-12-01,Raquel Noemi Zarate Cruz (Telf: 2203434),2015-11-06,La Paz,NB-SABS (D.S.0181)
15-0035-00-616069-1-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,ANPP,"Dgaa-Uti- Servicio Recurrente De Internet Con Canal De Respaldo De 30 Mbps (Simétrico), Para La Navegación De Los Usuarios Del Ministerio De Economía Y Finanzas Públicas, Para La Gestión 2016",Contratado,False,2015-12-14,2015-12-01,Ana Erika Suxo Mendez (Telf: 2203434),2015-12-16,La Paz,NB-SABS (D.S.0181)
