cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
16-1502-00-692163-0-E,Gobierno Autonomo Municipal De Tinguipaya,Obras,CD,Const. Cancha Polifuncional Colegio Simon Rodrigues Taitani,Contratado,False,,2019-02-01,Bethsabé Fátima Cayo Choque (Telf: 2-6136235),2016-06-10,Potosi,NB-SABS (D.S.0181)
17-1502-00-920206-0-E,Gobierno Autonomo Municipal De Tinguipaya,Obras,EX,Ampl. Sistema De Microriego Comunidad Tharuma,Contratado,False,,2019-02-01,Bethsabé Fátima Cayo Choque (Telf: 2-6136235),2017-07-21,Potosi,NB-SABS (D.S.0181)
17-1701-00-920320-0-E,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Servicios Generales,CD,"Provision De Gasolina Especial Y Gnv Para Los Vehiculos Del Concejo Municipal De Santa Cruz De La Sierra, Con Caracter Recurrente Gestion",Contratado,False,,2019-02-01,Gloria Amanda Villarroel Martinez (Telf: Ver Convocatoria y/o DBC. ),2017-12-28,Santa Cruz,NB-SABS (D.S.0181)
18-0015-00-920426-0-E,Ministerio De Gobierno,Servicios Generales,CM,Arrendamiento De Inmueble Para Deposito De Archivo Central Del Ministerio De Gobierno,Contratado,False,,2019-02-01,Orietta Sandra Aramayo Mercado (Telf: 2440466),2018-11-19,La Paz,NB-SABS (D.S.0181)
18-0035-00-920205-0-E,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,Servicio Recurrente De Informacion Al Instante,Contratado,False,,2019-02-01,Alvaro Sanjines Quiroz (Telf: 2203434),2018-11-15,La Paz,NB-SABS (D.S.0181)
18-0035-00-920236-0-E,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,"G18 ? Dgaa ? Servicio Recurrente De Atención De Reuniones, Seminarios, Eventos Institucionales, Comedor Y Cafetería Para El Ministerio De Economía Y Finanzas Públicas ? Enero 2019",Contratado,False,,2019-02-01,Raquel Noemi Zarate Cruz (Telf: 2203434),2018-12-26,La Paz,NB-SABS (D.S.0181)
18-0046-00-920253-0-E,Ministerio De Salud,Servicios Generales,CD,"Servicio De Alquiler De Oficinas Regionales De Pando, Chuquisaca, Cochabamba, Tarija, Santa Cruz, Beni, Potosi, Oruro Y La Paz Del Programa Atencion Primaria Integral Safci-Mi Salud Para La Gestion 2019",Contratado,False,,2019-02-01,Danny David Ontiveros Soliz (Telf: 2484592),2018-12-03,La Paz,NB-SABS (D.S.0181)
18-0046-00-920466-0-E,Ministerio De Salud,Servicios Generales,CD,"Contratacion De Una Empresa Proveedora De Servicios Acceso A La Red De Internet Para El Ministerio De Salud Y Sus Unidades Dependientes: Viceministerios, Direcciones , Unidades - Programas Y Proyectos , Gestion 2019 Servicios Generales",Contratado,False,,2019-02-01,Miriam Sara Humerez Copa (Telf: 2484592),2018-12-10,La Paz,NB-SABS (D.S.0181)
18-0046-28-920197-0-E,Caja De Salud Cordes Cochabamba,Servicios Generales,CD,Arrendamiento De Ambientes En Un Inmueble Para Funcionamiento De Policlinico En La Ciudad De Quillacollo Gestion 2019,Contratado,False,,2019-02-01,Iver Cortez Alanis (Telf: 4532715),2018-12-10,Cochabamba,NB-SABS (D.S.0181)
18-0070-00-920088-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,OF,Contratacion De Servicio De Limpieza Para La Oficina Nacional Y Regional La Paz Del Programa De Apoyo Al Empleo Ii (Segun Especificaciones Tecnicas Adjuntas),Contratado,False,,2019-02-01,Ana Patricia Castrillo Gonzales (Telf: 2408393 INT 217),2018-12-27,La Paz,Normativa del Financiador (BID)
