cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-1307-00-753381-0-E,Gobierno Autonomo Municipal De Aiquile,Bienes,CM,Provision Y Emplazamiento De Postes Metalicos Tipo Telescopio Forma Altura 11 Metros Para Luminarias Del Alumbrado Publico,Contratado,False,,2017-06-01,Heidy Yovana Villegas Chumacero (Telf: 4343303-4343100),2015-02-18,Cochabamba,NB-SABS (D.S.0181)
15-1307-00-753400-0-E,Gobierno Autonomo Municipal De Aiquile,Bienes,CM,"Adjudicacion D Ecajas Apicolas, Materiales E Indumetaria",Contratado,False,,2017-06-01,Heidy Yovana Villegas Chumacero (Telf: 4343303-4343100),2015-10-23,Cochabamba,NB-SABS (D.S.0181)
15-1307-00-753432-0-E,Gobierno Autonomo Municipal De Aiquile,Bienes,CM,Adquisicion De Equipo De Sonido Para La Municipalidad De Aiquile,Contratado,False,,2017-06-01,Heidy Yovana Villegas Chumacero (Telf: 4343303-4343100),2015-12-06,Cochabamba,NB-SABS (D.S.0181)
16-0047-15-753204-0-E,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,CM,"Consultoria En Linea-Programa Pronesa (Veterinario De Campo, Valle Central) Cochabamba",Contratado,False,,2017-06-01,Jimmy Arce Cortez (Telf: 3-46281085),2016-03-15,Beni,NB-SABS (D.S.0181)
16-0070-00-753308-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Consultoria,OF,"Consultoría Individual Por Producto: Identificación De Un Listado Poblacional De Padres Y Madres De Familia De Menores Trabajadores  De Los Municipios Urbano-Marginales De Las Ciudades De La Paz Y El Alto Para El Proyecto Piloto ""Empleo Para Padres Y Madres De Menores En Situación De Trabajo""",Contratado,False,,2017-06-01,Carlos Alberto Nuñez Jaramillo (Telf: 2408393 INT 217),2016-12-31,La Paz,Normativa del Financiador (BID)
16-0292-00-753527-0-E,Vias Bolivia,Servicios Generales,CM,Servicio De Limpieza Oficina Regional La Paz Y Retenautopista Para La Gestion 2017,Contratado,False,,2017-06-01,Lucia Carmela Miranda Rodriguez (Telf: 2118200),2017-01-11,La Paz,NB-SABS (D.S.0181)
16-1301-00-753224-0-E,Gobierno Autonomo Municipal De Cochabamba,Obras,CM,Mej. Red D/Agua Pot. C/J.Lavadens Otb Campana Periodista D3,Contratado,False,,2017-06-01,Sonia Maldonado Arriaran (Telf: 4258103- 4425810-4258030),2016-07-26,Cochabamba,NB-SABS (D.S.0181)
16-1406-00-753291-0-E,Gobierno Autonomo Municipal De Huanuni (Villa Huanuni),Bienes,CM,Adquisicion De Material Electrico Para Mantenimiento De Alumbrado Publico (Lote Ii),Contratado,False,,2017-06-01,Wilfredo Simeon Tola Canaviri (Telf: 5520585),2016-08-08,Oruro,NB-SABS (D.S.0181)
17-0006-00-753254-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Por Producto: Profesional Ordenamiento Teritorial,Contratado,False,,2017-06-01,Maria Luz Osinaga Loza (Telf: 22142802),2017-05-16,La Paz,NB-SABS (D.S.0181)
17-0015-00-753357-0-E,Ministerio De Gobierno,Servicios Generales,CM,Impresion De Papel De Seguridad Para Visas Y/O Permanencias,Contratado,False,,2017-06-01,Jesus Reynaldo Maldonado Machaca (Telf: 2440466),2017-04-05,La Paz,NB-SABS (D.S.0181)
17-0015-05-750406-0-E,Direccion Nacional De Instruccion Y Ensenanza -  Policia Nacional,Bienes,CM,Centyrifuga Para 24 Tubos (1.5 - 2ml.),Contratado,False,,2017-06-01,Felipe Alcon  Condori (Telf: 2228291),2017-05-02,La Paz,NB-SABS (D.S.0181)
17-0015-05-753161-0-E,Direccion Nacional De Instruccion Y Ensenanza -  Policia Nacional,Bienes,CM,Fabricacion Y Cambio De Tres Puertas De Garaje Batientes Mas Adquisicion De Un Sestema De Automatizacion En Una De Las Puertas De La Academia Nacional De Policias,Contratado,False,,2017-06-01,Felipe Alcon  Condori (Telf: 2228291),2017-05-25,La Paz,NB-SABS (D.S.0181)
17-0015-22-753489-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPE,Servicio De Mantenimiento Y Reparacion De Vehiculos Santa Cruz,Contratado,False,2017-06-07,2017-06-01,Hernan Augusto Marca Paqui (Telf: 2113837 - 2115294),2017-06-20,La Paz,NB-SABS (D.S.0181)
17-0015-22-753502-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPP,Adquisición De Grasas Y Lubricantes  Para El Parque Automotor  Felcn (2do. Semestre),Desierto,False,2017-06-13,2017-06-01,Hernan Augusto Marca Paqui (Telf: 2113837 - 2115294),2017-06-28,La Paz,NB-SABS (D.S.0181)
17-0016-10-753426-1-1,Programa Nacional De Post Alfabetización - Pnp,Servicios Generales,ANPE,Servicio De Reimpresión De Cuadernos Para Participantes,Contratado,False,2017-06-07,2017-06-01,Richard Delfin Mamani Huanca (Telf: 2912414),2017-06-09,La Paz,NB-SABS (D.S.0181)
17-0025-00-752706-0-E,Ministerio De La Presidencia,Servicios Generales,CM,Servicio De Envio Internacional De Repuestos De Aeronave,Contratado,False,,2017-06-01,Paola Alejandra Arteaga Castro (Telf: 2442603),2017-05-29,La Paz,NB-SABS (D.S.0181)
