cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
13-0025-19-731228-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Ampliacion Unidad Educativa Sara Guardia De Arauz,Contratado,False,,2017-03-01,Wilfredo Javier Mamani Condori (Telf: 2146146),2013-09-16,La Paz,Programa Bolivia Cambia (D.S.0913)
13-0025-19-731231-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Instituto Tecnologico Plurinacional De Bolivia,Contratado,False,,2017-03-01,Wilfredo Javier Mamani Condori (Telf: 2146146),2013-09-16,La Paz,Programa Bolivia Cambia (D.S.0913)
14-0025-19-693536-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construccion Sede Social Magisterio Rural Padilla,Contratado,False,,2017-03-01,Wilber Grover Rodriguez Rojas (Telf: 2146146),2014-05-20,La Paz,Programa Bolivia Cambia (D.S.0913)
16-0047-00-731319-0-E,Ministerio De Desarrollo Rural Y Tierras,Bienes,CD,Provision De Combustible Para El Departamento De Oruro En El Marco Del D.S.2855,Contratado,False,,2017-03-01,Evelyn Yenny Troche Espinoza (Telf: 2111103),2016-12-06,La Paz,NB-SABS (D.S.0181)
16-0087-00-731131-0-E,Ministerio De Comunicación,Servicios Generales,CD,Logros De Gestion - Doble Via Villa Tunari,Contratado,False,,2017-03-01,Jhovanna Nina Maydana (Telf: 2200402),2016-09-09,La Paz,NB-SABS (D.S.0181)
16-0087-00-731138-0-E,Ministerio De Comunicación,Servicios Generales,CD,"Clausura V Juegos Deportivos Estudiantiles Plurinacionales ""Presidente Evo"" Nivel Primario",Contratado,False,,2017-03-01,Jhovanna Nina Maydana (Telf: 2200402),2016-09-30,La Paz,NB-SABS (D.S.0181)
16-0284-00-731134-0-E,Servicio Nacional Del Sistema De Reparto (Senasir),Servicios Generales,CD,Servicio De Alquiler De Ambientes Para La Agencia Regional Uyuni - Gestion 2017,Contratado,False,,2017-03-01,Carla Kassandra Andia Zegarra (Telf: 2422425 - 2415886),2016-12-19,La Paz,NB-SABS (D.S.0181)
16-0417-09-731116-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,588 Mtr. Tubo Silicona N 204,Contratado,False,,2017-03-01,Jose Luis Peralta Rocha (Telf: 2-112067),2016-11-07,La Paz,NB-SABS (D.S.0181)
16-0417-09-731177-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,100 Piezas. Sutura Fiber Wire N 2 - 0,Contratado,False,,2017-03-01,Jose Luis Peralta Rocha (Telf: 2-112067),2016-11-07,La Paz,NB-SABS (D.S.0181)
16-0417-09-731203-0-E,Caja Nacional De Salud - Regional La Paz,Bienes,CM,20 Pza. Punta De Shaver (Arthrex),Contratado,False,,2017-03-01,Jose Luis Peralta Rocha (Telf: 2-112067),2016-11-10,La Paz,NB-SABS (D.S.0181)
16-0417-09-731265-0-E,Caja Nacional De Salud - Regional La Paz,Servicios Generales,CM,1 Servicio. Estudio Electrofisiologico + Ablacion  Por Radiofrecuencia Pac.: Urdininea Calvimonte Carlos Alberto,Contratado,False,,2017-03-01,Jose Luis Peralta Rocha (Telf: 2-112067),2016-12-02,La Paz,NB-SABS (D.S.0181)
16-0513-00-729162-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición De Reguladores,Contratado,False,,2017-03-01,Raul Fernando Iturri Lopez (Telf: 2358802),2016-09-20,La Paz,D.S. 26688
16-0513-00-730624-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Contratacion De Operadores De Dispenser Para Las Estaciones De Servicio Administradas Por Ypfb En El Distrito Comercial Chuquisaca - Gestion 2017,Contratado,False,,2017-03-01,Mauricio Troche Garcia (Telf: 2358802),2016-11-28,La Paz,Otra Normativa especifica
16-0513-00-731121-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Consultoria,OF,9118- Contratacion De Consultores De Linea: Lecturador - 18 Consultores Drsc- Udom Gestion 2017,Contratado,False,,2017-03-01,Nilza Kattia Gamez Cortez (Telf: 2358802),2016-12-16,La Paz,Otra Normativa especifica
16-0517-00-731143-0-E,Corporacion Minera De Bolivia - Comibol,Servicios Generales,CD,Servicio De Internet Via Fibra Optica De 20mb De Velocidad,Contratado,False,,2017-03-01,Nelson Jesus Juanes Paco (Telf: 2682100 - 2682107-2901106),2016-10-24,La Paz,NB-SABS (D.S.0181)
16-0587-00-731108-0-E,Empresa Estrategica Boliviana De Construccion Y Conservacion De Infraestructura Civil,Servicios Generales,CD,Contratacion Servicio De Catering Para Campamento Huarina - Achacachi,Contratado,False,,2017-03-01,Raul Alfredo Machicao Sailer (Telf: 2244624),2016-12-23,La Paz,NB-SABS (D.S.0181)
16-0680-00-731178-0-E,Contraloria General Del Estado ,Servicios Generales,CM,Servicio De Courier 2017,Contratado,False,,2017-03-01,Ramiro Orellana Callizaya (Telf: 2177400),2016-12-19,La Paz,NB-SABS (D.S.0181)
16-0802-00-731119-0-E,Empresa Local De Agua Potable Y Alcantarillado Elapas Sucre - Elapas,Bienes,CM,Compra De Un Servidor De Aplicaciones Dell,Contratado,False,,2017-03-01,Elizabeth Zulema Brito Pozo (Telf: 6461134-6462833),2016-12-13,Chuquisaca,NB-SABS (D.S.0181)
16-0802-00-731196-0-E,Empresa Local De Agua Potable Y Alcantarillado Elapas Sucre - Elapas,Bienes,CM,Compra De Una Motobomba De Barrido 4 X 4,Contratado,False,,2017-03-01,Elizabeth Zulema Brito Pozo (Telf: 6461134-6462833),2016-12-28,Chuquisaca,NB-SABS (D.S.0181)
