cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
15-0155-00-546332-0-E,Direccion Del Notariado Plurinacional,Servicios Generales,CD,Arrendamiento De Inmueble Para El Funcionamiento De La Oficina Central De La Direccion Del Notariado Plurinacional.,Contratado,False,,2017-02-01,Paola Patricia De La Barra Arauco (Telf: 2430528),2015-01-30,La Paz,NB-SABS (D.S.0181)
16-0006-00-725331-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Individual De Linea : Profesional Especialista Jurídico-Constitucional - Gestión 2017,Contratado,False,,2017-02-01,Maria Luz Osinaga Loza (Telf: 22142802),2016-12-28,La Paz,NB-SABS (D.S.0181)
16-0025-00-725347-0-E,Ministerio De La Presidencia,Servicios Generales,CM,Servicio De Internet Adsl Para Palacio De Gobierno Y Edif. Guerrero - Gestion 2017,Contratado,False,,2017-02-01,Jose Ricardo Davila Vargas (Telf: 2442603),2016-12-12,La Paz,NB-SABS (D.S.0181)
16-0025-19-721327-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,"Construccion Poli-Consultorio Aldea De Niños ""Padre Alfredo J. Spiessberger""",Contratado,False,,2017-02-01,Wilber Grover Rodriguez Rojas (Telf: 2146146 - 2146164),2016-09-04,La Paz,D.S. 2511 Programa Bolivia Cambia
16-0035-01-725520-0-E,Servicio De Impuestos Nacionales,Servicios Generales,CM,Servicio De Transporte De Personal Para La Gerencia Graco Santa Cruz,Contratado,False,,2017-02-01,Rolando Edson Aparicio Clavijo (Telf: 2203737 - 2202494),2016-12-13,La Paz,NB-SABS (D.S.0181)
16-0041-05-725259-0-E,Pro-Bolivia,Servicios Generales,CM,Servicio De Elaboracion De Spots Y Cuñas Radiales Campaña Retorno A Clases Con La Energia De La Leche,Contratado,False,,2017-02-01,Nila Marisol Valverde Moncada (Telf: 2319973 - 2319974),2016-01-26,La Paz,NB-SABS (D.S.0181)
16-0046-22-724996-0-E,Seguro Social Universitario Sucre,Servicios Generales,CM,Mantenimiento De Equipos Odontologicos Para La Gestion 2017,Contratado,False,,2017-02-01,Daniel Simon Peralta Urquizu (Telf: 4 6453136),2016-12-20,Chuquisaca,NB-SABS (D.S.0181)
16-0047-34-725162-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Internet Movil Para Sucursales Y Almacenes De La Gerencia De Comercializacion - Gc/Uc/Ser/2017-001 (Recurrente),Contratado,False,,2017-02-01,Willson Armando Parraga Duque (Telf: 2115500),2016-12-30,La Paz,NB-SABS (D.S.0181)
16-0047-34-725426-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,Provision De Combustible Para La Paz Recurrente 2017,Contratado,False,,2017-02-01,Deydra Fernanda Maldonado Chavez (Telf: 2115500),2016-09-12,La Paz,NB-SABS (D.S.0181)
16-0070-00-725127-0-E,"Ministerio De Trabajo, Empleo Y Previsión Social ",Servicios Generales,OF,Contratacion De Centro De Capacitacion Para La Realizacion Del Curso Especializado En Operacion De Maquinaria Pesada,Contratado,False,,2017-02-01,Bertha Jackeline Pinto Alvarez (Telf: 2408393 INT 217),2016-06-20,La Paz,Normativa del Financiador (BID)
