cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
17-0065-00-812571-0-E,Ministerio De Planificacion Del Desarrollo,Servicios Generales,CM,"Servicio De Mantenimiento, Reparacion Y Cambio De Repuestos Para El Parque Automotor Del Mpd",Contratado,False,,2018-01-01,Jose Luis Jemio Bacarreza (Telf: 2189000),2017-12-08,La Paz,NB-SABS (D.S.0181)
16-1734-00-806823-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Un Consultor En Linea Medico Especialista Anesteciologo/A T/C, Para El  H.M.A.G.R. S/G Of. Nº 387/2016",Contratado,False,,2018-01-02,Anita Contreras Ribera (Telf: 9220022 -),2016-12-23,Santa Cruz,NB-SABS (D.S.0181)
17-0010-00-812742-0-E,Ministerio De Relaciones Exteriores ,Bienes,CM,"Adquisición De Repuestos Y Accesorios Para Fotocopiadoras, Para Diferentes Unidades Del Ministerio",Contratado,False,,2018-01-02,Yamil Ivan Riveros Arellano (Telf: 2113175 int. 4120),2017-12-11,La Paz,NB-SABS (D.S.0181)
17-0016-00-813077-0-E,Ministerio De Educacion,Servicios Generales,CM,Contratación Servicio De Internet 4g-Lte Para El Ministerio De Educación,Contratado,False,,2018-01-02,Bernardo Santos Carrillo (Telf: 2441752-2443865),2017-12-06,La Paz,NB-SABS (D.S.0181)
17-0035-01-810894-0-E,Servicio De Impuestos Nacionales,Bienes,CM,Solicitud De Provision E Instalacion De Rejas Metalicas Para El Proyecto Archivo Institucional Gdscz Ii,Contratado,False,,2018-01-02,Mayerline Guaman Robles (Telf: 2203737 - 2202494),2017-12-11,La Paz,NB-SABS (D.S.0181)
17-0035-09-813107-0-E,Unidad De Coordinacion De Programas Y Proyectos Ucpp - Ministerio De Economia Y Finanzas Publicas,Servicios Generales,CD,"Servicio De Publicidad En Medio Escrito Comunicaciones El Pais, El Deber, Editorial 10 Minutos Para La Promocion Del Proyecto De Construccion Del Recinto Multiproposito De Frontera Tambo Quemado - Oruro",Contratado,False,,2018-01-02,Jose Lino Gemio Alarico (Telf: 2782223 - 2782227 - 2785302),2017-12-06,La Paz,NB-SABS (D.S.0181)
17-0035-09-813253-0-E,Unidad De Coordinacion De Programas Y Proyectos Ucpp - Ministerio De Economia Y Finanzas Publicas,Servicios Generales,CD,"Servicio De Publicidad En Medio Escrito Comunicaciones El Pais, El Deber, Editorial 10 Minutos Para La Promocion Del Proyecto De Construccion Del Recinto Multiproposito De Frontera Tambo Quemado - Oruro",Contratado,False,,2018-01-02,Jose Lino Gemio Alarico (Telf: 2782223 - 2782227 - 2785302),2017-12-06,La Paz,NB-SABS (D.S.0181)
17-0035-09-813258-0-E,Unidad De Coordinacion De Programas Y Proyectos Ucpp - Ministerio De Economia Y Finanzas Publicas,Servicios Generales,CD,"Serviciop De Publicidad En Medio Escrito Comunicaciones El Pais, El Deber, Editorial 10 Minutos Para La Promocion Del Proyecto De Construccion Del Recinto Multiproposito De Frontera Tambo Quemado - Oruro",Contratado,False,,2018-01-02,Jose Lino Gemio Alarico (Telf: 2782223 - 2782227 - 2785302),2017-12-06,La Paz,NB-SABS (D.S.0181)
17-0046-20-813148-0-E,Seguro Social Universitario - La Paz,Bienes,CM,Adquisicion De Medicamentos E Insumos Medicos,Contratado,False,,2018-01-02,Moises Alipio Ordonez Davila (Telf: 2434262),2017-10-27,La Paz,NB-SABS (D.S.0181)
17-0046-28-813101-0-E,Caja De Salud Cordes Cochabamba,Bienes,CM,Adquisicion De Sistema Informatico Pre Analitico Para Laboratorio,Contratado,False,,2018-01-02,Iver Cortez Alanis (Telf: 4532715),2017-12-22,Cochabamba,NB-SABS (D.S.0181)
