cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
16-0078-00-736102-0-E,Ministerio De Hidrocarburos Y Energia,Servicios Generales,CD,Servicio De Internet Principal Para El Ministerio De Hidrocarburos Y Energía Gestión 2017,Contratado,False,,2017-09-01,Mayerline Bell Ramos (Telf: 2374050),2016-12-29,La Paz,NB-SABS (D.S.0181)
16-1734-00-775311-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,"Contratacion De Consultor En Linea, Auxiliar De Enfermeria T/C Para El Programa Mi Salud Centro De Salud Municipal Ernesto Che Guevara",Contratado,False,,2017-09-01,Luciene Pinto Suarez (Telf: 9220022 -),2016-12-29,Santa Cruz,NB-SABS (D.S.0181)
16-1734-00-775334-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De Un Consultor En Linea Gestion 2017 Un Auxiliar De Enfermeria T/C Para El Centro De Salud Cruz Roja Del Distrito Nº 2,Contratado,False,,2017-09-01,Luciene Pinto Suarez (Telf: 9220022 -),2016-12-23,Santa Cruz,NB-SABS (D.S.0181)
16-1734-00-775364-0-E,Gobierno Autonomo Municipal De Montero,Consultoria,CM,Contratacion De Un Consultor En Linea Gestion 2017 Licenciada En Enfermeria T/C Para El Centro De Salud Municipal Divino Niño,Contratado,False,,2017-09-01,Luciene Pinto Suarez (Telf: 9220022 -),2016-12-22,Santa Cruz,NB-SABS (D.S.0181)
17-0006-00-775248-1-1,Vicepresidencia Del Estado Plurinacional,Bienes,ANPE,Segunda Adquisición De Equipos De Computacion,Contratado,False,2017-09-07,2017-09-01,Amira Dominguez Bautista (Telf: 22142802),2017-09-11,La Paz,NB-SABS (D.S.0181)
17-0006-00-775292-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,"Consultoria Por Producto:  Investigación Ganadora 1 ?Circuitos Comerciales Regionales En El Auge De La Goma Boliviano (1880-1910)"" Fase 1",Contratado,False,,2017-09-01,Maria Luz Osinaga Loza (Telf: 22142802),2017-08-22,La Paz,NB-SABS (D.S.0181)
17-0006-00-775410-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Por Producto: Investigación Ganadora 2  ?Música De Tradición Escrita En Bolivia Desde La Guerra Del Pacifico Hasta El Siglo Xx Hitos En La Consolidación De Un Pensamiento Musical Boliviano? Fase 1,Contratado,False,,2017-09-01,Maria Luz Osinaga Loza (Telf: 22142802),2017-08-22,La Paz,NB-SABS (D.S.0181)
17-0010-00-775422-0-E,Ministerio De Relaciones Exteriores ,Bienes,CM,Adquisición De Toners Para El Abastecimiento Del Almacén Del Ministerio De Relaciones Exteriores,Contratado,False,,2017-09-01,Yamil Ivan Riveros Arellano (Telf: 2113175 int. 4120),2017-08-23,La Paz,NB-SABS (D.S.0181)
17-0015-22-775576-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPE,Adquisición De Repuestos Y Accesorios  Para Vehículos Marca Toyota Para El  Cmv-Aranjuez,Contratado,False,2017-09-07,2017-09-01,Hernan Augusto Marca Paqui (Telf: 2113837 - 2115294),2017-09-18,La Paz,NB-SABS (D.S.0181)
17-0020-21-775302-0-E,Armada Boliviana,Bienes,CM,Mueble De Melamina,Contratado,False,,2017-09-01,Cesar Callizaya Maita (Telf: 2751712),2017-08-23,La Paz,NB-SABS (D.S.0181)
17-0030-00-773662-1-1,Ministerio De Justicia Y Transparencia Institucional,Consultoria,OF,"Contratación De Consultor Individual De Linea ""Especialista I En Derechos Humanos De Las Mujeres Del Proyecto Sippase-Vrg""",Desierto,False,2017-09-11,2017-09-01,María Jesus Perez . (Telf: 2313838 - 2158900),2017-09-25,La Paz,Normativa del Financiador (BID)
17-0030-00-775519-0-E,Ministerio De Justicia Y Transparencia Institucional,Servicios Generales,CM,Servicio De Mantenimiento Y Refaccion De Puertas Y Ventanas De Madera Del Ministerio De Justicia Y Transparencia Institucional (Incluye Manterial),Contratado,False,,2017-09-01,Monica Paredes Calle (Telf: 2313838 - 2158900),2017-08-28,La Paz,NB-SABS (D.S.0181)
17-0030-00-775574-1-1,Ministerio De Justicia Y Transparencia Institucional,Bienes,OF,Adquisición De Storage San  Para El Proyecto Sippase-Vrg,Contratado,False,2017-09-14,2017-09-01,María Jesus Perez . (Telf: 2313838 - 2158900),2017-10-02,La Paz,Normativa del Financiador (BID)
17-0035-01-767522-2-1,Servicio De Impuestos Nacionales,Bienes,LP,Adquisicion Solucion Para La Prevencion De Intrusos,Contratado,False,2017-09-22,2017-09-01,Cecilia Ingrid Perez Zubieta (Telf: 2203737 - 2202494),2017-09-28,La Paz,NB-SABS (D.S.0181)
17-0035-01-775353-0-E,Servicio De Impuestos Nacionales,Bienes,CM,Adquisición De Mobiliario Para Kioscos Tributarios,Contratado,False,,2017-09-01,Yenny Vargas Salazar (Telf: 2203737 - 2202494),2017-08-22,La Paz,NB-SABS (D.S.0181)
17-0035-01-775358-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Consultor De Linea Uno (1) Para El Proyecto Gestores De Cobro 2017 De La Unidad De Cobranza Coactiva De La Gerencia Distrital La Paz I,Contratado,False,,2017-09-01,José Luis Baptista Diaz (Telf: 2203737 - 2202494),2017-08-09,La Paz,NB-SABS (D.S.0181)
17-0035-01-775376-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Consultor De Linea 1 (Uno) Para El Proyecto Rectificatorias De La Gerencia Distrital La Paz I,Contratado,False,,2017-09-01,José Luis Baptista Diaz (Telf: 2203737 - 2202494),2017-08-08,La Paz,NB-SABS (D.S.0181)
17-0035-01-775425-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,Consultor De Linea Uno (1) Logistico Administrativo Para El Proyecto Controladores Tributarios De La Gerencia Distrital La Paz I,Contratado,False,,2017-09-01,José Luis Baptista Diaz (Telf: 2203737 - 2202494),2017-08-08,La Paz,NB-SABS (D.S.0181)
17-0035-01-775437-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,"Consultor De Linea Uno (1) Para, El Proyecto Apoyo Cobranza Coactiva De La Gerencia Distrital La Paz I",Contratado,False,,2017-09-01,José Luis Baptista Diaz (Telf: 2203737 - 2202494),2017-08-22,La Paz,NB-SABS (D.S.0181)
17-0041-05-775361-0-E,Pro-Bolivia,Consultoria,CM,Asistencia Tecnica Especializada En Gestion Empresarial E Imagen Coporativa,Contratado,False,,2017-09-01,José Alexander Robles Sandy (Telf: 2319973 - 2319974),2017-07-12,La Paz,NB-SABS (D.S.0181)
17-0041-05-775414-0-E,Pro-Bolivia,Bienes,CM,"Adquisición Llantas Para Vehículos De Pro - Bolivia Con Placas De Control 71-Mi-76, 09 Mi 41, 09 Mi 48, 09 Mi 50, 4414zei, 4110ynl, Los Cuales Apoyan Actividades Y Viajes Al Fondo Pro - Leche",Contratado,False,,2017-09-01,Ronald Rodrigo Tintares Villegas (Telf: 2319973 - 2319974),2017-08-28,La Paz,NB-SABS (D.S.0181)
