cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
10-0016-00-179621-1-1,Ministerio De Educacion,Servicios Generales,ANPE,"""Impresion De Libretas De Calificacion - Gestion 2010"" Para El Subsistema De Educacion Alternativa Y Especial.",Contratado,No,2010-02-05,2010-02-01,Elena Condori Chura (Telf: 2441752-2443865),2010-02-09,La Paz,NB-SABS (D.S.0181)
10-0035-00-179747-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPE,Adquisición Relojes De Control Biométrico,Contratado,No,2010-02-05,2010-02-01,Jaime Ivan Morales Ortiz (Telf: 2203434),2010-02-19,La Paz,NB-SABS (D.S.0181)
10-0035-00-179759-1-1,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,Consultor Individual De Linea Archivo Hemerografico Y Biblioteca,Desierto,No,2010-02-05,2010-02-01,Jaime Ivan Morales Ortiz (Telf: 2203434),2010-02-09,La Paz,NB-SABS (D.S.0181)
10-0035-00-179765-1-1,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,Consultor Individual De Linea En Biblioteca,Contratado,No,2010-02-05,2010-02-01,Jaime Ivan Morales Ortiz (Telf: 2203434),2010-02-17,La Paz,NB-SABS (D.S.0181)
10-0035-07-179763-1-1,Registro Unico Para La Administracion Tributaria Municipal - Ruat,Servicios Generales,ANPE,Contratación Servicio De Fotocopias Y Anillados,Desierto,No,2010-02-08,2010-02-01,Aldo Fernando Reyes Reyes (Telf: 2112727 ),2010-02-10,La Paz,NB-SABS (D.S.0181)
10-0047-34-203979-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Orden Publicitaria De Television No 005 Atb Alimentos A Precio Justo E Institucional,Contratado,No,,2010-02-01,Miguel Hernan Quiroz Mendieta (Telf: 2433878),2010-02-01,La Paz,NB-SABS (D.S.0181)
10-0047-34-203985-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Orden Publicitaria De Television No 006 Bolivia Tv Alimentos A Precio Justo,Contratado,No,,2010-02-01,Miguel Hernan Quiroz Mendieta (Telf: 2433878),2010-02-01,La Paz,NB-SABS (D.S.0181)
10-0070-00-179691-1-1,"Ministerio De Trabajo, Empleo Y PrevisiÃ³n Social ",Servicios Generales,ANPE,Contratacion De Instituciones De Capacitacion Para La Implementacion Del Programa Mi Primer Empleo Digno -Santa Cruz,Cancelado,No,2010-02-05,2010-02-01,Virginia Barriga Barrios (Telf: 2408393),,La Paz,NB-SABS (D.S.0181)
10-0076-02-179716-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Servicios Generales,ANPE,Servicio De  Limpieza,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179771-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geolo Senior I,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179778-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geologo Junior 1,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179782-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Digitalizador I,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179789-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Coordinador  \nProspeccion Basica En Bolivia,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179800-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geologo Senior I,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179804-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geologo Senior Ii,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-03-12,La Paz,NB-SABS (D.S.0181)
10-0076-02-179810-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geologo Junior I,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179812-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Geologo Junior Ii,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179819-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Digitalizador I,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
10-0076-02-179821-1-1,Servicio Nacional De Geologia Y Tecnico De Minas,Consultoria,ANPE,Chofer I              Prospeccion Basica En Bolivia,Desierto,No,2010-02-05,2010-02-01,Juan Jose Tapia Quezada (Telf: 2330981),2010-02-28,La Paz,NB-SABS (D.S.0181)
