cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
16-1501-00-1058821-0-E,Gobierno Autonomo Municipal De Potosi,Bienes,CM,Adquisicion De Mesas Y Sillas De Madera Para La U. E. Litoral Primaria Y Secundaria - Mant. Y Equipamiento De Unidades Educativas Distrito 5,Contratado,False,,2020-09-01,Sirley Colque Palenque (Telf: 6223140),2018-12-27,Potosi,NB-SABS (D.S.0181)
18-1324-00-1058780-0-E,Gobierno Autonomo Municipal De Cliza,Obras,CM,"Servicio De Mantenimiento De Las Unidades Educativas Pacifico Velasquez,Litoral Y Simon Bolivar",Contratado,False,,2020-09-01,Jhenny Alvarez Flores (Telf: 4575029 - 4575448),2018-03-08,Cochabamba,NB-SABS (D.S.0181)
18-1508-00-1058783-0-E,Gobierno Autonomo Municipal De Betanzos,Obras,CD,Refacción Avenidas Potosí-Hermanos Pereira Betanzos,Contratado,False,,2020-09-01,Lizeth Yurase Villca Paca (Telf: 6279032),2018-12-20,Potosi,NB-SABS (D.S.0181)
18-1508-00-1058813-0-E,Gobierno Autonomo Municipal De Betanzos,Obras,CD,Const. De 3 Atajados Comunidad  Wayku Tala - Sub Centralia Otuyo Alto,Contratado,False,,2020-09-01,Lizeth Yurase Villca Paca (Telf: 6279032),2018-09-27,Potosi,NB-SABS (D.S.0181)
18-1734-00-1058919-0-E,Gobierno Autonomo Municipal De Montero,Servicios Generales,CM,Contratacion Nº A53 Para El Servicio De Barrido De Calles Y Avenidas Pavimentadas - Aseo Urbano Gestion 2019,Contratado,False,,2020-09-01,Ronald Garrido Moreno (Telf: 9220022 -),2018-12-27,Santa Cruz,NB-SABS (D.S.0181)
19-0342-00-1058271-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Proyecto De Vivienda Cualitativa En El Municipio De Santa Cruz De La Sierra - Fase (Clxiv) 2019 - Santa Cruz,Contratado,False,,2020-09-01,Valeria Luz Rocabado Michel (Telf: 2141109),2020-07-29,La Paz,Otra Normativa especifica
19-0342-00-1058293-0-E,Agencia Estatal De Vivienda,Obras,OF,Proyecto De Vivienda Nueva En El Municipio De Lagunillas - Fase (X) 2019 - Santa Cruz,Contratado,False,,2020-09-01,Valeria Luz Rocabado Michel (Telf: 2141109),2020-07-22,La Paz,Otra Normativa especifica
19-0342-00-1058692-0-E,Agencia Estatal De Vivienda,Obras,OF,Proyecto De Atencion Extraordinaria De Vivienda Nueva En El Municipio De Cotoca - Fase (Xii) 2019 - Santa Cruz,Contratado,False,,2020-09-01,Valeria Luz Rocabado Michel (Telf: 2141109),2020-07-30,La Paz,Otra Normativa especifica
19-0906-02-1058717-0-E,Proyecto Multiple San Jacinto Tarija,Bienes,CD,Compra De Combustible Para El Proyecto ReHabilitación De Suelos En El Ã?ÂRea De Influencia Del Proyecto Multiple San Jacinto,Contratado,False,,2020-09-01,Nilfa Aban Suruguay (Telf: 6642450),2019-06-05,Tarija,NB-SABS (D.S.0181)
19-0908-00-1056705-0-E,Gobierno Autónomo Departamental Del Beni,Servicios Generales,CM,"Servicio De Nivelacion De Plataforma En Apoyo Operativo A Trabajos De Mantinimiento Rutinario En Tramo Caminero: San Ramon - Magdalena, Desde Prog 20+000 A Prog 40+000 Uca-238 Os-63",Contratado,False,,2020-09-01,Gloria Lorena Roca Guardia (Telf: 46-24830),2019-09-10,Beni,NB-SABS (D.S.0181)
