cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
07-0016-00-75267-2-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Cuatro Consultores Para La Unidad Administrativa De Proyectos,Desierto,No,2007-11-12,2007-11-01,Julio Milton Tarqui Colque (Telf: 2441752-2443865),2008-01-22,La Paz,NB-SABS (29190)
07-0025-00-68085-2-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Ingeniero Civil Representacion Presidencial De Potosi,Contratado,No,2007-11-12,2007-11-01,Marcelo Alejandro Meneses Camacho (Telf: 2153645),2007-11-14,La Paz,NB-SABS (29190)
07-0025-00-76476-1-1,Ministerio De La Presidencia,Consultoria,ANPE,Consultor Comunicador Social Representacion Presidencial De Potosi,Contratado,No,2007-11-12,2007-11-01,Marcelo Alejandro Meneses Camacho (Telf: 2153645),2007-11-14,La Paz,NB-SABS (29190)
07-0035-00-76484-1-1,Ministerio De Hacienda,Bienes muebles y de consumo,ANPP,Adquisici¿N De Dos Servidores,Anulado desde la convocatoria,No,2007-11-19,2007-11-01,Camelia Varinia Delboy Cuevas (Telf: 2203434),,La Paz,NB-SABS (29190)
07-0035-09-76473-1-1,Unidad De Coordinacion Del Programa  Ucp - Ministerio De Hacienda,Consultoria,ANPP,"Solicitud De Requerimiento De Propuestas Tecnicas Para La Contratacion De Una Empresa Consultora En ¿Servicios De Logistica Para La Realizacion De Talleres De Diagnostico Participativo, Presentacion De Normas Y Capacitacion¿",Desierto,No,2007-11-22,2007-11-01,Emma Del Rosario Reque Salvatierra (Telf: 2311198),2007-11-28,La Paz,NB-SABS (29190)
07-0046-10-76440-1-1,Caja De Salud Cordes La Paz,Bienes inmuebles,LP,Adquisicion De Inmueble- Clinica Para Atencion De Emergencias Y Hospitalizacion- Regional La Paz,Desierto,No,,2007-11-01,Ronald Gandarillas Alvarez (Telf: 2441611-2442192),2008-06-04,La Paz,NB-SABS (29190)
07-0046-10-76493-1-1,Caja De Salud Cordes La Paz,Bienes inmuebles,LP,Adquisicion De Bien Inmueble- Policlinico Para Atencion De Emergencias Y Consulta Externa- Ciudad De El Alto,Desierto,No,2007-11-26,2007-11-01,Ronald Gandarillas Alvarez (Telf: 2441611-2442192),2007-12-05,La Paz,NB-SABS (29190)
07-0046-21-76393-1-1,Seguro Social Universitario - Cochabamba,Bienes muebles y de consumo,ANPE,Provision De Seis Unidades De Vacio ( Vacumetros),Desierto,No,2007-11-12,2007-11-01,Lenny Karina Rudon Pozo (Telf: 4226772),2007-11-12,Cochabamba,NB-SABS (29190)
07-0047-04-76398-1-1,Programa Nacional De Semillas ,Consultoria,ANPE,Contracion Para Consultores Para La Elaboracion De Guias Tecnicas Para El Mejoramiento De Variedades Vegetales De Palmito-,Contratado,No,2007-11-09,2007-11-01,Victor Mercado Garnica (Telf: 2441153),2007-11-13,La Paz,NB-SABS (29190)
07-0047-04-76504-1-1,Programa Nacional De Semillas ,Consultoria,ANPE,Contratacion Para Consultores Para La Elaboracion De Guias Tecnicas Para El Mejoramiento De Variedades Vegetales De Trigo,No Informado,No,2007-11-09,2007-11-01,Victor Mercado Garnica (Telf: 2441153),,La Paz,NB-SABS (29190)
