cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
13-0006-00-363432-1-1,Vicepresidencia Del Estado Plurinacional,Servicios Generales,ANPE,Seguros De Automotores Para La Vicepresidencia Del Estado,Contratado,False,2013-02-15,2013-02-01,Oscar Guillermo Bollati Zavala (Telf: 22142802),2013-02-20,La Paz,NB-SABS (D.S.0181)
13-0015-22-359990-2-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,ANPE,Contratación Del Servicio De Atención Médica A Efectivos De La Ftc - Chapare Gestión 2013 (Segunda Convocatoria),Contratado,False,2013-02-07,2013-02-01,Freddy Oscar Cutili Chuquimia (Telf: 2113837 - 2115294),2013-02-13,La Paz,NB-SABS (D.S.0181)
13-0016-00-363412-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor De Linea- Profesional V En Analisis Juridico De Titulos Profesionales,Contratado,False,2013-02-07,2013-02-01,Janett Conzuelo Peñarrieta Peñarrieta (Telf: 2441752-2443865),2013-02-07,La Paz,NB-SABS (D.S.0181)
13-0016-00-363420-1-1,Ministerio De Educacion,Consultoria,ANPE,Contratacion De Un Consultor De Linea- Profesional V En Analisis Academico De Titulos Universitarios,Contratado,False,2013-02-07,2013-02-01,Janett Conzuelo Peñarrieta Peñarrieta (Telf: 2441752-2443865),2013-02-08,La Paz,NB-SABS (D.S.0181)
13-0016-00-363438-1-1,Ministerio De Educacion,Bienes,ANPE,Adquisicion Papel De Escritorio Para El Ministerio De Educacion,Contratado,False,2013-02-07,2013-02-01,Angelica Concepcion Trujillo Blanco (Telf: 2441752-2443865),2013-02-15,La Paz,NB-SABS (D.S.0181)
13-0020-00-363447-1-1,Ministerio De Defensa ,Servicios Generales,LP,Seguro Contra Accidentes Personales Para Soldados Y Marineros De Las Ff. Aa. Gestion 2013 - 2014,Contratado,False,2013-02-26,2013-02-01,Edgar Armando Mamani Gutierrez (Telf: 2432525  int 4209),2013-03-07,La Paz,NB-SABS (D.S.0181)
13-0020-00-363450-1-1,Ministerio De Defensa ,Servicios Generales,LP,Seguro Contra Accidentes Personales Para El Servicio Premilitar Gestion 2013 - 2014,Contratado,False,2013-02-26,2013-02-01,Edgar Armando Mamani Gutierrez (Telf: 2432525  int 4209),2013-03-07,La Paz,NB-SABS (D.S.0181)
13-0020-09-363271-1-1,Escuela Militar De Ingenieria - Emi,Servicios Generales,ANPP,Contratación Para El Servicio De Limpieza Por La Gestion 2013 De Las Dos Instalaciones De La U.A. Escuela Militar De Ingenieria Cochabamba,Anulado desde la convocatoria,False,2013-02-15,2013-02-01,Ivan Paredes Saavedra (Telf: 2431641),2013-04-12,La Paz,NB-SABS (D.S.0181)
13-0020-09-363272-1-1,Escuela Militar De Ingenieria - Emi,Servicios Generales,ANPE,Contratación Para El Servicio De Internet De La Emi Unidad Academica De Cochabamba Gestion 2013,Anulado desde la convocatoria,False,2013-02-07,2013-02-01,Ivan Paredes Saavedra (Telf: 2431641),2013-04-12,La Paz,NB-SABS (D.S.0181)
13-0025-19-391547-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Obras,CD,Construcción Dos Bloques De Aulas Y Mini Coliseo Unidad Educativa Hernando Sles,Contratado,False,,2013-02-01,Andres Reynaldo Torrez Galarza (Telf: 2146146),2013-02-01,La Paz,Programa Bolivia Cambia (D.S.0913)
