cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
10-1406-00-226397-1-1,Gobierno Municipal De Huanuni (Villa Huanuni),Obras,ANPP,Construccion Embovedado Rio Huayllacunca (Jalakeri - Corazon De Jesus),Cancelado,No,2011-01-13,2011-01-01,Carlos  Lopez  Mamani (Telf: 5520585),,Oruro,NB-SABS (D.S.0181)
11-0025-06-255599-0-E,Direccion Nacional De Comunicacion Social - Ministerio De La Presidencia,Servicios Generales,CD,Coyuntura ,Contratado,No,,2011-01-01,Freddy Amadeo Lima Segales (Telf: 2200402),2011-01-01,La Paz,NB-SABS (D.S.0181)
11-0578-00-264213-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicio De Limpieza En La Oficinas Central Cochabamba, Oficinas Gerencia De Operaciones, Oficinas Gerencia De Mantenimeinto Y Area Carga De Boliviana De Aviación Durante La Gestión 2011 ",Contratado,No,,2011-01-01,Pascual Quispe Huanca (Telf: 4140873),2011-01-01,Cochabamba,NB-SABS (D.S.0181)
11-0578-00-264582-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicio De Limpieza De Aeronaves En Aeropuertos De La Paz, Cochabamba Y Santa Cruz Y Servicios De Limpieza De Aeronaves En Transito En Los Aeropuertos De Sucre, Tarija Y Cobija, Mes De Enero 2011.",Contratado,No,,2011-01-01,Pascual Quispe Huanca (Telf: 4140873),2011-01-01,Cochabamba,NB-SABS (D.S.0181)
11-0578-00-265563-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,Servicio De Asistencia En Tierra En La Ciudad De Cochabamba Del 01 De Enero Al 31 De Diciembre De 2011,Contratado,No,,2011-01-01,Marco Antonio Mendoza Salazar (Telf: 4140873),2011-01-01,Cochabamba,NB-SABS (D.S.0181)
11-0578-00-280851-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Alquiler De Ambientes - Espacios Comerciales, En Los Aeropuertos El Alto - La Paz, Viruviru - Santa Cruz Y Jorge Wilsterman - Cochabamba ",Contratado,No,,2011-01-01,Pascual Quispe Huanca (Telf: 4140873),2010-12-01,Cochabamba,NB-SABS (D.S.0181)
11-0578-00-291651-0-E,Empresa Publica Nacional Estrategica Boliviana De Aviacion - Bo A,Servicios Generales,CD,"Servicio De Rampa 2da. Quincena De Diciembre, En El Aeropuerto Internacional De El Alto - Ciudad De La Paz",Contratado,No,,2011-01-01,Pascual Quispe Huanca (Telf: 4140873),2011-01-01,Cochabamba,NB-SABS (D.S.0181)
11-1201-00-228247-0-E,Gobierno Municipal De La Paz,Arrendamiento de inmuebles,CD,Alquiler De Oficinas Degir,Contratado,No,,2011-01-01,Victoria Choque Churqui (Telf: 2203034),2011-01-18,La Paz,NB-SABS (D.S.0181)
11-0025-06-244321-0-E,Direccion Nacional De Comunicacion Social - Ministerio De La Presidencia,Servicios Generales,CD,Coyuntura 1,Contratado,No,,2011-01-02,Freddy Amadeo Lima Segales (Telf: 2200402),2011-01-02,La Paz,NB-SABS (D.S.0181)
11-0224-00-288971-0-E,Insumos Bolivia ,Servicios Generales,OF,Contratación De Ambiente Para Almacén De Adhesivos En La Ciudad De La Paz ,Contratado,No,,2011-01-02,Beatriz  Berrios  Caballero (Telf: 2-408191),2011-01-28,La Paz,Otra Normativa especifica
