cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,subasta,fecha_presentacion,fecha_publicacion,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
18-0139-00-927436-0-E,Universidad Mayor De San Andres - Umsa,Servicios Generales,CM,"Fdcp.Contratacion De Un Oficinista Con Destino A La Unidad De Kardex De La Carrera De Derecho De La Facultad De Derecho Y Ciencias Politicas, Segun Nota Carrera Derecho No.1171/2018 (No.10).",Contratado,False,,2019-03-01,Oscar Marcelo Vargas Castro (Telf: 2441994),2018-06-14,La Paz,NB-SABS (D.S.0181)
18-0139-00-927942-0-E,Universidad Mayor De San Andres - Umsa,Servicios Generales,CM,Fdcp.Contratacion De Un(A) Coordinador(A) Tecnico(A) Financiero Con Destino A La Unidad De Administracion Desconcentrada De La Facultad De Derecho Y Ciencias Politicas.De Agosto A Diciembre 2018.,Contratado,False,,2019-03-01,Oscar Marcelo Vargas Castro (Telf: 2441994),2018-08-13,La Paz,NB-SABS (D.S.0181)
18-0418-07-927435-0-E,Caja Petrolera De Salud Administracion Departamental Santa Cruz,Servicios Generales,CM,Adquisicion De Servicio De Limpieza Para Policonsultorio Norte,Contratado,False,,2019-03-01,Percy Perez Paz (Telf: 3339111),2018-05-29,Santa Cruz,NB-SABS (D.S.0181)
18-0513-00-927955-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Software Wellcat Para La Gnee,Contratado,False,,2019-03-01,Freddy Marcelino Andrade Mamani (Telf: 2358802),2018-11-30,La Paz,Otra Normativa especifica
18-0514-00-928013-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,Servicio De Difusión En Medios De Comunicacion En  El Sistema Cobija -Gestion 2019-B,Contratado,False,,2019-03-01,Zenon Yucra Mamani (Telf: 4520317-2312865),2019-02-08,Cochabamba,NB-SABS (D.S.0181)
18-0599-00-927970-0-E,Empresa Boliviana De Alimentos Y Derivados-Eba,Servicios Generales,CD,"Servicio De Alquiler De Contenedores Refrigerados Para La Planta 14 De Septiembre De La Empresa Boliviana  De Alimentos Y Derivados  - Eba, Eba/Cd/2018-164.",Contratado,False,,2019-03-01,Elida Beatriz Flores Ichuta (Telf: 2145707),2018-12-21,La Paz,NB-SABS (D.S.0181)
18-0907-00-927911-0-E,Gobierno Autónomo Departamental De Santa Cruz,Bienes,CM,Compra De Toner (Seh.-Ad),Contratado,False,,2019-03-01,Mauricio Prada Verduguez (Telf: 3636300/3-3332760 /3636256),2018-12-26,Santa Cruz,NB-SABS (D.S.0181)
18-1221-00-918634-0-E,Gobierno Autonomo Municipal De Colquiri,Obras,CD,Mej. Sistema De Agua Potable Utavi Villa Tujara,Contratado,False,,2019-03-01,Omar Fernando Roman Fernandez (Telf: 71554270),2018-11-20,La Paz,NB-SABS (D.S.0181)
18-1221-00-918671-0-E,Gobierno Autonomo Municipal De Colquiri,Servicios Generales,CM,Mantenimiento Sistema De Agua Potable Chualla,Contratado,False,,2019-03-01,Omar Fernando Roman Fernandez (Telf: 71554270),2018-11-20,La Paz,NB-SABS (D.S.0181)
18-1266-00-927374-0-E,Gobierno Autonomo Municipal De Coripata,Bienes,CM,Compra De Plafones Para Nogalani,Contratado,False,,2019-03-01,Nitza Rivero Juli (Telf: 2896150),2018-05-30,La Paz,NB-SABS (D.S.0181)
18-1513-00-921995-0-E,Gobierno Autonomo Municipal De Pocoata,Obras,EX,Construcion Aula Rectangular U.E. Labuyo,Contratado,False,,2019-03-01,Jaime Fernandez Llave (Telf: 026132016),2018-03-09,Potosi,NB-SABS (D.S.0181)
19-0006-00-928010-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Por Producto: Edicion Y Correccion De Estilo 2,Contratado,False,,2019-03-01,Guido Roger Fuentes Usnayo (Telf: 22142802),2019-02-04,La Paz,NB-SABS (D.S.0181)
19-0006-00-928035-0-E,Vicepresidencia Del Estado Plurinacional,Servicios Generales,CM,Servicio De Impresion De 4 Numeros Del Periodico Encuentros,Contratado,False,,2019-03-01,Guido Roger Fuentes Usnayo (Telf: 22142802),2019-02-07,La Paz,NB-SABS (D.S.0181)
19-0006-00-928050-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Por Producto: Segunda Fase - El Impulso Sobre El Capital Humano De La Revolucion Nacional Para Explicar El Crecimiento Economico De Largo Plazo De Bolivia,Contratado,False,,2019-03-01,Guido Roger Fuentes Usnayo (Telf: 22142802),2019-02-04,La Paz,NB-SABS (D.S.0181)
19-0015-22-927810-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,CM,Servicio De Mantenimiento De Equipos De Apoyo En Tierra Para Aeronaves Uh - 1h Asignadas A La Fuerza De Tarea Aerea Diablos Rojos,Contratado,False,,2019-03-01,Domy Shirley Chavez Ilimuri (Telf: 2113837 - 2115294),2019-02-20,La Paz,NB-SABS (D.S.0181)
19-0015-22-928016-0-E,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,CM,Adquisicion De Repuestos Y Accesorios Para Los Equipos De Computación  De La Dg- Felcn,Contratado,False,,2019-03-01,Domy Shirley Chavez Ilimuri (Telf: 2113837 - 2115294),2019-02-25,La Paz,NB-SABS (D.S.0181)
19-0016-00-927877-1-1,Ministerio De Educacion,Servicios Generales,ANPP,Servicio De Mantenimiento De Equipos,Contratado,False,2019-03-15,2019-03-01,Fernando Augusto Martinez Guerra (Telf: 2441752-2443865),2019-03-20,La Paz,NB-SABS (D.S.0181)
